year,commGIS,MULTI,MUA,NP,PL,RMS,WS
2007,100106,NA,NA,NA,NA,NA,NA
2007,40304,NA,NA,NA,NA,NA,NA
2007,50504,NA,NA,NA,NA,NA,NA
2007,100501,NA,NA,NA,NA,NA,WS
2007,50703,NA,NA,NA,NA,NA,NA
2007,170302,NA,NA,NP,NA,NA,NA
2007,210705,NA,NA,NA,NA,NA,NA
2007,211004,NA,NA,NA,NA,NA,NA
2007,170404,NA,NA,NA,NA,NA,WS
2007,31304,NA,NA,NA,NA,NA,NA
2007,130103,NA,NA,NA,NA,NA,NA
2007,30603,NA,NA,NA,NA,NA,NA
2007,171105,NA,NA,NA,NA,NA,NA
2007,120704,NA,NA,NA,NA,NA,NA
2007,210405,NA,NA,NA,NA,NA,NA
2007,50604,NA,NA,NA,NA,NA,NA
2007,60603,NA,NA,NA,NA,NA,NA
2007,171202,NA,NA,NA,NA,NA,NA
2007,21302,NA,NA,NA,NA,NA,NA
2007,160907,NA,NA,NP,NA,NA,NA
2007,31016,NA,NA,NA,NA,NA,NA
2007,200409,NA,NA,NA,NA,NA,NA
2007,80206,NA,NA,NA,NA,NA,NA
2007,200702,NA,NA,NA,NA,NA,NA
2007,80207,NA,NA,NA,NA,NA,NA
2007,60110,NA,NA,NA,NA,NA,NA
2007,30604,NA,NA,NA,NA,NA,NA
2007,210205,NA,NA,NA,NA,NA,NA
2007,31104,NA,NA,NA,NA,NA,NA
2007,80110,NA,NA,NA,NA,NA,NA
2007,31612,NA,NA,NA,NA,NA,NA
2007,31305,NA,NA,NA,NA,NA,NA
2007,140306,NA,NA,NA,NA,NA,NA
2007,100205,NA,NA,NA,NA,NA,NA
2007,10502,NA,NA,NA,NA,NA,NA
2007,10204,NA,NA,NA,NA,NA,NA
2007,40605,NA,NA,NA,NA,NA,NA
2007,171003,NA,NA,NA,PL,NA,NA
2007,170103,NA,NA,NA,NA,NA,NA
2007,10705,NA,NA,NA,NA,NA,NA
2007,20208,NA,NA,NA,NA,NA,NA
2007,220203,NA,NA,NA,PL,NA,NA
2007,140404,NA,NA,NA,NA,NA,NA
2007,140405,NA,NA,NA,NA,NA,NA
2007,220204,NA,NA,NA,PL,NA,NA
2007,210305,NA,NA,NA,NA,NA,NA
2007,210406,NA,NA,NA,NA,NA,NA
2007,200509,NA,NA,NA,NA,NA,NA
2007,120503,NA,NA,NA,NA,NA,NA
2007,10702,NA,NA,NA,PL,NA,NA
2007,30302,NA,NA,NA,NA,NA,NA
2007,30403,NA,NA,NA,NA,NA,NA
2007,210103,NA,NA,NA,NA,NA,NA
2007,170405,NA,NA,NA,NA,NA,NA
2007,170406,NA,NA,NA,NA,NA,NA
2007,80109,NA,NA,NA,NA,NA,NA
2007,170104,NA,NA,NA,NA,NA,NA
2007,60502,NA,NA,NA,NA,NA,NA
2007,70708,NA,NA,NA,NA,NA,NA
2007,10205,NA,NA,NA,NA,NA,NA
2007,200603,NA,NA,NA,NA,NA,NA
2007,140204,NA,NA,NA,NA,NA,NA
2007,170706,NA,NA,NA,NA,NA,NA
2007,100209,NA,NA,NA,NA,NA,NA
2007,31206,NA,NA,NA,NA,NA,NA
2007,100208,NA,NA,NA,NA,NA,NA
2007,30609,NA,NA,NA,NA,NA,NA
2007,170603,NA,NA,NA,NA,NA,NA
2007,50704,NA,NA,NA,NA,NA,NA
2007,70802,NA,NA,NA,NA,NA,NA
2007,50505,NA,NA,NA,NA,NA,NA
2007,50605,NA,NA,NA,NA,NA,NA
2007,210206,NA,NA,NA,NA,NA,NA
2007,40606,NA,NA,NA,NA,NA,NA
2007,40703,NA,NA,NA,NA,NA,NA
2007,80807,NA,NA,NA,NA,NA,NA
2007,120512,NA,NA,NA,NA,NA,NA
2007,70306,NA,NA,NA,NA,NA,NA
2007,40806,NA,NA,NA,NA,NA,WS
2007,70307,NA,NA,NA,NA,NA,NA
2007,140906,NA,NA,NA,NA,NA,NA
2007,140606,NA,NA,NA,NA,NA,NA
2007,110401,NA,NA,NA,NA,NA,WS
2007,210207,NA,NA,NA,NA,NA,NA
2007,120511,NA,NA,NA,NA,NA,NA
2007,81005,NA,NA,NA,NA,NA,NA
2007,140203,NA,NA,NA,NA,NA,NA
2007,200510,NA,NA,NA,NA,NA,NA
2007,210501,NA,NA,NA,PL,NA,NA
2007,200410,NA,NA,NA,NA,NA,NA
2007,60111,NA,NA,NA,NA,NA,NA
2007,60402,NA,NA,NA,NA,NA,WS
2007,60705,NA,NA,NA,NA,NA,NA
2007,220403,NA,NA,NA,NA,NA,NA
2007,31306,NA,NA,NA,NA,NA,NA
2007,30905,NA,NA,NA,NA,NA,NA
2007,170604,NA,NA,NA,NA,NA,NA
2007,200511,NA,NA,NA,NA,NA,NA
2007,200203,NA,NA,NA,NA,NA,NA
2007,130402,NA,NA,NA,NA,NA,WS
2007,130401,NA,NA,NA,NA,NA,NA
2007,10706,NA,NA,NA,PL,NA,NA
2007,210903,NA,NA,NA,NA,NA,NA
2007,10503,NA,NA,NA,NA,NA,NA
2007,160503,NA,NA,NA,NA,NA,NA
2007,160504,NA,NA,NA,NA,NA,NA
2007,160202,NA,NA,NA,NA,NA,NA
2007,160607,NA,NA,NA,NA,NA,NA
2007,160303,NA,NA,NA,NA,NA,NA
2007,70510,NA,NA,NA,NA,NA,NA
2007,70308,NA,NA,NA,NA,NA,NA
2007,150402,NA,NA,NA,NA,NA,NA
2007,170202,NA,NA,NA,PL,NA,NA
2007,210904,NA,NA,NA,NA,NA,NA
2007,80407,NA,NA,NA,NA,NA,NA
2007,31613,NA,NA,NA,NA,NA,NA
2007,150503,NA,NA,NA,NA,NA,NA
2007,40505,NA,NA,NA,NA,NA,NA
2007,160702,NA,NA,NA,NA,NA,NA
2007,210706,NA,NA,NA,NA,NA,NA
2007,80808,NA,NA,NA,NA,NA,NA
2007,210208,NA,NA,NA,NA,NA,NA
2007,220106,NA,NA,NA,NA,NA,NA
2007,160304,NA,NA,NA,NA,NA,NA
2007,141203,NA,NA,NA,NA,NA,NA
2007,30803,NA,NA,NA,NA,NA,NA
2007,140907,NA,NA,NA,NA,NA,NA
2007,170707,NA,MUA,NA,NA,NA,NA
2007,20403,NA,NA,NA,NA,NA,NA
2007,31307,NA,NA,NA,NA,NA,NA
2007,171402,NA,NA,NA,NA,NA,NA
2007,30204,NA,NA,NA,NA,NA,NA
2007,80606,NA,NA,NA,NA,NA,NA
2007,170407,NA,MUA,NA,NA,NA,NA
2007,160102,NA,NA,NA,NA,NA,NA
2007,10902,NA,NA,NA,NA,NA,NA
2007,160101,NA,NA,NA,NA,NA,NA
2007,141005,NA,NA,NA,NA,NA,NA
2007,110102,NA,NA,NA,NA,NA,WS
2007,30105,NA,NA,NA,NA,NA,NA
2007,200105,NA,NA,NA,NA,NA,NA
2007,31505,NA,NA,NA,NA,NA,NA
2007,150104,NA,MUA,NA,NA,NA,NA
2007,70709,NA,NA,NP,NA,NA,NA
2007,31405,NA,NA,NA,NA,NA,NA
2007,50506,NA,NA,NA,NA,NA,NA
2007,70310,NA,NA,NA,NA,NA,NA
2007,60605,NA,NA,NA,NA,NA,WS
2007,170907,NA,NA,NA,NA,NA,NA
2007,70505,NA,NA,NA,NA,NA,NA
2007,60604,NA,NA,NA,NA,NA,NA
2007,40106,NA,NA,NA,NA,NA,NA
2007,31007,NA,NA,NA,NA,NA,NA
2007,31008,NA,NA,NA,NA,NA,NA
2007,140805,NA,NA,NA,NA,NA,NA
2007,200306,NA,NA,NA,NA,NA,NA
2007,31105,NA,NA,NA,NA,NA,NA
2007,31308,NA,NA,NA,NA,NA,NA
2007,120306,NA,NA,NA,NA,NA,NA
2007,80809,NA,NA,NA,NA,NA,NA
2007,10604,NA,NA,NA,NA,NA,NA
2007,130205,NA,NA,NA,NA,NA,NA
2007,130206,NA,NA,NA,NA,NA,NA
2007,30805,NA,NA,NA,NA,NA,NA
2007,30804,NA,NA,NA,NA,NA,NA
2007,50303,NA,NA,NA,NA,NA,NA
2007,50606,NA,NA,NA,NA,NA,NA
2007,50802,NA,NA,NA,NA,NA,NA
2007,120305,NA,NA,NA,NA,NA,NA
2007,200704,NA,NA,NA,NA,NA,NA
2007,110501,NA,NA,NA,NA,NA,WS
2007,171204,NA,NA,NA,NA,NA,NA
2007,31614,NA,NA,NA,NA,NA,NA
2007,20601,NA,NA,NA,NA,NA,NA
2007,200412,NA,NA,NA,NA,NA,NA
2007,70107,NA,NA,NA,NA,NA,NA
2007,60806,NA,MUA,NA,NA,NA,NA
2007,200411,NA,NA,NA,NA,NA,NA
2007,170708,NA,MUA,NA,NA,NA,NA
2007,10301,NA,NA,NA,PL,NA,NA
2007,110201,NA,NA,NA,NA,NA,WS
2007,70311,NA,NA,NA,NA,NA,NA
2007,140703,NA,NA,NA,NA,NA,NA
2007,30404,NA,NA,NA,NA,NA,NA
2007,60606,NA,NA,NA,NA,NA,WS
2007,210905,NA,NA,NA,NA,NA,NA
2007,160103,NA,NA,NP,NA,NA,NA
2007,200202,NA,NA,NA,NA,NA,NA
2007,60205,NA,NA,NA,NA,NA,NA
2007,10504,NA,NA,NA,NA,NA,NA
2007,120608,NA,NA,NA,NA,NA,NA
2007,50103,NA,NA,NA,NA,NA,NA
2007,170105,NA,NA,NA,NA,NA,NA
2007,171005,NA,NA,NA,PL,NA,NA
2007,20802,NA,NA,NA,NA,NA,NA
2007,210908,NA,NA,NA,NA,NA,NA
2007,50607,NA,NA,NA,NA,NA,NA
2007,10605,NA,NA,NA,NA,NA,NA
2007,240204,NA,NA,NA,NA,NA,NA
2007,90803,NA,NA,NP,NA,NA,NA
2007,10509,NA,NA,NA,NA,NA,NA
2007,110202,NA,NA,NA,NA,NA,WS
2007,20309,NA,NA,NA,NA,NA,NA
2007,180205,NA,NA,NP,NA,NA,NA
2007,160605,NA,NA,NA,NA,NA,NA
2007,20808,NA,NA,NA,NA,NA,NA
2007,20809,NA,NA,NA,NA,NA,NA
2007,60304,NA,NA,NA,NA,NA,NA
2007,230102,NA,NA,NA,NA,NA,NA
2007,100405,NA,NA,NA,NA,NA,NA
2007,20307,NA,NA,NA,NA,NA,NA
2007,31506,NA,NA,NA,NA,NA,NA
2007,190204,NA,NA,NA,NA,NA,NA
2007,180206,NA,NA,NP,NA,NA,NA
2007,180206,NA,NA,NP,NA,NA,NA
2007,10206,NA,NA,NA,NA,NA,NA
2007,190506,NA,NA,NA,NA,NA,NA
2007,40506,NA,NA,NA,NA,NA,NA
2007,100210,NA,NA,NA,NA,NA,NA
2007,120303,NA,NA,NA,NA,NA,NA
2007,120304,NA,NA,NA,NA,NA,NA
2007,190205,NA,NA,NA,NA,NA,NA
2007,120301,NA,NA,NA,NA,NA,NA
2007,120302,NA,NA,NA,NA,NA,NA
2007,10903,NA,NA,NA,NA,NA,WS
2007,150308,NA,MUA,NA,NA,NA,NA
2007,210906,NA,NA,NA,NA,NA,NA
2007,220405,NA,NA,NA,NA,NA,NA
2007,10904,NA,NA,NA,NA,NA,NA
2007,190507,NA,NA,NA,NA,RMS,NA
2007,220503,NA,NA,NA,NA,NA,NA
2007,30610,NA,NA,NA,NA,NA,NA
2007,20203,NA,NA,NA,NA,NA,NA
2007,150105,NA,MUA,NA,NA,NA,NA
2007,240102,NA,MUA,NA,NA,NA,NA
2007,180302,NA,MUA,NA,NA,NA,NA
2007,120105,NA,NA,NA,NA,NA,NA
2007,80810,NA,NA,NA,NA,NA,NA
2007,160908,NA,NA,NA,NA,NA,NA
2007,160505,NA,NA,NA,NA,NA,NA
2007,240101,NA,MUA,NA,NA,NA,NA
2007,160703,NA,NA,NA,NA,NA,NA
2007,130702,NA,NA,NA,NA,NA,WS
2007,10302,NA,NA,NA,PL,NA,NA
2007,10508,NA,NA,NA,NA,NA,NA
2007,160704,NA,NA,NA,NA,NA,NA
2007,210209,NA,NA,NA,NA,NA,NA
2007,170203,NA,NA,NA,NA,NA,NA
2007,40704,NA,NA,NA,NA,NA,NA
2007,20505,NA,MUA,NA,NA,NA,NA
2007,60807,NA,MUA,NA,NA,NA,NA
2007,31106,NA,NA,NA,NA,NA,NA
2007,40204,NA,NA,NA,NA,NA,NA
2007,30704,NA,NA,NA,NA,NA,NA
2007,31615,NA,NA,NA,NA,NA,NA
2007,31507,NA,NA,NA,NA,NA,NA
2007,90502,NA,NA,NA,NA,NA,WS
2007,140704,NA,NA,NA,NA,NA,NA
2007,140308,NA,NA,NA,NA,NA,NA
2007,80607,NA,NA,NA,NA,NA,NA
2007,30806,NA,NA,NA,NA,NA,NA
2007,80504,NA,NA,NA,NA,NA,NA
2007,140705,NA,NA,NA,NA,NA,NA
2007,141006,NA,NA,NA,NA,NA,NA
2007,50514,NA,NA,NA,NA,NA,NA
2007,40507,NA,NA,NA,NA,NA,NA
2007,40108,NA,NA,NA,NA,NA,NA
2007,210502,NA,NA,NA,NA,NA,NA
2007,50304,NA,NA,NA,NA,NA,NA
2007,80811,NA,NA,NA,NA,NA,NA
2007,30906,NA,NA,NA,NA,NA,NA
2007,30907,NA,NA,NA,NA,NA,NA
2007,60403,NA,NA,NA,NA,NA,WS
2007,60206,NA,MUA,NA,NA,NA,NA
2007,30106,NA,NA,NA,NA,NA,NA
2007,220502,NA,NA,NA,NA,NA,WS
2007,30303,NA,NA,NA,NA,NA,NA
2007,50104,NA,NA,NA,NA,NA,NA
2007,50105,NA,NA,NA,NA,NA,NA
2007,40303,NA,NA,NA,NA,NA,NA
2007,10801,NA,NA,NA,NA,NA,NA
2007,120504,NA,NA,NA,NA,NA,NA
2007,20703,NA,MUA,NA,NA,NA,NA
2007,40404,NA,MUA,NA,NA,NA,NA
2007,190103,NA,NA,NA,NA,NA,NA
2007,90202,NA,NA,NP,NA,NA,NA
2007,90202,NA,NA,NP,NA,NA,NA
2007,90202,NA,NA,NP,NA,NA,NA
2007,90202,NA,NA,NP,NA,NA,NA
2007,10606,NA,NA,NA,NA,NA,NA
2007,120705,NA,NA,NA,NA,NA,NA
2007,80906,NA,NA,NA,NA,NA,NA
2007,10306,NA,NA,NA,NA,NA,NA
2007,210407,NA,NA,NA,NA,NA,NA
2007,160909,NA,NA,NA,NA,NA,NA
2007,70108,NA,NA,NA,NA,NA,NA
2007,10403,NA,NA,NA,NA,NA,NA
2007,130404,NA,NA,NA,NA,NA,NA
2007,20106,NA,NA,NA,NA,NA,NA
2007,130603,NA,NA,NA,NA,NA,NA
2007,130405,NA,NA,NA,NA,NA,NA
2007,50515,NA,NA,NA,NA,NA,NA
2007,10207,NA,NA,NA,NA,NA,NA
2007,50106,NA,NA,NA,NA,NA,NA
2007,40107,NA,NA,NA,NA,NA,NA
2007,120209,NA,NA,NA,NA,NA,NA
2007,40301,NA,NA,NA,NA,NA,NA
2007,80911,NA,NA,NA,NA,NA,NA
2007,120409,NA,NA,NA,NA,NA,NA
2007,120112,NA,NA,NA,NA,NA,NA
2007,120403,NA,NA,NA,NA,NA,NA
2007,120401,NA,NA,NA,NA,NA,NA
2007,120402,NA,NA,NA,NA,NA,NA
2007,120205,NA,NA,NA,NA,NA,NA
2007,120206,NA,NA,NA,NA,NA,NA
2007,120203,NA,NA,NA,NA,NA,NA
2007,120201,NA,NA,NA,NA,NA,NA
2007,120202,NA,NA,NA,NA,NA,NA
2007,150504,NA,NA,NA,NA,NA,NA
2007,150403,NA,NA,NA,NA,NA,NA
2007,10703,NA,NA,NA,NA,NA,NA
2007,80608,NA,NA,NA,NA,NA,NA
2007,80208,NA,NA,NA,NA,NA,NA
2007,100502,NA,NA,NA,NA,NA,WS
2007,50705,NA,NA,NA,NA,NA,NA
2007,60706,NA,NA,NA,NA,NA,NA
2007,141204,NA,NA,NA,NA,NA,NA
2007,141205,NA,NA,NA,NA,NA,NA
2007,120507,NA,NA,NA,NA,NA,NA
2007,200307,NA,NA,NA,NA,NA,NA
2007,230103,NA,NA,NA,NA,NA,NA
2007,40607,NA,NA,NA,NA,NA,NA
2007,30807,NA,NA,NA,NA,NA,NA
2007,220304,NA,NA,NA,NA,NA,NA
2007,220304,NA,NA,NA,NA,NA,NA
2007,100107,NA,NA,NA,NA,NA,NA
2007,60113,NA,NA,NA,NA,NA,NA
2007,170408,NA,NA,NA,NA,NA,WS
2007,170409,NA,NA,NA,NA,NA,WS
2007,80907,NA,NA,NA,NA,NA,NA
2007,80908,NA,NA,NA,NA,NA,NA
2007,210104,NA,NA,NA,NA,NA,NA
2007,10303,NA,NA,NA,NA,NA,NA
2007,40110,NA,NA,NA,NA,NA,NA
2007,80812,NA,NA,NA,NA,NA,NA
2007,200705,NA,NA,NA,NA,NA,NA
2007,31207,NA,NA,NA,NA,NA,NA
2007,210909,NA,NA,NA,NA,NA,NA
2007,171108,NA,NA,NA,NA,NA,NA
2007,40109,NA,NA,NA,NA,NA,NA
2007,60808,NA,NA,NA,NA,NA,WS
2007,141007,NA,NA,NA,NA,NA,NA
2007,210210,NA,NA,NA,NA,NA,NA
2007,130704,NA,NA,NA,NA,NA,WS
2007,40405,NA,MUA,NA,NA,NA,NA
2007,50107,NA,NA,NA,NA,NA,NA
2007,50108,NA,NA,NA,NA,NA,NA
2007,50109,NA,NA,NA,NA,NA,NA
2007,141104,NA,NA,NA,NA,NA,NA
2007,210608,NA,NA,NA,NA,NA,NA
2007,200604,NA,NA,NA,NA,NA,NA
2007,141206,NA,NA,NA,NA,NA,NA
2007,170709,NA,MUA,NA,NA,NA,NA
2007,80408,NA,NA,NA,NA,NA,NA
2007,200512,NA,NA,NA,NA,NA,NA
2007,90702,NA,NA,NP,NA,NA,NA
2007,60809,NA,MUA,NA,NA,NA,NA
2007,40406,NA,MUA,NA,NA,NA,NA
2007,40406,NA,MUA,NA,NA,NA,NA
2007,31407,NA,NA,NA,NA,NA,NA
2007,211005,NA,NA,NA,NA,NA,NA
2007,50804,NA,NA,NA,NA,NA,NA
2007,130705,NA,NA,NA,NA,NA,NA
2007,70109,NA,NA,NA,NA,NA,NA
2007,81006,NA,NA,NA,NA,NA,NA
2007,140309,NA,NA,NA,NA,NA,NA
2007,200106,NA,NA,NA,NA,NA,NA
2007,171401,NA,NA,NA,NA,NA,NA
2007,10404,NA,MUA,NA,NA,NA,NA
2007,60707,NA,NA,NA,NA,NA,NA
2007,40608,NA,NA,NA,NA,NA,NA
2007,200707,NA,NA,NA,NA,NA,NA
2007,120513,NA,NA,NA,NA,NA,NA
2007,140310,NA,NA,NA,NA,NA,NA
2007,30908,NA,NA,NA,NA,NA,NA
2007,80209,NA,NA,NA,NA,NA,NA
2007,81007,NA,NA,NA,NA,NA,NA
2007,80307,NA,NA,NA,NA,NA,NA
2007,80703,NA,NA,NA,NA,NA,NA
2007,141105,NA,NA,NA,NA,NA,NA
2007,31509,NA,NA,NA,NA,NA,NA
2007,141207,NA,NA,NA,NA,NA,NA
2007,20611,NA,NA,NA,NA,NA,NA
2007,141106,NA,NA,NA,NA,NA,NA
2007,80409,NA,NA,NA,NA,NA,NA
2007,80505,NA,NA,NA,NA,NA,NA
2007,80704,NA,NA,NA,NA,NA,NA
2007,31408,NA,NA,NA,NA,NA,NA
2007,81105,NA,NA,NA,NA,NA,NA
2007,31510,NA,NA,NA,NA,NA,NA
2007,80114,NA,NA,NA,NA,NA,NA
2007,20503,NA,NA,NA,NA,NA,NA
2007,90203,NA,NA,NP,NA,NA,NA
2007,140706,NA,NA,NA,NA,NA,NA
2007,140707,NA,NA,NA,NA,NA,NA
2007,80609,NA,NA,NA,NA,NA,NA
2007,30705,NA,NA,NA,NA,NA,NA
2007,81008,NA,NA,NA,NA,NA,NA
2007,30706,NA,NA,NA,NA,NA,NA
2007,140607,NA,NA,NA,NA,NA,NA
2007,70612,NA,NA,NA,NA,NA,NA
2007,120708,NA,NA,NA,NA,NA,NA
2007,80308,NA,NA,NA,NA,NA,NA
2007,20504,NA,MUA,NA,NA,NA,NA
2007,190301,NA,NA,NA,NA,NA,NA
2007,20501,NA,MUA,NA,NA,NA,NA
2007,210105,NA,NA,NA,NA,NA,NA
2007,80909,NA,NA,NA,NA,NA,NA
2007,31409,NA,NA,NA,NA,NA,NA
2007,120603,NA,NA,NA,NA,NA,NA
2007,100305,NA,NA,NA,NA,NA,NA
2007,20302,NA,NA,NA,NA,NA,NA
2007,80610,NA,NA,NA,NA,NA,NA
2007,80115,NA,NA,NA,NA,NA,NA
2007,80611,NA,NA,NA,NA,NA,NA
2007,81102,NA,NA,NA,NA,NA,NA
2007,31410,NA,NA,NA,NA,NA,NA
2007,100108,NA,NA,NA,NA,NA,NA
2007,140608,NA,NA,NA,NA,NA,NA
2007,80410,NA,NA,NA,NA,NA,NA
2007,80116,NA,NA,NA,NA,NA,NA
2007,80309,NA,NA,NA,NA,NA,NA
2007,80310,NA,NA,NA,NA,NA,NA
2007,30808,NA,NA,NA,NA,NA,NA
2007,140806,NA,NA,NA,NA,NA,NA
2007,120709,NA,NA,NA,NA,NA,NA
2007,80910,NA,NA,NA,NA,NA,NA
2007,80210,NA,NA,NA,NA,NA,NA
2007,80411,NA,NA,NA,NA,NA,NA
2007,70711,NA,NA,NP,NA,NA,NA
2007,80506,NA,NA,NA,NA,NA,NA
2007,31508,NA,NA,NA,NA,NA,NA
2007,190403,NA,NA,NA,NA,NA,NA
2007,210402,NA,NA,NA,NA,NA,NA
2007,60810,NA,NA,NA,NA,NA,NA
2007,50115,NA,NA,NA,NA,NA,NA
2007,130706,NA,NA,NA,NA,NA,NA
2007,10405,NA,NA,NA,NA,NA,NA
2007,50305,NA,NA,NA,NA,NA,NA
2007,21304,NA,NA,NA,NA,NA,NA
2007,200204,NA,NA,NA,NA,NA,NA
2007,10607,NA,NA,NA,NA,NA,NA
2007,220504,NA,NA,NA,NA,NA,NA
2007,80306,NA,NA,NA,NA,NA,NA
2007,80113,NA,NA,NA,NA,NA,NA
2007,190508,NA,NA,NA,NA,RMS,NA
2007,140908,NA,NA,NA,NA,NA,NA
2007,50507,NA,NA,NA,NA,NA,NA
2007,31107,NA,NA,NA,NA,NA,NA
2007,170303,NA,NA,NA,PL,NA,NA
2007,140406,NA,NA,NA,NA,NA,NA
2007,171205,NA,NA,NA,NA,NA,NA
2007,210408,NA,NA,NA,NA,NA,NA
2007,200107,NA,NA,NA,NA,NA,NA
2007,30304,NA,NA,NA,NA,NA,NA
2007,20506,NA,MUA,NA,NA,NA,NA
2007,200602,NA,NA,NA,NA,NA,NA
2007,140311,NA,NA,NA,NA,NA,NA
2007,31309,NA,NA,NA,NA,NA,NA
2007,170711,NA,MUA,NA,NA,NA,NA
2007,141208,NA,NA,NA,NA,NA,NA
2007,210609,NA,NA,NA,NA,NA,NA
2007,140708,NA,NA,NA,NA,NA,NA
2007,141107,NA,NA,NA,NA,NA,NA
2007,141008,NA,NA,NA,NA,NA,NA
2007,210503,NA,NA,NA,PL,NA,NA
2007,70712,NA,NA,NA,NA,NA,NA
2007,140504,NA,NA,NA,NA,NA,NA
2007,20404,NA,NA,NA,NA,NA,NA
2007,50609,NA,NA,NA,NA,NA,NA
2007,200108,NA,NA,NA,NA,NA,NA
2007,50508,NA,NA,NA,NA,NA,NA
2007,40205,NA,NA,NA,NA,NA,NA
2007,60307,NA,NA,NA,NA,NA,NA
2007,210610,NA,NA,NA,NA,NA,NA
2007,40609,NA,NA,NA,NA,NA,NA
2007,50306,NA,NA,NA,NA,NA,NA
2007,150505,NA,NA,NA,NA,NA,NA
2007,180207,NA,NA,NA,NA,NA,NA
2007,210611,NA,NA,NA,NA,NA,NA
2007,210106,NA,NA,NA,NA,NA,NA
2007,140807,NA,NA,NA,NA,NA,NA
2007,140312,NA,NA,NA,NA,NA,NA
2007,80813,NA,NA,NA,NA,NA,NA
2007,140505,NA,NA,NA,NA,NA,NA
2007,210409,NA,NA,NA,NA,NA,NA
2007,50608,NA,NA,NA,NA,NA,NA
2007,120510,NA,NA,NA,NA,NA,NA
2007,211007,NA,NA,NA,NA,NA,NA
2007,140808,NA,NA,NA,NA,NA,NA
2007,140809,NA,NA,NA,NA,NA,NA
2007,20603,NA,NA,NA,NA,NA,NA
2007,200706,NA,NA,NA,NA,NA,NA
2007,60308,NA,NA,NA,NA,NA,NA
2007,70713,NA,NA,NA,NA,NA,NA
2007,200205,NA,NA,NA,NA,NA,NA
2007,230202,NA,NA,NP,NA,NA,NA
2007,70203,NA,NA,NA,NA,NA,NA
2007,140506,NA,NA,NA,NA,NA,NA
2007,20608,NA,NA,NA,NA,NA,NA
2007,20612,NA,NA,NA,NA,NA,NA
2007,141209,NA,NA,NA,NA,NA,NA
2007,120508,NA,NA,NA,NA,NA,NA
2007,50307,NA,NA,NA,NA,NA,NA
2007,210504,NA,NA,NA,PL,NA,NA
2007,30305,NA,NA,NA,NA,NA,NA
2007,130303,NA,NA,NA,NA,NA,WS
2007,150404,NA,NA,NA,NA,NA,WS
2007,31406,NA,NA,NA,NA,NA,NA
2007,80311,NA,NA,NA,NA,NA,NA
2007,170710,NA,MUA,NA,NA,NA,NA
2007,130106,NA,NA,NA,NA,NA,NA
2007,140810,NA,NA,NA,NA,NA,NA
2007,200206,NA,NA,NA,NA,NA,NA
2007,140104,NA,NA,NA,NA,NA,NA
2007,130509,NA,NA,NA,NA,NA,NA
2007,130502,NA,NA,NA,NA,NA,NA
2007,50402,NA,NA,NA,NA,NA,NA
2007,180208,NA,NA,NP,NA,NA,NA
2007,180208,NA,NA,NP,NA,NA,NA
2007,180208,NA,NA,NP,NA,NA,NA
2007,180208,NA,NA,NP,NA,NA,NA
2007,180208,NA,NA,NP,NA,NA,NA
2007,180208,NA,NA,NP,NA,NA,NA
2007,180208,NA,NA,NP,NA,NA,NA
2007,180208,NA,NA,NP,NA,NA,NA
2007,180208,NA,NA,NP,NA,NA,NA
2007,210410,NA,NA,NA,NA,NA,NA
2007,20807,NA,NA,NA,NA,NA,NA
2007,140909,NA,NA,NA,NA,NA,NA
2007,30707,NA,NA,NA,NA,NA,NA
2007,170712,NA,NA,NA,NA,NA,NA
2007,130508,NA,NA,NA,NA,NA,NA
2007,130505,NA,NA,NA,NA,NA,NA
2007,130602,NA,NA,NA,NA,NA,NA
2007,30611,NA,NA,NA,NA,NA,NA
2007,20609,NA,NA,NA,NA,NA,NA
2007,130501,NA,NA,NA,NA,NA,NA
2007,10406,NA,NA,NA,NA,NA,NA
2007,130503,NA,NA,NA,NA,NA,NA
2007,10208,NA,NA,NA,NA,NA,NA
2007,140811,NA,NA,NA,NA,NA,NA
2007,80117,NA,NA,NA,NA,NA,NA
2007,20804,NA,MUA,NA,NA,NA,NA
2007,30708,NA,NA,NA,NA,NA,NA
2007,80312,NA,NA,NA,NA,NA,NA
2007,100211,NA,NA,NA,NA,NA,NA
2007,50308,NA,NA,NA,NA,NA,NA
2007,80707,NA,NA,NA,NA,NA,NA
2007,80708,NA,NA,NA,NA,NA,NA
2007,30909,NA,NA,NA,NA,NA,NA
2007,81009,NA,NA,NA,NA,NA,NA
2007,210802,NA,NA,NA,NA,NA,NA
2007,30709,NA,NA,NA,NA,NA,NA
2007,210803,NA,NA,NA,NA,NA,NA
2007,31616,NA,NA,NA,NA,NA,NA
2007,50203,NA,NA,NA,NA,NA,NA
2007,150405,MULTI,NA,NA,NA,NA,NA
2007,40610,NA,NA,NA,NA,NA,NA
2007,150506,NA,NA,NA,NA,NA,NA
2007,50701,NA,NA,NA,NA,NA,NA
2007,80118,NA,NA,NA,NA,NA,NA
2007,50706,NA,NA,NA,NA,NA,NA
2007,80119,NA,NA,NA,NA,NA,NA
2007,10808,NA,NA,NA,NA,NA,NA
2007,170908,NA,NA,NA,NA,NA,NA
2007,100406,NA,NA,NA,NA,NA,NA
2007,200708,NA,NA,NA,NA,NA,NA
2007,210505,NA,NA,NA,PL,NA,NA
2007,110504,NA,NA,NA,NA,NA,WS
