Province,Commune,VillGis,propSecSec
Banteay Meanchey,Treas,1080708,0
Banteay Meanchey,Treas,1080709,0
Banteay Meanchey,Roluos,1080801,0
Banteay Meanchey,Roluos,1080802,0
Banteay Meanchey,Roluos,1080803,0
Banteay Meanchey,Roluos,1080804,0
Banteay Meanchey,Roluos,1080805,0
Banteay Meanchey,Roluos,1080806,0
Banteay Meanchey,Roluos,1080807,0
Banteay Meanchey,Boeng Beng,1090101,0
Banteay Meanchey,Boeng Beng,1090102,0
Banteay Meanchey,Boeng Beng,1090103,0.134615385
Banteay Meanchey,Boeng Beng,1090104,0.003436426
Banteay Meanchey,Boeng Beng,1090105,0
Banteay Meanchey,Malai,1090201,0.002849003
Banteay Meanchey,Malai,1090202,0
Banteay Meanchey,Malai,1090203,0.010526316
Banteay Meanchey,Malai,1090204,0
Banteay Meanchey,Malai,1090205,0
Banteay Meanchey,Malai,1090206,0.006622517
Banteay Meanchey,Malai,1090207,0
Banteay Meanchey,Malai,1090208,0.021680217
Banteay Meanchey,Ou Sampor,1090301,0
Banteay Meanchey,Ou Sampor,1090302,0
Banteay Meanchey,Ou Sampor,1090303,0
Banteay Meanchey,Ou Sampor,1090304,0
Banteay Meanchey,Ou Sralau,1090401,0
Banteay Meanchey,Ou Sralau,1090402,0
Banteay Meanchey,Ou Sralau,1090403,0
Banteay Meanchey,Ou Sralau,1090404,0
Banteay Meanchey,Ou Sralau,1090405,0
Banteay Meanchey,Ou Sralau,1090406,0
Banteay Meanchey,Ou Sralau,1090407,0.009803922
Banteay Meanchey,Ou Sralau,1090408,0
Banteay Meanchey,Tuol Pongro,1090501,0
Banteay Meanchey,Tuol Pongro,1090502,0
Banteay Meanchey,Tuol Pongro,1090503,0.003773585
Banteay Meanchey,Tuol Pongro,1090504,0.006269592
Banteay Meanchey,Tuol Pongro,1090505,0
Banteay Meanchey,Tuol Pongro,1090506,0
Banteay Meanchey,Tuol Pongro,1090507,0
Banteay Meanchey,Ta Kong,1090601,0
Banteay Meanchey,Ta Kong,1090602,0
Banteay Meanchey,Ta Kong,1090603,0
Banteay Meanchey,Ta Kong,1090604,0
Banteay Meanchey,Ta Kong,1090605,0
Banteay Meanchey,Ta Kong,1090606,0
Battambang,Kantueu Muoy,2010101,0
Battambang,Kantueu Muoy,2010102,0
Battambang,Kantueu Muoy,2010103,0
Battambang,Kantueu Muoy,2010104,0
Battambang,Kantueu Muoy,2010105,0
Battambang,Kantueu Muoy,2010106,0
Battambang,Kantueu Muoy,2010107,0
Battambang,Kantueu Pir,2010201,0
Battambang,Kantueu Pir,2010202,0
Battambang,Kantueu Pir,2010203,0
Battambang,Kantueu Pir,2010204,0.008196721
Battambang,Kantueu Pir,2010205,0
Battambang,Kantueu Pir,2010206,0
Battambang,Kantueu Pir,2010207,0.011235955
Battambang,Bay Damram,2010301,0
Battambang,Bay Damram,2010302,0
Battambang,Bay Damram,2010303,0
Battambang,Bay Damram,2010304,0
Battambang,Bay Damram,2010305,0
Battambang,Bay Damram,2010306,0
Battambang,Bay Damram,2010307,0
Battambang,Bay Damram,2010308,0
Battambang,Chheu Teal,2010401,0.004310345
Battambang,Chheu Teal,2010402,0.00297619
Battambang,Chheu Teal,2010403,0
Battambang,Chheu Teal,2010404,0
Battambang,Chheu Teal,2010405,0
Battambang,Chheu Teal,2010406,0.002777778
Battambang,Chheu Teal,2010407,0.003816794
Battambang,Chheu Teal,2010408,0
Battambang,Chheu Teal,2010409,0
Battambang,Chheu Teal,2010410,0
Battambang,Chheu Teal,2010411,0
Battambang,Chheu Teal,2010412,0
Battambang,Chheu Teal,2010413,0.013071895
Battambang,Chheu Teal,2010414,0
Battambang,Chheu Teal,2010415,0
Battambang,Chaeng Mean Chey,2010501,0
Battambang,Chaeng Mean Chey,2010502,0
Battambang,Chaeng Mean Chey,2010503,0
Battambang,Chaeng Mean Chey,2010504,0
Battambang,Chaeng Mean Chey,2010505,0
Battambang,Chaeng Mean Chey,2010506,0
Battambang,Chaeng Mean Chey,2010507,0
Battambang,Phnum Sampov,2010601,0
Battambang,Phnum Sampov,2010602,0.007017544
Battambang,Phnum Sampov,2010603,0.013274336
Battambang,Phnum Sampov,2010604,0.002597403
Battambang,Phnum Sampov,2010605,0
Battambang,Phnum Sampov,2010606,0
Battambang,Phnum Sampov,2010607,0
Battambang,Phnum Sampov,2010608,0.001692047
Battambang,Phnum Sampov,2010609,0.005141388
Battambang,Phnum Sampov,2010610,0
Battambang,Snoeng,2010701,0
Battambang,Snoeng,2010702,0
Battambang,Snoeng,2010703,0.013468013
Battambang,Snoeng,2010704,0
Battambang,Snoeng,2010705,0
Battambang,Snoeng,2010706,0
Battambang,Snoeng,2010707,0
Battambang,Snoeng,2010708,0
Battambang,Snoeng,2010709,0
Battambang,Snoeng,2010710,0
Battambang,Snoeng,2010711,0
Battambang,Ta Kream,2010801,0
Battambang,Ta Kream,2010802,0
Battambang,Ta Kream,2010803,0
Battambang,Ta Kream,2010804,0
Battambang,Ta Kream,2010805,0
Battambang,Ta Kream,2010806,0
Battambang,Ta Kream,2010807,0
Battambang,Ta Kream,2010808,0
Battambang,Ta Kream,2010809,0
Battambang,Ta Kream,2010810,0
Battambang,Ta Kream,2010811,0
Battambang,Ta Pung,2020101,0.006622517
Battambang,Ta Pung,2020102,0.001862197
Battambang,Ta Pung,2020103,0.00729927
Battambang,Ta Pung,2020104,0.001855288
Battambang,Ta Pung,2020105,0
Battambang,Ta Pung,2020106,0
Battambang,Ta Pung,2020107,0
Battambang,Ta Meun,2020201,0.00295858
Battambang,Ta Meun,2020202,0.002293578
Battambang,Ta Meun,2020203,0.010204082
Battambang,Ta Meun,2020204,0.001838235
Battambang,Ta Meun,2020205,0
Battambang,Ta Meun,2020206,0
Battambang,Ta Meun,2020207,0
Battambang,Ta Meun,2020208,0.004975124
Battambang,Ta Meun,2020209,0
Battambang,Ta Meun,2020210,0
Battambang,Ou Ta Ki,2020301,0
Battambang,Ou Ta Ki,2020302,0
Battambang,Ou Ta Ki,2020303,0
Battambang,Ou Ta Ki,2020304,0
Battambang,Ou Ta Ki,2020305,0
Battambang,Ou Ta Ki,2020306,0
Battambang,Ou Ta Ki,2020307,0.002724796
Battambang,Ou Ta Ki,2020308,0
Battambang,Chrey,2020401,0.008849558
Battambang,Chrey,2020402,0
Battambang,Chrey,2020403,0.01744186
Battambang,Chrey,2020404,0.019607843
Battambang,Chrey,2020405,0
Battambang,Chrey,2020406,0
Battambang,Chrey,2020407,0.001703578
Battambang,Chrey,2020408,0.011764706
Battambang,Chrey,2020409,0.003448276
Battambang,Chrey,2020410,0
Battambang,Anlong Run,2020501,0
Battambang,Anlong Run,2020502,0
Battambang,Anlong Run,2020503,0
Battambang,Anlong Run,2020504,0
Battambang,Anlong Run,2020505,0
Battambang,Chrouy Sdau,2020601,0
Battambang,Chrouy Sdau,2020602,0
Battambang,Chrouy Sdau,2020603,0
Battambang,Boeng Pring,2020701,0.003027245
Battambang,Boeng Pring,2020702,0
Battambang,Boeng Pring,2020703,0
Battambang,Boeng Pring,2020704,0
Battambang,Kouk Khmum,2020801,0
Battambang,Kouk Khmum,2020802,0.005671078
Battambang,Kouk Khmum,2020803,0
Battambang,Kouk Khmum,2020804,0.007843137
Battambang,Kouk Khmum,2020805,0
Battambang,Kouk Khmum,2020806,0
Battambang,Kouk Khmum,2020807,0
Battambang,Kouk Khmum,2020808,0
Battambang,Bansay Traeng,2020901,0.015444015
Battambang,Bansay Traeng,2020902,0
Battambang,Bansay Traeng,2020903,0
Battambang,Bansay Traeng,2020904,0.010169492
Battambang,Bansay Traeng,2020905,0
Battambang,Bansay Traeng,2020906,0
Battambang,Bansay Traeng,2020907,0.002906977
Battambang,Bansay Traeng,2020908,0
Battambang,Rung Chrey,2021001,0
Battambang,Rung Chrey,2021002,0.003663004
Battambang,Rung Chrey,2021003,0.013888889
Battambang,Rung Chrey,2021004,0
Battambang,Rung Chrey,2021005,0
Battambang,Rung Chrey,2021006,0
Battambang,Rung Chrey,2021007,0
Battambang,Tuol Ta Aek,2030101,0.006518905
Battambang,Tuol Ta Aek,2030102,0.008350731
Battambang,Tuol Ta Aek,2030103,0
Battambang,Tuol Ta Aek,2030104,0.01534296
Battambang,Tuol Ta Aek,2030105,0.006920415
Battambang,Preaek Preah Sdach,2030201,0.003584229
Battambang,Preaek Preah Sdach,2030202,0.004739336
Battambang,Preaek Preah Sdach,2030203,0.002717391
Battambang,Preaek Preah Sdach,2030204,0.020761246
Battambang,Preaek Preah Sdach,2030205,0.027322404
Battambang,Preaek Preah Sdach,2030206,0.018867925
Battambang,Preaek Preah Sdach,2030207,0
Battambang,Preaek Preah Sdach,2030208,0.012861736
Battambang,Rotanak,2030301,0.847619048
Battambang,Rotanak,2030302,0.034482759
Battambang,Rotanak,2030303,0
Battambang,Rotanak,2030304,0.012886598
Battambang,Rotanak,2030305,0
Battambang,Rotanak,2030306,0.003875969
Battambang,Rotanak,2030307,0.003759398
Battambang,Rotanak,2030308,0.004366812
Battambang,Chamkar Samraong,2030401,0.010714286
Battambang,Chamkar Samraong,2030402,0
Battambang,Chamkar Samraong,2030403,0.016304348
Battambang,Chamkar Samraong,2030404,0.010917031
Battambang,Chamkar Samraong,2030405,0.033846154
Battambang,Sla Kaet,2030501,0
Battambang,Sla Kaet,2030502,0.015360983
Battambang,Sla Kaet,2030503,0.008547009
Battambang,Kdol Doun Teav,2030601,0
Battambang,Kdol Doun Teav,2030602,0.008583691
Battambang,Kdol Doun Teav,2030603,0
Battambang,Kdol Doun Teav,2030604,0
Battambang,Kdol Doun Teav,2030605,0.014851485
Battambang,Kdol Doun Teav,2030606,0.011406844
Battambang,Kdol Doun Teav,2030607,0.021978022
Battambang,Ou Mal,2030701,0
Battambang,Ou Mal,2030702,0
Battambang,Ou Mal,2030703,0.004405286
Battambang,Ou Mal,2030704,0
Battambang,Ou Mal,2030705,0
Battambang,Ou Mal,2030706,0
Battambang,Ou Mal,2030707,0
Battambang,Ou Mal,2030708,0.006578947
Battambang,Ou Mal,2030709,0
Battambang,Ou Mal,2030710,0
Battambang,Voat Kor,2030801,0
Battambang,Voat Kor,2030802,0.00477707
Battambang,Voat Kor,2030803,0
Battambang,Voat Kor,2030804,0
Battambang,Voat Kor,2030805,0.002347418
Battambang,Voat Kor,2030806,0
Battambang,Ou Char,2030901,0.018018018
Battambang,Ou Char,2030902,0
Battambang,Ou Char,2030903,0.010479042
Battambang,Ou Char,2030904,0.008695652
Battambang,Ou Char,2030905,0.020833333
Battambang,Ou Char,2030906,0.008583691
Battambang,Svay Pao,2031001,0.007497657
Battambang,Svay Pao,2031002,0.005780347
Battambang,Svay Pao,2031003,0.001776199
Battambang,Svay Pao,2031004,0.020964361
Battambang,Bavel,2040101,0
Battambang,Bavel,2040102,0
Battambang,Bavel,2040103,0
Battambang,Bavel,2040104,0
Battambang,Bavel,2040105,0
Battambang,Bavel,2040106,0
Battambang,Bavel,2040107,0
Battambang,Bavel,2040108,0
Battambang,Bavel,2040109,0
Battambang,Bavel,2040110,0
Battambang,Bavel,2040111,0
Battambang,Bavel,2040112,0
Battambang,Bavel,2040113,0
Battambang,Bavel,2040114,0
Battambang,Bavel,2040115,0
Battambang,Bavel,2040116,0
Battambang,Bavel,2040117,0
Battambang,Bavel,2040118,0
Battambang,Bavel,2040119,0
Battambang,Khnach Romeas,2040201,0
Battambang,Khnach Romeas,2040202,0
Battambang,Khnach Romeas,2040203,0
Battambang,Khnach Romeas,2040204,0
Battambang,Khnach Romeas,2040205,0
Battambang,Khnach Romeas,2040206,0
Battambang,Khnach Romeas,2040207,0
Battambang,Khnach Romeas,2040208,0
Battambang,Lvea,2040301,0
Battambang,Lvea,2040302,0
Battambang,Lvea,2040303,0
Battambang,Lvea,2040304,0
Battambang,Lvea,2040305,0
Battambang,Lvea,2040306,0
Battambang,Lvea,2040307,0
Battambang,Lvea,2040308,0
Battambang,Lvea,2040309,0
Battambang,Lvea,2040310,0
Battambang,Lvea,2040311,0
Battambang,Lvea,2040312,0
Battambang,Lvea,2040313,0
Battambang,Prey Khpos,2040401,0
Battambang,Prey Khpos,2040402,0
Battambang,Prey Khpos,2040403,0
Battambang,Prey Khpos,2040404,0
Battambang,Prey Khpos,2040405,0
Battambang,Prey Khpos,2040406,0
Battambang,Prey Khpos,2040407,0
Battambang,Prey Khpos,2040408,0
Battambang,Prey Khpos,2040409,0
Battambang,Prey Khpos,2040410,0
Battambang,Ampil Pram Daeum,2040501,0
Battambang,Ampil Pram Daeum,2040502,0
Battambang,Ampil Pram Daeum,2040503,0
Battambang,Ampil Pram Daeum,2040504,0
Battambang,Ampil Pram Daeum,2040505,0
Battambang,Ampil Pram Daeum,2040506,0
Battambang,Ampil Pram Daeum,2040507,0
Battambang,Ampil Pram Daeum,2040508,0
Battambang,Ampil Pram Daeum,2040509,0
Battambang,Ampil Pram Daeum,2040510,0
Battambang,Kdol Tahen,2040601,0
Battambang,Kdol Tahen,2040602,0
Battambang,Kdol Tahen,2040603,0
Battambang,Kdol Tahen,2040604,0
Battambang,Kdol Tahen,2040605,0
Battambang,Kdol Tahen,2040606,0
Battambang,Kdol Tahen,2040607,0
Battambang,Kdol Tahen,2040608,0
Battambang,Kdol Tahen,2040609,0
Battambang,Kdol Tahen,2040610,0
Battambang,Kdol Tahen,2040611,0
Battambang,Kdol Tahen,2040612,0
Battambang,Kdol Tahen,2040613,0
Battambang,Kdol Tahen,2040614,0
Battambang,Kdol Tahen,2040615,0
Battambang,Kdol Tahen,2040616,0
Battambang,Kdol Tahen,2040617,0
Battambang,Kdol Tahen,2040618,0
Battambang,Kdol Tahen,2040619,0
Battambang,Kdol Tahen,2040620,0
Battambang,Kdol Tahen,2040621,0
Battambang,Kdol Tahen,2040622,0
Battambang,Kdol Tahen,2040623,0
Battambang,Kdol Tahen,2040624,0
Battambang,Kdol Tahen,2040625,0
Battambang,Kdol Tahen,2040626,0
Battambang,Kdol Tahen,2040627,0
Battambang,Kdol Tahen,2040628,0
Battambang,Preaek Norint,2050101,0
Battambang,Preaek Norint,2050102,0
Battambang,Preaek Norint,2050103,0.015625
Battambang,Preaek Norint,2050104,0.004415011
Battambang,Preaek Norint,2050105,0
Battambang,Preaek Norint,2050106,0
Battambang,Preaek Norint,2050107,0
Battambang,Preaek Norint,2050108,0
Battambang,Preaek Norint,2050109,0
Battambang,Preaek Norint,2050110,0
Battambang,Samraong Knong,2050201,0
Battambang,Samraong Knong,2050202,0
Battambang,Samraong Knong,2050203,0
Battambang,Samraong Knong,2050204,0.001642036
Battambang,Samraong Knong,2050205,0.004454343
Battambang,Preaek Khpob,2050301,0.002309469
Battambang,Preaek Khpob,2050302,0
Battambang,Preaek Khpob,2050303,0.002808989
Battambang,Preaek Khpob,2050304,0
Battambang,Preaek Khpob,2050305,0
Battambang,Preaek Luong,2050401,0.005277045
Battambang,Preaek Luong,2050402,0.012461059
Battambang,Preaek Luong,2050403,0
Battambang,Preaek Luong,2050404,0
Battambang,Preaek Luong,2050405,0
Battambang,Preaek Luong,2050406,0
Battambang,Preaek Luong,2050407,0
Battambang,Peam Aek,2050501,0.086046512
Battambang,Peam Aek,2050502,0.00255102
Battambang,Peam Aek,2050503,0.005102041
Battambang,Peam Aek,2050504,0
Battambang,Peam Aek,2050505,0.029045643
Battambang,Peam Aek,2050506,0.001464129
Battambang,Peam Aek,2050507,0
Battambang,Peam Aek,2050508,0
Battambang,Prey Chas,2050601,0
Battambang,Prey Chas,2050602,0
Battambang,Prey Chas,2050603,0
Battambang,Prey Chas,2050604,0
Battambang,Prey Chas,2050605,0
Battambang,Kaoh Chiveang,2050701,0
Battambang,Kaoh Chiveang,2050702,0
Battambang,Kaoh Chiveang,2050703,0
Battambang,Kaoh Chiveang,2050704,0.001811594
Battambang,Kaoh Chiveang,2050705,0.001808318
Battambang,Moung,2060101,0
Battambang,Moung,2060102,0
Battambang,Moung,2060103,0
Battambang,Moung,2060104,0.012578616
Battambang,Moung,2060105,0
Battambang,Moung,2060106,0
Battambang,Moung,2060107,0.014354067
Battambang,Moung,2060108,0
Battambang,Moung,2060109,0.014150943
Battambang,Moung,2060110,0
Battambang,Moung,2060111,0
Battambang,Moung,2060112,0
Battambang,Moung,2060113,0
Battambang,Moung,2060114,0
Battambang,Moung,2060115,0
Battambang,Kear,2060201,0
Battambang,Kear,2060202,0
Battambang,Kear,2060203,0
Battambang,Kear,2060204,0
Battambang,Kear,2060205,0
Battambang,Kear,2060206,0
Battambang,Kear,2060207,0.006410256
Battambang,Kear,2060208,0
Battambang,Kear,2060209,0
Battambang,Kear,2060210,0.002074689
Battambang,Kear,2060211,0.003322259
Battambang,Kear,2060212,0
Battambang,Prey Svay,2060301,0
Battambang,Prey Svay,2060302,0
Battambang,Prey Svay,2060303,0
Battambang,Prey Svay,2060304,0
Battambang,Prey Svay,2060305,0
Battambang,Prey Svay,2060306,0
Battambang,Prey Svay,2060307,0
Battambang,Prey Svay,2060308,0
Battambang,Prey Svay,2060309,0
Battambang,Ruessei Krang,2060401,0
Battambang,Ruessei Krang,2060402,0
Battambang,Ruessei Krang,2060403,0
Battambang,Ruessei Krang,2060404,0
Battambang,Ruessei Krang,2060405,0
Battambang,Ruessei Krang,2060406,0
Battambang,Ruessei Krang,2060407,0
Battambang,Ruessei Krang,2060408,0
Battambang,Ruessei Krang,2060409,0
Battambang,Ruessei Krang,2060410,0
Battambang,Ruessei Krang,2060411,0
Battambang,Chrey,2060501,0
Battambang,Chrey,2060502,0
Battambang,Chrey,2060503,0
Battambang,Chrey,2060504,0
Battambang,Chrey,2060505,0
Battambang,Chrey,2060506,0
Battambang,Chrey,2060507,0
Battambang,Chrey,2060508,0
Battambang,Ta Loas,2060601,0
Battambang,Ta Loas,2060602,0
Battambang,Ta Loas,2060603,0
Battambang,Ta Loas,2060604,0
Battambang,Ta Loas,2060605,0
Battambang,Ta Loas,2060606,0
Battambang,Ta Loas,2060607,0
Battambang,Ta Loas,2060608,0
Battambang,Ta Loas,2060609,0
Battambang,Kakaoh,2060701,0
Battambang,Kakaoh,2060702,0
Battambang,Kakaoh,2060703,0
Battambang,Kakaoh,2060704,0
Battambang,Kakaoh,2060705,0.002754821
Battambang,Kakaoh,2060706,0.002277904
Battambang,Kakaoh,2060707,0.004608295
Battambang,Kakaoh,2060708,0
Battambang,Prey Touch,2060801,0
Battambang,Prey Touch,2060802,0
Battambang,Prey Touch,2060803,0
Battambang,Prey Touch,2060804,0.003861004
Battambang,Prey Touch,2060805,0
Battambang,Prey Touch,2060806,0
Battambang,Prey Touch,2060807,0.006410256
Battambang,Prey Touch,2060808,0
Battambang,Robas Mongkol,2060901,0
Battambang,Robas Mongkol,2060902,0
Battambang,Robas Mongkol,2060903,0
Battambang,Robas Mongkol,2060904,0
Battambang,Robas Mongkol,2060905,0.011363636
Battambang,Robas Mongkol,2060906,0
Battambang,Robas Mongkol,2060907,0
Battambang,Robas Mongkol,2060908,0
Battambang,Robas Mongkol,2060909,0
Battambang,Robas Mongkol,2060910,0
Battambang,Robas Mongkol,2060911,0
Battambang,Robas Mongkol,2060912,0
Battambang,Sdau,2070101,0.003424658
Battambang,Sdau,2070102,0
Battambang,Sdau,2070103,0
Battambang,Sdau,2070104,0
Battambang,Sdau,2070105,0
Battambang,Sdau,2070106,0
Battambang,Sdau,2070107,0
Battambang,Sdau,2070108,0
Battambang,Sdau,2070109,0.00867052
Battambang,Sdau,2070110,0
Battambang,Sdau,2070111,0
Battambang,Sdau,2070112,0
Battambang,Sdau,2070113,0
Battambang,Sdau,2070114,0
Battambang,Sdau,2070115,0
Battambang,Sdau,2070116,0
Battambang,Andaeuk Haeb,2070201,0
Battambang,Andaeuk Haeb,2070202,0.009090909
Battambang,Andaeuk Haeb,2070203,0
Battambang,Andaeuk Haeb,2070204,0
Battambang,Andaeuk Haeb,2070205,0
Battambang,Andaeuk Haeb,2070206,0
Battambang,Andaeuk Haeb,2070207,0.010204082
Battambang,Phlov Meas,2070301,0.006711409
Battambang,Phlov Meas,2070302,0
Battambang,Phlov Meas,2070303,0
Battambang,Phlov Meas,2070304,0
Battambang,Phlov Meas,2070305,0
Battambang,Phlov Meas,2070306,0
Battambang,Phlov Meas,2070307,0
Battambang,Traeng,2070401,0
Battambang,Traeng,2070402,0
Battambang,Traeng,2070403,0
Battambang,Traeng,2070404,0
Battambang,Traeng,2070405,0
Battambang,Traeng,2070406,0
Battambang,Traeng,2070407,0.017766497
Battambang,Traeng,2070408,0
Battambang,Anlong Vil,2080101,0
Battambang,Anlong Vil,2080102,0.005141388
Battambang,Anlong Vil,2080103,0.003826531
Battambang,Anlong Vil,2080104,0
Battambang,Anlong Vil,2080105,0.007142857
Battambang,Anlong Vil,2080106,0.008791209
Battambang,Anlong Vil,2080107,0
Battambang,Anlong Vil,2080108,0
Battambang,Anlong Vil,2080109,0
Battambang,Anlong Vil,2080110,0
Battambang,Norea,2080201,0.004405286
Battambang,Norea,2080202,0
Battambang,Norea,2080203,0
Battambang,Norea,2080204,0
Battambang,Ta Pon,2080301,0
Battambang,Ta Pon,2080302,0
Battambang,Ta Pon,2080303,0
Battambang,Ta Pon,2080304,0
Battambang,Ta Pon,2080305,0.002183406
Battambang,Roka,2080401,0
Battambang,Roka,2080402,0
Battambang,Roka,2080403,0
Battambang,Roka,2080404,0
Battambang,Roka,2080405,0
Battambang,Roka,2080406,0
Battambang,Kampong Preah,2080501,0
Battambang,Kampong Preah,2080502,0
Battambang,Kampong Preah,2080503,0
Battambang,Kampong Preah,2080504,0
Battambang,Kampong Preah,2080505,0
Battambang,Kampong Preah,2080506,0
Battambang,Kampong Preang,2080601,0
Battambang,Kampong Preang,2080602,0
Battambang,Kampong Preang,2080603,0
Battambang,Kampong Preang,2080604,0
Battambang,Kampong Preang,2080605,0
Battambang,Kampong Preang,2080606,0
Battambang,Reang Kesei,2080701,0
Battambang,Reang Kesei,2080702,0
Battambang,Reang Kesei,2080703,0
Battambang,Reang Kesei,2080704,0.010067114
Battambang,Reang Kesei,2080705,0
Battambang,Reang Kesei,2080706,0
Battambang,Reang Kesei,2080707,0
Battambang,Reang Kesei,2080708,0
Battambang,Reang Kesei,2080709,0
Battambang,Ou Dambang Muoy,2080801,0.001834862
Battambang,Ou Dambang Muoy,2080802,0.003389831
Battambang,Ou Dambang Muoy,2080803,0
Battambang,Ou Dambang Muoy,2080804,0
Battambang,Ou Dambang Muoy,2080805,0
Battambang,Ou Dambang Muoy,2080806,0
Battambang,Ou Dambang Pir,2080901,0
Battambang,Ou Dambang Pir,2080902,0
Battambang,Ou Dambang Pir,2080903,0
Battambang,Ou Dambang Pir,2080904,0
Battambang,Ou Dambang Pir,2080905,0
Battambang,Ou Dambang Pir,2080906,0
Battambang,Voat Ta Muem,2081001,0
Battambang,Voat Ta Muem,2081002,0
Battambang,Voat Ta Muem,2081003,0
Battambang,Voat Ta Muem,2081004,0
Battambang,Voat Ta Muem,2081005,0
Battambang,Voat Ta Muem,2081006,0
Battambang,Ta Taok,2090101,0
Battambang,Ta Taok,2090102,0
Battambang,Ta Taok,2090103,0
Battambang,Ta Taok,2090104,0
Battambang,Ta Taok,2090105,0.020408163
Battambang,Ta Taok,2090106,0
Battambang,Ta Taok,2090107,0
Battambang,Ta Taok,2090108,0.028985507
Battambang,Ta Taok,2090109,0
Battambang,Kampong Lpou,2090201,0
Battambang,Kampong Lpou,2090202,0
Battambang,Kampong Lpou,2090203,0
Battambang,Kampong Lpou,2090204,0
Battambang,Kampong Lpou,2090205,0
Battambang,Kampong Lpou,2090206,0
Battambang,Kampong Lpou,2090207,0
Battambang,Kampong Lpou,2090208,0
Battambang,Kampong Lpou,2090209,0
Battambang,Ou Samrel,2090301,0
Battambang,Ou Samrel,2090302,0
Battambang,Ou Samrel,2090303,0
Battambang,Ou Samrel,2090304,0
Battambang,Ou Samrel,2090306,0
Battambang,Ou Samrel,2090309,0
Battambang,Sung,2090401,0
Battambang,Sung,2090402,0
Battambang,Sung,2090403,0.009950249
Battambang,Sung,2090406,0
Battambang,Sung,2090407,0
Battambang,Sung,2090408,0
Battambang,Samlout,2090501,0.01048951
Battambang,Samlout,2090502,0
Battambang,Samlout,2090503,0.013953488
Battambang,Samlout,2090504,0
Battambang,Samlout,2090505,0
Battambang,Samlout,2090506,0
Battambang,Mean Cheay,2090601,0
Battambang,Mean Cheay,2090602,0
Battambang,Mean Cheay,2090603,0
Battambang,Mean Cheay,2090604,0
Battambang,Mean Cheay,2090605,0
Battambang,Mean Cheay,2090606,0
Battambang,Ta Sanh,2090701,0
Battambang,Ta Sanh,2090702,0
Battambang,Ta Sanh,2090703,0.007662835
Battambang,Ta Sanh,2090704,0.018181818
Battambang,Ta Sanh,2090705,0
Battambang,Ta Sanh,2090706,0
Battambang,Ta Sanh,2090707,0.012820513
Battambang,Sampou Lun,2100101,0
Battambang,Sampou Lun,2100102,0
Battambang,Sampou Lun,2100103,0
Battambang,Sampou Lun,2100104,0
Battambang,Angkor Ban,2100201,0
Battambang,Angkor Ban,2100202,0
Battambang,Angkor Ban,2100203,0
Battambang,Angkor Ban,2100204,0
Battambang,Angkor Ban,2100205,0
Battambang,Ta Sda,2100301,0
Battambang,Ta Sda,2100302,0.010869565
Battambang,Ta Sda,2100303,0
Battambang,Ta Sda,2100304,0
Battambang,Ta Sda,2100305,0
Battambang,Ta Sda,2100306,0
Battambang,Santepheap,2100401,0
Battambang,Santepheap,2100402,0
Battambang,Santepheap,2100403,0.008605852
Battambang,Santepheap,2100404,0
Battambang,Serei Maen Cheay,2100501,0
Battambang,Serei Maen Cheay,2100502,0
Battambang,Serei Maen Cheay,2100503,0
Battambang,Serei Maen Cheay,2100504,0.005847953
Battambang,Serei Maen Cheay,2100505,0
Battambang,Serei Maen Cheay,2100506,0
Battambang,Serei Maen Cheay,2100507,0
Battambang,Serei Maen Cheay,2100508,0
Battambang,Chrey Sema,2100601,0
Battambang,Chrey Sema,2100602,0
Battambang,Chrey Sema,2100603,0
Battambang,Chrey Sema,2100604,0
Battambang,Chrey Sema,2100605,0
Battambang,Chrey Sema,2100606,0
Battambang,Chrey Sema,2100607,0
Battambang,Chrey Sema,2100608,0
Battambang,Phnum Proek,2110101,0
Battambang,Phnum Proek,2110102,0.003787879
Battambang,Phnum Proek,2110103,0
Battambang,Phnum Proek,2110104,0
Battambang,Phnum Proek,2110105,0
Battambang,Pech Chenda,2110201,0
Battambang,Pech Chenda,2110202,0.018867925
