year,codekhum,khum_name,area,diffPix
2011,60306,Kampong Krabau,6117001.71,0
2011,150208,Sya,376642.61,0
2011,150208,Sya,65813.48,0
2011,150208,Sya,354399.38,0
2011,100302,Chrouy Banteay,507528616.6,-49
2011,150208,Sya,48397.03,0
2011,150208,Sya,119162.13,0
2011,60307,Prey Kuy,30348988.09,0
2011,60305,Kdei Doung,19831437.93,0
2011,60203,Kampong Kou,281928771.2,0
2011,150208,Sya,435980.78,0
2011,60309,achar Leak,6338375.23,0
2011,60308,Prey Ta Hu,6702997.38,0
2011,170401,Anlong Samnar,276417158.2,0
2011,21201,NA,75140266.17,0
2011,20806,Kampong Pring,319246642.9,0
2011,20810,Voat Ta Muem,40615078.88,0
2011,60601,Chheu Teal,116849195.4,-14
2011,20308,Voat Kor,24740174.83,0
2011,20809,Ou Dambang Pir,28519570.13,0
2011,20808,Ou Dambang Muoy,25641237.93,0
2011,20605,Chrey,491663389.4,0
2011,20307,Ou Mal,37592050.81,0
2011,20302,Preaek Preah Sdach,3020206.9,0
2011,110206,Srae Sangkom,702782818.9,0
2011,20310,Svay Pao,2219510.73,0
2011,20801,Anlong Vil,40242258.16,0
2011,20301,Tuol Ta Aek,3684341.69,0
2011,60406,Sameakki,78726190.57,0
2011,150105,Ou Ta Paong,291988924.7,0
2011,60801,Banteay Stoung,55498093.5,0
2011,20103,Bay Damram,45107392.24,0
2011,60603,Klaeng,88876647.43,-2
2011,60609,Tum Ring,447861815.4,-61
2011,60503,Sambour,208820662.3,0
2011,100409,Srae Chis,450528204.8,0
2011,60804,Kampong Chen Cheung,38933796.84,0
2011,60608,Sochet,485653811.4,-58
2011,20104,Chheu Teal,40168088.05,0
2011,20107,Snoeng,267251457.5,0
2011,240201,Sala Krau,58523456.46,0
2011,60401,Doung,91052728,0
2011,20106,Phnum Sampov,64205264.03,0
2011,240204,Ou Andoung,181368826.9,0
2011,110204,Sokh Sant,714322472.3,0
2011,60811,Rung Roeang,14580289.61,0
2011,240203,Stueng Kach,111772639.2,0
2011,60205,Ni Pechr,87744534.98,0
2011,60805,Kampong Chen Tboung,8848498.34,0
2011,20704,Traeng,343735525.4,0
2011,60806,Msar Krang,182825282.8,0
2011,20102,Kantueu Pir,32545747.2,0
2011,60502,Koul,127719468.5,-4
2011,60202,Damrei Slab,94817085.34,0
2011,20608,Prey Touch,116430073.8,0
2011,100404,Kaoh Khnhaer,216508875.1,0
2011,100403,Kbal Damrei,623849182.7,0
2011,20807,Reang Kesei,95702320.39,0
2011,20606,Ta Loas,135904662.3,0
2011,60501,Chhuk,65079903.87,0
2011,60810,Preah Damrei,14400116.36,0
2011,240101,Pailin,137651423,-2
2011,240104,Ba Yakha,134650531.4,0
2011,60807,Peam Bang,243521365.5,0
2011,60504,Sraeung,192645170.8,-8
2011,20105,Chaeng Mean Chey,109366535.8,0
2011,21301,Thipakdei,132201798.2,0
2011,60802,Chamnar Kraom,236542833.9,0
2011,240103,Tuol Lvea,100588384.2,0
2011,60812,Samprouch,224229916.2,0
2011,110401,Krang Teh,794640675.7,0
2011,60803,Chamnar Leu,34417023.54,0
2011,110402,Bu Chri,2337461515,0
2011,20607,Kakaoh,85632935.37,0
2011,150104,Me Tuek,265032777.6,0
2011,20101,Kantueu Muoy,87083947.42,0
2011,100402,Kampong Cham,652740993.2,0
2011,180103,Sangkat Bei,11069773.96,0
2011,70704,Kampong Samraong,6811238.55,0
2011,70504,Khcheay Khang Tboung,17764127.94,0
2011,70717,Trapeang Pring,43672710.81,0
2011,210408,Prey Ampok,48247297.13,0
2011,180208,Ream,155044146,6
2011,180213,Tuol Toetueng,51996234.35,0
2011,210409,Prey Rumdeng,84599676,0
2011,210402,Preah Bat Choan Chum,51222661.73,0
2011,180203,Bet Trang,75082583.76,0
2011,70207,Sdach Kong Khang Lech,24481746.26,0
2011,70503,Khcheay Khang Cheung,19077172.59,0
2011,210404,Kampeaeng,48464155.74,0
2011,210403,Kamnab,26872447.77,0
2011,70202,Banteay Meas Khang Lech,33743267.3,0
2011,70212,Tuk Meas Khang Kaeut,27849385.37,0
2011,70604,Damnak Kantuot Khang Tbo,26466914.55,0
2011,70802,Krang Ampil,2478242.96,0
2011,70803,Kampong Bay,1813063.81,0
2011,180105,Kaoh Rung,24354920.05,0
2011,180104,Sangkat Buon,24447863.06,0
2011,70701,Boeng Tuk,42171374.06,0
2011,70603,Damnak Kantuot Khang Che,20827495.42,0
2011,70606,Kampong Trach Khang Lech,54535819.29,0
2011,180105,Kaoh Rung,719928.12,0
2011,180102,Sangkat Pir,2362573.95,0
2011,180103,Sangkat Bei,1166060.57,0
2011,70719,Trapeang Thum,3046498.14,0
2011,70707,Kaoh Touch,78073035.25,0
2011,70804,Andoung Khmaer,26170747.24,0
2011,180207,Prey Nob,36440742.5,0
2011,210405,Kiri Chong Kaoh,27966042.61,0
2011,210411,Saom,58813459.89,0
2011,230103,Pong Tuek,57726156.15,0
2011,70609,Kanthaor Khang Lech,16273710.93,0
2011,70208,Sdach Kong Khang Tboung,26571636.98,0
2011,180103,Sangkat Bei,1025303.69,0
2011,70801,Kampong Kandal,2001503.65,0
2011,70805,Traeuy Kaoh,21288104.22,0
2011,180202,Boeng Ta Prum,32301627.38,0
2011,70206,Sdach Kong Khang Cheung,22208448.78,0
2011,70702,Chum Kriel,20397852.35,0
2011,70209,Tnaot Chong Srang,47989771.55,0
2011,70718,Trapeang sangkae,13247446.9,0
2011,70708,Koun Satv,60502107.66,0
2011,180206,Ou Oknha Heng,68103999.35,0
2011,70607,Kanthaor Khang Cheung,9491658.52,0
2011,210407,Phnum Den,19713743.4,0
2011,230201,Kaeb,20778962.34,0
2011,70615,Svay Tong Khang Cheung,17622236.07,0
2011,230101,Angkaol,37915281.34,0
2011,180208,Ream,37705795.82,0
2011,180104,Sangkat Buon,89742.81,0
2011,70612,Preaek Kroes,33421455.46,0
2011,70601,Boeng Sala Khang Cheung,24793026.56,0
2011,180208,Ream,562813.79,0
2011,230202,Prey Thum,41189293.46,0
2011,70605,Kampong Trach Khang Kaeu,15855947.27,0
2011,180206,Ou Oknha Heng,925281.26,0
2011,180205,Ou Chrov,15381123.31,0
2011,230102,Ou Krasar,15366773.99,0
2011,210412,Ta Ou,46672457.54,0
2011,70203,Prey Tonle,37833870.13,0
2011,70608,Kanthaor Khang kaeut,19020613.83,0
2011,210304,Kampong Krasang,68967526.09,0
2011,90103,Ta Nuon,616256.95,0
2011,70301,Baniev,20865724.28,0
2011,70111,Tani,39781903.08,0
2011,211010,Sanlung,35665485.4,0
2011,70716,Thmei,67636209.39,0
2011,211011,Smaong,15303248.36,0
2011,70715,Stueng Kaev,101987277.4,0
2011,70101,Angk Phnum Touch,17209447.41,0
2011,70102,Angkor Chey,14930515.13,0
2011,70104,Dambouk Khpos,61454958.96,0
2011,70306,Krang Sbov,19418542.46,0
2011,211014,Tralach,17839187.95,0
2011,70312,Satv Pong,17147832.4,0
2011,90103,Ta Nuon,4078294.49,0
2011,211003,Chi Khmar,16973547.79,0
2011,70501,Damnak Sokram,30358923.67,0
2011,70508,Totung,27952745.34,0
2011,180105,Kaoh Rung,42410.29,0
2011,70505,Mean Ritth,39890929.9,0
2011,210401,Angk Prasat,59443104.54,0
2011,210406,Kouk Prech,79522688.13,0
2011,70214,Voat Angk Khang Cheung,12777559.44,0
2011,70108,Phnum Kong,34432838.58,0
2011,70510,L'ang,56075606.2,0
2011,210502,Pech Sar,56305465.65,0
2011,210503,Prey Khla,71949482.85,0
2011,180105,Kaoh Rung,78267970.61,0
2011,70305,Doun Yay,9540169,0
2011,70313,Trapeang Bei,12827097.91,0
2011,70713,Prey Thnang,77588814.28,0
2011,70509,Angkor Meas,18626337.71,0
2011,180301,Kampenh,51947.74,0
2011,70215,Voat Angk Khang Tboung,20023714.1,0
2011,180302,Ou Treh,76663300.36,-6
2011,180214,Veal Renh,15836399.09,0
2011,210501,Krapum Chhuk,71610611.06,0
2011,70709,Meakprang,48813039.59,0
2011,70107,Mroum,17807572.49,0
2011,180210,Samrong,71083803.92,0
2011,70210,Trapeang Sala Khang Kaeu,21704135.58,0
2011,180303,Tumnob Rolok,51255713.39,0
2011,180301,Kampenh,6150075.7,0
2011,180211,Tuek L'ak,33931106.57,0
2011,180105,Kaoh Rung,31831.42,0
2011,70205,Samraong Leu,16652600.51,0
2011,70204,Samraong Kraom,22561652.64,0
2011,70106,Daeum Doung,17600978.78,0
2011,70703,Kampong Kraeng,16443685.9,0
2011,180201,Andoung Thma,48948214.99,0
2011,70201,Banteay Meas Khang Kaeut,35468487.41,0
2011,70711,Preaek Tnaot,70175215.16,11
2011,70506,Srae Chea Khang Cheung,24406052.95,0
2011,70213,Tuk Meas Khang Lech,34734654.34,0
2011,70507,Srae Chea Khang Tboung,38186303.05,0
2011,180101,Sangkat Muoy,45523906.11,0
2011,210504,Prey Yuthka,46806701.47,0
2011,70712,Prey Khmum,23174991.83,0
2011,180212,Tuek Thla,71805722.95,0
2011,70705,Kandal,80896867.92,0
2011,210302,Chey Chouk,34025768.14,0
2011,70502,Dang Tong,42791830.83,0
2011,70211,Trapeang Sala Khang Lech,16545231.14,0
2011,210410,Ream Andaeuk,41227078.8,0
2011,180208,Ream,7478818.81,0
2011,230200,NA,154436.71,0
2011,230200,NA,10642.78,0
2011,180208,Ream,18318.98,0
2011,230200,NA,16517.07,0
2011,230200,NA,67405.43,0
2011,230200,NA,15620.76,0
2011,230200,NA,1832854.26,0
2011,70614,Ruessei Srok Khang Lech,28754362.95,0
2011,180208,Ream,1379537.97,0
2011,70616,Svay Tong Khang Tboung,13814961.09,0
2011,180208,Ream,266850.88,0
2011,70602,Boeng Sala Khang Tboung,49014461.72,0
2011,180208,Ream,122395.2,0
2011,70613,Ruessei srok Khang Kaeut,22943735.93,0
2011,180208,Ream,6838749.13,0
2011,230200,NA,81834.83,0
2011,230200,NA,98188.74,0
2011,230200,NA,39033.58,0
2011,230200,NA,40725.35,0
2011,230200,NA,32896.35,0
2011,230200,NA,351467.92,0
2011,230200,NA,43662.99,0
2012,120111,Boeng Trabaek,491757,0
2012,80205,Kbal Kaoh,31754622.31,0
2012,141105,Preaek Anteah,27025827.12,0
2012,80208,Phum Thum,15385072.34,0
2012,80614,Thma Kor,11525247.66,0
2012,120109,Tuol Tumpung Pir,454395.4,0
2012,120602,Boeng Tumpun,4426859.27,0
2012,120110,Tuol Tumpung Muoy,589171.29,0
2012,80803,Chhak Chheu Neang,7593082.48,0
2012,141108,Ta Kao,33845916.65,0
2012,80209,Preaek Aeng,8558066.07,0
2012,80804,Damnak Ampil,8206122.37,0
2012,120108,Tumnob Tuek,822726.96,0
2012,120605,Chbar Ampov Pir,1319784.28,0
2012,120104,Boeng Keng kang Bei,640675.11,0
2012,120601,Stueng Mean Chey,12002391.36,0
2012,80615,Tuek Khleang,11748914.92,0
2012,80206,Kokir,15649346.76,0
2012,141102,Cheung Tuek,20994007.55,0
2012,120501,Dangkao,13834963.3,0
2012,120606,Chak Angrae Leu,3093830.95,0
2012,141004,Damrei Puon,63637951.14,0
2012,50711,Tang Krouch,40301363.98,0
2012,120603,Preaek Pra,8391888.43,0
2012,120604,Chbar Ampov Muoy,485278.41,0
2012,80608,Phum Thum,24611381.45,0
2012,80811,Peuk,14334800.77,0
2012,50605,Krang Dei Vay,247416315.1,2
2012,140207,Smaong Tboung,70222355.41,0
2012,80801,Baek Chan,13527075.89,0
2012,120112,Phsar Daeum Thkov,861843.38,0
2012,80806,Kantaok,16525381.67,0
2012,80807,Krang Mkak,13013174.16,0
2012,120507,Pong Tuek,11138473.38,0
2012,200409,Kokir,49016304.18,0
2012,120508,Prey Veaeng,9066597.04,0
2012,200413,Sambuor,27506268,0
2012,90302,Kaoh Kapi,58451462.13,0
2012,80813,Prey Puok,16306704.21,0
2012,120515,Cheung Aek,13244791.14,0
2012,80203,Dei Edth,20678571.57,0
2012,141006,Pean Roung,60494067.96,0
2012,50713,Trapeang Kong,29988708.83,0
2012,120504,Phleung Chheh Roteh,9628362.16,0
2012,50715,Voa Sa,33058962.02,0
2012,120607,Chak Angrae Kraom,9532838.9,0
2012,120510,Prey Sa,13234612.46,0
2012,50201,Chbar Mon,32967880.93,0
2012,81104,Ta Khmau,10176842.69,0
2012,140506,Prey Totueng,55907188.41,0
2012,50610,Tang Samraong,133533850.2,0
2012,80202,Chheu Teal,17841585.06,0
2012,81103,Daeum Mien,3171155.31,0
2012,80210,Preaek Thmei,19567524.04,0
2012,141106,Preaek Chrey,31947077.58,0
2012,80611,Preaek Ruessei,22854430.12,0
2012,80603,Boeng Krum,9088156.87,0
2012,200401,Ampil,54837212.29,0
2012,50204,Sopoar Tep,7372279.85,0
2012,80201,Banteay Daek,53919876.33,0
2012,80808,Lumhach,16937161.94,0
2012,50203,Roka Thum,14771667.12,0
2012,141103,Kampong Leav,17432131.79,0
2012,80802,Boeng Thum,16396213.04,0
2012,80601,Akreiy Ksatr,15706538.62,0
2012,80607,Peam Oknha Ong,15250107.37,0
2012,90502,Peam Krasaob,44157094.42,0
2012,120502,Trapeang krasang,9054241.32,0
2012,120210,Srah Chak,3154749,0
2012,120408,Boeng Kak Pir,1686632.47,0
2012,50703,Khtum Krang,71604120.03,0
2012,140806,Preaek Ta Sar,39032851.1,0
2012,141003,Chrey,46834311.11,0
2012,80810,Ovlaok,15488996.72,0
2012,141104,Pou Rieng,61291909.76,0
2012,120407,Boeng Kak Muoy,1596189.07,0
2012,120702,Tuol Sangkae,2757290.12,0
2012,80613,Sarikakaev,19580673.11,0
2012,80609,Preaek Kmeng,20112400.12,0
2012,80814,Samraong Leu,31179746.96,0
2012,120206,Phsar Kandal Pir,147405.11,0
2012,120203,Phsar Thmei Bei,335700.52,0
2012,120506,Kakab,8877010.25,0
2012,141005,Me Bon,23165379.78,0
2012,120305,Monourom,157564.9,0
2012,120306,Mittakpheap,398110.13,0
2012,50705,Pneay,30603610.91,0
2012,120707,Tuek Thla,6741264.71,0
2012,120401,Phsar Depou Muoy,321970.27,0
2012,120201,Phsar Thmei Muoy,175479.03,0
2012,120404,Tuek L'ak Muoy,908115.43,0
2012,120202,Phsar Thmei Pir,111505.84,0
2012,141001,Angkor Tret,47415574.96,0
2012,120211,Voat Phnum,644977.92,0
2012,120205,Phsar Kandal Muoy,408661.24,0
2012,120209,Phsar Chas,99593.04,0
2012,80805,Kamboul,18362463.82,0
2012,200410,Krasang,31913339.02,0
2012,120406,Tuek L'ak Bei,1131380.76,0
2012,120207,Chakto Mukh,1113174.99,0
2012,120405,Tuek L'ak Pir,435331.82,0
2012,120403,Phsar Depou Bei,295398.67,0
2012,120301,Ou Ruessei Muoy,77660.72,0
2012,120302,Ou Ruessei Pir,77366.01,0
2012,120304,Ou Ruessei Buon,103134.04,0
2012,80605,Kaoh Reah,7987670.1,0
2012,120204,Boeng Reang,382711.19,0
2012,120303,Ou Ruessei Bei,47786.42,0
2012,90603,Chi Kha Leu,595510144.3,4
2012,120402,Phsar Depou Pir,204990.76,0
2012,120307,Veal Vong,961441.99,0
2012,120208,Chey Chumneah,768046.56,0
2012,120103,Boeng Keng Kang Pir,325871.16,0
2012,120106,Tuol Svay Prey Muoy,561881.49,0
2012,80212,Veal Sbov,6905438.14,0
2012,120505,Chaom Chau,22599497.15,0
2012,120101,Tonle Basak,3158837.29,0
2012,120102,Boeng Keng Kang Muoy,1001416.95,0
2012,50707,Samraong Tong,30063758.34,0
2012,120105,Oulampik,303911.29,0
2012,50708,Sambour,30176471.96,0
2012,120516,NA,4539091.46,0
2012,120107,Tuol Svay Prey Pir,381963.41,0
2012,120410,Boeng Salang,890927.45,0
2012,80610,Preaek Rey,14748092.21,0
2012,120308,Boeng Prolit,368335.26,0
2012,120608,Nirouth,11611304.48,0
2012,120409,Phsar Daeum Kor,465768.65,0
2012,90105,NA,106941337.4,0
2012,50304,Pechr Muni,15901780.22,0
2012,50704,Krang Ampil,69581630.79,0
2012,50600,NA,148508724.2,0
2012,50301,Angk Popel,18786638.33,0
2012,140503,Chi Phok,62107664.07,0
2012,80101,Ampov Prey,13807539.99,0
2012,200415,Trapeang Sdau,56040987.46,0
2012,80128,Trea,20577339.51,0
2012,50313,Veal,27060036.36,0
2012,200412,Mream,57690858.56,0
2012,50604,Kiri Voan,26671366.55,0
2012,200411,Mukh Da,29251189.09,0
2012,200407,Doung,55357837.82,0
2012,140109,Theay,38817543.77,0
2012,140502,Chres,43751305.01,0
2012,50311,Srang,74282837.56,0
2012,50312,Tuek L'ak,15772124.88,0
2012,80207,Kokir Thum,40268596.11,0
2012,140505,Prey Rumdeng,31193724.08,0
2012,50607,Ou,48655449.34,0
2012,80104,Boeng Khyang,18774578.03,0
2012,81006,Prasat,84640595.03,0
2012,140101,Boeng Preah,41270398.63,0
2012,50613,Traeng Trayueng,452564277.1,0
2012,80125,Tbaeng,22326695.65,0
2012,50306,Prey Nheat,32668165.63,0
2012,81008,Preaek Koy,15242129.92,0
2012,81015,Traeuy Sla,49458079.33,0
2012,80116,Preaek Slaeng,10793104.16,0
2012,81010,S'ang Phnum,41565183.69,0
2012,80115,Preaek Roka,11153136.04,0
2012,80501,Kampong Phnum,78956095.77,0
2012,90203,Preaek Khsach,290395357.3,-50
2012,90802,Kampong Seila,330714878,1
2012,81014,Ta Lon,30610079.7,0
2012,81004,Kaoh Khsach Tonlea,9424210.69,0
2012,200404,Angk Prasrae,30214220.97,0
2012,81016,Tuek Vil,21356932.03,0
2012,200405,Chantrei,27808902.84,0
2012,50609,Prey Kmeng,53987753,0
2012,140104,Reaks Chey,42801926.31,0
2012,50302,Chongruk,29066796.57,0
2012,140705,Peam Ro,17514448.27,0
2012,210208,Lumpong,23445374.09,0
2012,210207,Krang thnong,38148962.27,0
2012,210210,Pot Sar,37523892.47,0
2012,210212,Tang Doung,20318740.78,0
2012,50112,Tuol Sala,28420561.44,0
2012,210202,Champei,19972366.33,0
2012,140501,Angkor Sar,30802691.81,0
2012,200305,Kampong Ampil,24383939.48,0
2012,50603,Dambouk Rung,174753311.8,0
2012,140105,Roung Damrei,47288417.8,0
2012,210211,Souphi,11533507.7,0
2012,140706,Preaek Khsay Ka,6556682.48,0
2012,140702,Banlich Prasat,17557808,0
2012,140108,Spueu Kha,29288503.73,0
2012,81005,Krang Yov,50769609,0
2012,140508,Trapeang Srae,43169965.65,0
2012,50602,Choam Sangkae,128553735.1,0
2012,90101,Andoung Tuek,407689613,-118
2012,50110,Svay Chacheb,63101761.83,0
2012,210204,Kandoeng,40619667.29,0
2012,90301,Chrouy Pras,325864056,-32
2012,50706,Roleang Kreul,36137726.72,0
2012,120514,Sak Sampov,5855654.18,0
2012,200406,Chrey Thum,56918302.17,0
2012,50202,Kandaol Dom,9076838.77,0
2012,141009,Samraong,66413490.39,0
2012,81106,Kampong Samnanh,3500640.03,0
2012,200414,Sambatt Mean Chey,39327637.25,0
2012,80124,Spean Thma,7794998.41,0
2012,140507,Svay Chrum,85413082.19,0
2012,81101,Ta Kdol,2472351.17,0
2012,50701,Roleang Chak,24475849.01,0
2012,120513,Prateah Lang,8417629.44,0
2012,81102,Preaek Ruessei,2105434.2,0
2012,141101,Baray,30051006.43,0
2012,80606,Lvea Sa,10175639.69,0
2012,80211,Samraong Thum,96419930.7,0
2012,50702,Kahaeng,20962799.39,0
2012,80604,Kaoh Kaev,11368434.57,0
2012,80126,Tien,5160423.74,0
2012,120512,Krang Pongro,6959921.45,0
2012,81011,Setbou,17195373.08,0
2012,80118,Roleang Kaen,12813172.42,0
2012,80117,Roka,5836062.44,0
2012,50205,Svay Kravan,15578567.76,0
2012,50611,Tang Sya,55762266.24,0
2012,80204,Kampong Svay,55322889.2,0
2012,81013,Svay Rolum,17143646.33,0
2012,80114,Preaek Kampis,11171598.17,0
2012,80106,Daeum Rues,23443310.02,0
2012,81002,Kaoh Anlong Chen,8409431.84,0
2012,81105,Preaek Hour,10083261.91,0
2012,50710,Skuh,42977766.33,0
2012,80105,Cheung Kaeub,16113113.64,0
2012,81009,Roka Khpos,34522657.54,0
2012,140504,Prey Khnes,55360025.5,0
2012,80102,Anlong Romiet,5745906.66,0
2012,50305,Preah Nipean,31282343.2,0
2012,90803,Ou Bak Roteh,457131710.5,6
2012,50308,Roka Kaoh,30379812.15,0
2012,80110,Kong Noy,3195351.13,0
2012,50608,Prey Rumduol,43266748.33,0
2012,90302,Kaoh Kapi,153422.51,0
2012,80103,Barku,7000818.8,0
2012,50606,Moha Sang,51054948.2,0
2012,140708,Prey Kandieng,44726426.34,0
2012,80119,Roluos,4479934.45,0
2012,80612,Sambuor,18970787.82,0
2012,80127,Trapeang Veaeng,12187710.27,0
2012,80109,Kouk Trab,6663774.91,0
2012,140701,Ba Baong,50464078.59,0
2012,80108,Thmei,6136700.11,0
2012,80122,Siem Reab,4712230.96,0
2012,50712,Thommoda Ar,53489098.22,0
2012,81012,Svay Prateal,33879637.25,0
2012,200402,Andoung Pou,26950356.31,0
2012,50709,Saen Dei,47760013.72,0
2012,50601,Chambak,82573221.79,0
2012,140704,Peam Mean Chey,34096508.81,0
2012,80107,Kandaok,23699065.99,0
2012,141011,Tuek Thla,37232535.28,0
2012,200408,Kampong Trach,51125747.93,0
2012,80113,Preah Putth,9781400.22,0
2012,90301,Chrouy Pras,105412875,0
2012,200711,Svay Rumpea,25810883.09,0
2012,90602,Chi Kha Kraom,71398024.11,-6
2012,140309,Prasat,32069716.75,0
2012,50103,Nitean,29726780.63,0
2012,200509,Kouk Pring,27502419.54,0
2012,50101,Basedth,33300268.41,0
2012,80403,Kampong Kong,39926275.65,0
2012,140307,Kampong Trabaek,28761865.75,0
2012,200706,Prey Ta Ei,39817035.88,0
2012,140610,Svay Phluoh,35008223.5,0
2012,80404,Kaoh Thum Ka,8580271.54,0
2012,210710,Sla,20161810.66,0
2012,50109,Pou Mreal,49177601.91,0
2012,50111,Tuol Ampil,24904255.21,0
2012,90202,Phnhi Meas,216498340.5,0
2012,140906,Krang Svay,24793331.11,0
2012,80504,Peam Reang,51560023.49,0
2012,210703,Cheung Kuon,21264088.09,0
2012,70404,Srae Chaeng,177465079,0
2012,140904,Chey Kampok,33739279.51,0
2012,210603,Champa,15540308.24,0
2012,210708,Samraong,17817171.01,0
2012,200708,Romeang Thkaol,40272518.82,0
2012,200710,Sangkhoar,29870306.39,0
2012,210606,Kampong Reab,19381386.41,0
2012,80411,Preaek Thmei,31291461.16,0
2012,50106,Phong,23275732.04,0
2012,140909,Reathor,32105654.34,0
2012,210610,Prey Lvea,20852065.44,0
2012,200512,Pouthi Reach,22298971.02,0
2012,70309,Trapeang Plang,591803739,0
2012,210611,Prey Phdau,21100391.83,0
2012,200709,Sambuor,43857850.92,0
2012,90607,NA,56399356.03,0
2012,210608,Pou Rumchak,26427213.48,0
2012,210605,Kampeaeng,26321622.12,0
2012,200506,Chek,30258756.29,0
2012,200507,Chheu Teal,37227889.46,0
2012,210906,Ou Saray,107568910,0
2012,200505,Ta Suos,40181496.55,0
2012,140310,Pratheat,28209194.19,0
2012,90601,Boeng Preav,99730323.59,0
2012,140301,Ansaong,28705783.21,0
2012,70302,Ta Kaen,376407175.5,0
2012,210602,Ban Kam,18362794.3,0
2012,50107,Pou Angkrang,33133319.53,0
2012,200514,Svay Chrum,13267109.64,0
2012,210701,Boeng Tranh Khang Cheung,19447395.31,0
2012,200602,Prey Chhlak,4665876.25,0
2012,140903,Boeng Daol,51414789.31,0
2012,210609,Prey Kabbas,22160820.21,0
2012,80410,Preaek Sdei,52928015.86,0
2012,140911,Seena Reach Otdam,49219843.53,0
2012,80402,Chrouy Ta Kaev,35487739.13,0
2012,140313,Thkov,29693541.54,0
2012,140308,Peam Montear,71437006.39,0
2012,90103,Ta Nuon,263218165.2,-7
2012,140901,Angkor Reach,42272197.23,0
2012,90801,Chamkar Luong,111567556.8,0
2012,200705,Popeaek,41816406.82,0
2012,210709,Soeng,30122578.15,0
2012,200704,Monourom,16564296.85,0
2012,50108,Pou Chamraeun,28608915.52,0
2012,210702,Boeng Tranh Khang Tboung,33578665.49,0
2012,200508,Doun Sa,27243472,0
2012,200516,Svay Yea,37435600.43,0
2012,140103,Chheu Kach,34565214.61,0
2012,50114,Svay Rumpea,24128430.26,0
2012,81001,Khpob,33293244.88,0
2012,210215,Trapeang Sab,24114529.28,0
2012,200304,Chrung Popel,25319484.82,0
2012,140102,Cheung Phnum,39630648.33,0
2012,140107,Spueu Ka,23066326.06,0
2012,90102,Kandaol,156885207.1,0
2012,200302,Thmea,19633790.47,0
2012,210203,Doung,24396204.21,0
2012,200310,Thna Thnong,29474878.59,0
2012,81003,Kaoh Khael,20524836.65,0
2012,50310,Snam Krapeu,31277530.33,0
2012,210205,Komar Reachea,27129044.61,0
2012,210206,Krang Leav,26119486.77,0
2012,81007,Preaek Ambel,50531527.01,0
2012,50102,Kat Phluk,47530960.08,0
2012,140106,Sdau Kaong,45723557.83,0
2012,50309,Sdok,26903119.87,0
2012,50115,Preah Khae,38507825.07,0
2012,140905,Kampong Soeng,39425320.46,0
2012,200306,Meun Chey,25231466.66,0
2012,210209,Pea Ream,24259400.69,0
2012,50303,Moha Ruessei,20295780.74,0
2012,140306,Kou Khchak,56620475.85,0
2012,210214,Trapeang Krasang,17738750.11,0
2012,140703,Neak Loeang,18794944.83,0
2012,140707,Preaek Khsay Kha,3826472.13,0
2012,80506,Preaek Tonloab,79091000.55,0
2012,200301,Bos Mon,32032845.38,0
2012,140607,Preaek Krabau,16346948.09,0
2012,140910,Rumchek,41722068.07,0
2012,140601,Angkor Angk,34898499.16,0
2012,200517,Thlok,19613260.62,0
2012,140305,Kansaom Ak,41326423.23,0
2012,210213,Tnaot,18645457.61,0
2012,200309,Svay Chek,31369945.14,0
2012,50113,Kak,23583598.48,0
2012,210604,Char,30641191.84,0
2012,50307,Prey Vihear,27320835.07,0
2012,200501,Angk Ta Sou,13285563.86,0
2012,200308,Sangkae,25990726.18,0
2012,210201,Chambak,19598938.05,0
2012,80408,Pouthi Ban,69356680.53,0
2012,80407,Leuk Daek,55411414.04,0
2012,200513,Svay Angk,21799301.14,0
2012,80405,Kaoh Thum Kha,15240399.33,0
2012,210704,Chumreah Pen,32582138.25,0
2012,200510,Kraol Kou,42866680.85,0
2012,200303,Chak,23541440.57,0
2012,50105,Pheari Mean Chey,21186081.04,0
2012,210612,Snao,24259684.37,0
2012,210705,Khvav,29031237.32,0
2012,140311,Prey Chhor,27841001.85,0
2012,80505,Preaek Dach,62035330.66,0
2012,140907,Lvea,28604744.3,0
2012,210607,Kdanh,12115266.96,0
2012,210613,Tang Yab,16016231.12,0
2012,210707,Rovieng,40832759.35,0
2012,200307,Pong Tuek,38056805.12,0
2012,200702,Kokir Saom,63441924.03,0
2012,50104,Pheakdei,40225102.66,0
2012,140604,Kaoh Roka,43697772.63,0
2012,140605,Kaoh Sampov,123261151.2,0
2012,80502,K'am Samnar,28828656.91,0
2012,210103,Kouk Thlok,65649865.57,0
2012,90201,Kaoh Sdach,803151.19,0
2012,200202,Nhor,25790201.23,0
2012,200203,Ksetr,59297160.59,0
2012,210903,Kus,48744669.18,0
2012,211012,Srangae,27339062.02,0
2012,210803,Roka Krau,33573583.87,0
2012,210911,Srae Ronoung,35550358.05,0
2012,90804,Stueng Chhay,86539888.91,0
2012,200208,Samyaong,23901109.14,0
2012,210105,Preaek Phtoul,42526038.38,0
2012,200205,Prey Thum,20075930.62,0
2012,211009,Sambuor,55518498.13,0
2012,211013,Thlok,48454333.79,0
2012,210913,Tram Kak,47786891.37,0
2012,90201,Kaoh Sdach,108202.89,0
2012,211007,Prey Sloek,36415807.45,0
2012,90201,Kaoh Sdach,959301.44,0
2012,210905,Nhaeng Nhang,26372095.09,0
