commGIS,nd,CP,CP,CP,CP,MC,MN,FBE,FBD,FBD,FBD,FNE,FND,FM,MTSH,MTSH,SL,SL,GL,SV,NF,NF,NF,U,B,B,B,W
70613,0,66,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0
180208,5,0,0,0,0,0,0,53,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,14
160603,0,2,0,0,0,22,171,0,0,0,0,0,0,0,27,0,0,51,0,0,0,0,0,0,0,0,0,0
190504,0,82,1,0,63,35,19,218,603,0,0,0,0,0,302,0,66,67,0,0,0,0,5,0,0,0,0,207
160406,0,105,0,0,9,54,258,273,1889,0,0,107,0,0,2630,0,4,45,0,0,0,0,3,0,0,0,0,31
160703,3,53,12,0,9,377,915,66,110,0,0,1,0,0,777,0,19,68,0,0,0,0,0,4,0,0,0,0
130404,0,392,15,0,11,9,0,19,585,0,0,0,0,0,70,0,0,4,0,0,0,0,0,0,0,0,0,0
10305,0,956,35,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
130206,0,66,42,0,0,14,10,27,611,0,0,0,0,0,227,0,55,0,0,0,0,0,0,0,0,0,0,0
10304,0,740,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171204,0,916,0,0,24,26,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10802,0,545,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160403,0,28,4,8,1,336,607,34,88,0,0,21,0,0,687,0,2,81,0,0,0,0,0,0,0,0,0,0
10805,0,297,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160705,2,19,0,0,36,48,181,13,25,0,0,4,0,0,147,0,3,0,0,0,0,0,0,0,0,0,0,30
160404,0,40,4,0,8,350,516,854,421,0,0,21,0,0,1185,0,18,86,0,0,0,0,0,0,0,0,0,1
171203,0,979,0,0,46,6,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
160601,0,6,0,0,0,116,313,3,55,0,0,3,0,0,100,0,0,57,0,0,0,0,0,0,0,0,0,0
130401,0,334,23,0,6,20,6,41,432,0,0,0,0,0,15,0,8,0,0,0,0,0,0,0,0,0,0,0
10509,3,988,21,0,8,11,2,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
171404,0,722,6,0,5,83,8,180,0,0,0,0,0,0,29,0,5,6,0,0,0,0,0,0,0,0,0,0
10806,0,917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190106,0,75,2,0,68,119,22,690,1729,0,1,0,0,0,1666,0,109,25,0,0,0,0,8,0,0,0,0,131
130702,0,510,9,0,18,612,163,671,805,0,0,0,0,0,239,0,19,35,0,0,0,0,0,0,0,0,0,0
10306,0,578,108,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130701,0,123,1,0,21,39,5,0,31,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
10803,1,1781,69,0,10,104,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10808,0,305,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
190105,0,82,5,0,52,25,51,204,1577,0,0,0,0,0,1106,0,76,56,2,0,0,0,15,0,0,0,3,281
190104,0,224,13,0,27,113,13,276,982,0,0,0,0,0,587,0,23,24,15,0,0,0,4,0,0,0,0,72
170106,0,1169,3,0,19,6,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160706,0,16,1,0,0,181,487,91,51,0,0,4,0,0,296,0,14,58,0,0,0,0,0,0,0,0,0,0
160301,0,17,0,0,0,205,471,25,0,0,0,0,0,0,100,0,62,243,0,0,0,0,0,0,0,0,0,0
160302,0,14,1,0,0,157,607,29,6,0,0,0,0,0,103,0,73,228,0,0,0,0,0,0,0,0,0,0
190505,0,4,17,0,0,190,78,3634,606,0,0,11,0,0,2288,0,54,364,0,0,0,0,1,0,0,0,0,0
10801,0,986,10,0,34,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130201,0,116,3,0,0,37,17,1188,1581,0,0,0,0,0,1376,0,65,58,0,0,0,0,0,0,0,0,0,0
190509,0,39,90,0,0,199,166,723,1335,0,0,2,0,0,1424,0,65,285,0,0,0,0,0,0,0,0,0,0
160606,0,2,11,0,0,68,309,105,0,0,0,0,0,0,204,0,23,89,10,0,0,0,0,0,0,0,0,0
190107,0,139,0,0,71,117,137,2302,947,0,0,0,0,0,2121,0,10,51,0,0,5,4,8,0,0,0,0,206
160903,0,62,0,0,40,15,182,117,120,0,0,7,0,0,1081,0,0,29,0,0,2,0,0,0,0,0,0,55
171205,0,431,7,0,98,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171201,0,771,3,0,40,32,0,33,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3
160605,0,17,0,0,3,189,510,38,0,0,0,0,0,0,155,0,10,467,0,0,0,0,0,0,0,0,0,8
171202,0,367,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171401,0,693,23,0,10,46,72,824,4,0,0,0,0,0,37,0,96,148,0,0,0,0,0,0,0,0,0,0
190507,0,69,0,0,72,52,38,3,619,0,0,0,0,0,236,0,0,1,0,0,0,4,31,0,0,0,0,247
190404,0,517,8,0,123,114,125,227,3341,0,0,5,0,0,1132,0,10,62,2,0,0,0,3,0,0,0,0,305
160101,0,37,1,0,19,287,547,68,51,0,0,0,0,0,296,0,75,130,0,0,0,0,0,0,0,0,0,24
160604,0,0,0,0,0,35,92,216,3,0,0,0,0,0,158,0,6,209,0,0,0,0,0,0,0,0,0,0
190508,0,250,9,0,130,106,49,73,933,7,0,4,0,0,2208,0,75,15,1,0,0,0,15,0,0,0,0,260
130703,0,222,6,0,1,83,64,335,258,0,0,0,0,0,643,0,13,16,0,0,11,0,0,0,0,0,0,0
130704,0,105,1,0,2,79,55,384,373,0,0,0,0,0,422,0,9,24,0,0,0,0,0,0,0,0,0,0
130705,0,87,59,0,3,47,65,1230,911,0,0,0,0,0,575,0,3,2,0,0,0,0,0,0,0,0,0,0
10703,0,730,4,0,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,2,2161,264,0,10,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10807,0,1729,184,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160607,0,7,14,0,0,220,668,87,5,0,0,0,0,0,208,0,4,182,0,0,0,0,0,0,0,0,0,0
171302,0,132,23,0,1,145,185,737,6543,0,0,17,0,0,2075,0,59,35,0,0,0,0,0,0,0,0,0,0
10705,0,1332,6,0,65,57,5,4,42,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
10303,0,1158,54,0,87,4,2,36,47,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7
130403,0,428,7,0,8,160,260,86,1040,0,0,2,0,0,1201,0,61,5,0,0,0,0,0,0,0,0,0,0
171405,0,616,3,0,6,61,129,1189,10,0,0,0,0,0,254,0,14,78,0,0,0,0,0,0,0,0,0,0
171402,0,322,26,0,9,124,100,875,0,0,0,0,0,0,57,0,25,17,0,0,0,0,0,0,0,0,0,0
171403,0,851,436,0,6,340,422,2553,807,0,0,0,0,0,283,0,131,74,0,0,0,0,0,0,0,0,0,2
160909,0,117,117,0,22,218,250,336,199,0,0,19,0,0,745,0,1,88,47,0,3,0,0,0,0,0,0,43
160602,0,0,0,0,0,59,49,344,0,0,0,0,0,0,104,0,7,692,0,0,0,0,0,0,0,0,0,0
220301,0,1044,22,0,3,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
171206,0,1950,46,0,85,65,69,280,55,0,0,0,0,0,40,0,13,17,0,0,0,0,0,0,0,0,0,15
10302,0,1670,53,0,138,2,80,53,417,0,0,51,0,0,34,78,0,0,66,0,0,11,43,0,0,0,0,178
160904,0,66,0,0,15,39,59,382,74,0,0,0,0,0,241,0,0,49,0,0,0,0,0,0,0,0,0,30
160102,10,2,0,0,29,193,218,823,29,0,0,0,0,1,746,0,99,163,0,0,0,0,8,0,0,0,0,56
130402,0,305,0,0,11,36,529,61,2057,0,0,20,0,0,934,0,26,1,0,0,0,0,0,0,0,0,0,0
160901,0,121,0,0,7,24,126,108,42,0,0,1,0,0,310,0,2,17,7,0,0,0,0,0,0,0,0,19
160104,0,105,100,0,21,366,266,659,73,0,0,6,0,0,544,0,90,31,16,0,0,0,0,0,0,0,0,69
10704,0,1371,36,0,10,38,44,1,40,0,0,0,0,0,0,0,0,8,3,0,0,0,0,2,0,0,0,0
10301,0,1853,43,0,53,16,10,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
160908,0,66,0,0,9,66,226,511,112,0,0,39,0,0,1115,0,2,35,0,0,5,0,0,0,0,0,0,32
10702,18,2412,176,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10706,0,754,26,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130208,8,34,0,0,12,33,8,128,665,5,2,1,0,0,1347,0,7,12,0,0,0,0,0,0,0,0,0,56
130202,0,268,0,0,0,55,291,228,1777,0,0,40,0,0,3297,0,109,34,1,0,0,0,0,0,0,0,0,0
190304,8,548,8,0,57,104,102,2328,1616,0,0,0,0,0,3037,0,18,198,21,0,18,0,2,0,0,0,0,124
160906,0,32,0,0,33,29,87,923,6,0,0,0,0,0,386,0,10,247,0,0,0,0,0,0,0,0,0,64
130203,0,156,0,0,13,58,109,239,1823,0,0,1,0,0,1247,0,128,63,0,0,0,0,0,0,0,0,0,0
130205,0,81,4,0,5,91,9,1665,1146,0,0,0,0,0,783,0,73,15,0,0,0,0,0,0,0,0,0,0
220302,0,1254,35,0,38,38,352,393,534,0,0,6,0,0,540,0,13,137,17,0,0,0,11,0,0,0,0,35
220304,0,3342,10,0,11,58,184,51,1498,0,0,0,0,0,153,0,1,0,0,0,0,0,0,0,0,0,0,0
130406,0,176,21,0,4,188,182,1103,8189,2,0,0,0,0,2850,0,214,39,1,0,0,0,0,0,0,0,0,0
220304,0,1143,4,0,5,74,40,12,256,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
220202,0,2835,6,0,1,96,82,20,537,0,0,0,0,0,49,0,0,25,0,0,0,0,0,0,0,0,0,0
130207,40,175,0,0,7,160,566,591,2702,0,0,0,0,0,2807,0,93,73,7,0,0,0,3,0,0,0,0,39
190302,0,429,2,0,15,133,280,3687,750,0,0,44,0,0,3382,0,1,197,0,0,0,0,0,0,0,0,0,93
160103,8,63,9,0,2,255,356,1889,53,0,0,2,0,0,576,0,75,207,0,0,0,0,0,0,0,0,0,22
220404,0,963,11,0,15,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220506,0,1050,715,0,2,118,405,1735,901,0,0,2,0,0,625,0,36,234,0,0,0,0,0,0,0,0,0,0
220402,0,1020,5,0,2,18,50,16,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130303,0,318,18,0,36,104,155,1549,2836,0,0,0,0,0,4052,0,100,80,0,0,0,0,0,0,0,0,0,0
160905,0,11,0,0,15,24,155,1962,9,0,0,20,0,0,202,0,24,285,10,0,0,0,0,0,0,0,0,11
160801,4,47,1,0,24,325,353,2734,82,0,0,87,0,0,1342,0,14,187,0,0,0,0,0,0,0,0,0,45
160910,0,148,0,0,32,48,175,960,90,0,0,0,0,0,473,0,25,718,0,0,0,0,0,0,0,0,0,19
160907,0,69,0,0,8,29,97,1755,100,0,0,6,0,0,212,0,6,241,0,0,0,0,0,0,0,0,0,30
10701,11,5025,50,0,52,85,8,91,0,0,0,0,0,0,8,0,0,20,3,0,0,0,0,0,0,0,0,0
130304,0,387,11,0,54,46,60,15,1922,0,0,0,0,0,1173,0,29,18,2,0,0,0,0,0,0,0,0,0
130305,0,374,8,0,14,77,431,860,2853,0,0,5,0,0,3085,0,38,186,0,0,0,0,2,0,0,0,0,0
160802,0,42,0,0,30,114,346,1851,2,0,0,0,0,0,326,0,20,326,0,0,0,0,0,0,0,0,0,51
220401,0,1216,21,0,1,55,26,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220105,0,181,131,0,5,147,129,805,464,0,0,0,0,0,445,0,36,143,0,0,0,0,0,0,0,0,0,0
220501,0,332,34,0,0,15,501,182,246,0,0,2,0,0,282,0,7,16,0,0,0,0,0,0,0,0,0,0
220106,0,825,81,0,6,96,576,888,1866,0,0,13,0,0,869,7,82,198,5,0,0,0,0,0,0,0,0,0
220101,0,1399,114,0,10,227,220,1241,728,0,0,0,0,0,317,0,33,273,0,0,0,0,0,0,0,0,0,21
130302,28,645,98,0,122,332,467,1309,1725,0,0,0,0,0,2613,0,72,334,0,0,0,0,0,0,0,0,0,0
220201,13,3847,6,0,4,19,4,200,0,0,0,0,0,0,27,0,10,127,0,0,0,0,0,0,0,0,0,0
220505,0,540,36,0,0,7,190,73,729,0,0,2,0,0,128,0,5,0,0,0,0,0,0,0,0,0,0,0
220104,0,797,0,0,5,41,83,175,50,0,0,0,0,0,23,0,1,130,0,0,0,0,0,0,0,0,0,0
190301,13,839,15,0,3,132,327,1273,1761,0,0,0,0,0,4032,0,17,282,18,0,0,0,7,0,0,0,0,0
220103,1,804,45,0,47,71,474,649,973,0,0,2,0,0,624,0,35,214,10,0,0,22,0,0,0,0,0,6
220204,0,2911,15,0,9,14,38,81,0,0,0,0,0,0,13,0,3,69,0,0,0,0,0,0,0,0,0,0
160900,13,0,9,0,0,0,3,3475,9,0,0,18,0,0,62,0,24,286,0,0,0,0,16,0,0,0,0,0
220203,0,2717,10,0,3,27,72,231,5,0,0,0,0,0,57,0,4,50,0,0,0,0,0,0,0,0,0,0
220502,0,426,270,0,10,97,671,2011,715,0,0,0,0,0,876,0,69,318,1,0,0,0,6,0,0,0,0,0
220504,0,132,19,0,11,12,171,37,178,0,0,7,0,0,171,0,4,36,0,0,0,0,0,0,0,0,0,0
220403,14,4813,55,0,10,317,946,1249,3326,0,0,2,0,0,1570,0,47,332,0,0,0,0,0,0,0,0,0,0
130306,24,1004,126,0,101,319,766,550,5250,0,0,10,0,0,2745,0,121,184,0,0,0,0,0,0,0,0,0,0
130301,8,421,25,0,80,123,96,161,1797,3,0,0,0,0,1302,0,57,33,0,0,0,0,0,0,0,0,0,0
220503,0,287,0,0,3,19,466,289,249,0,0,4,0,0,338,0,11,236,0,0,0,0,0,0,0,0,0,0
160800,51,0,10,0,0,22,10,14095,0,0,0,10,0,0,58,0,752,3118,4,0,0,0,14,0,0,0,0,0
190303,36,50,0,0,51,56,250,18384,121,0,0,15,0,0,2521,0,129,1039,3,0,11,2,20,0,0,0,0,189
190305,16,245,17,0,17,76,132,1516,458,0,0,4,0,0,1728,0,1,106,0,0,6,4,4,0,0,0,0,49
220405,6,98,6,0,12,35,34,34,4,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0
10203,0,1146,27,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0
170305,0,905,77,0,21,45,64,39,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
171107,0,351,58,0,50,22,68,81,0,0,0,0,0,0,0,0,18,10,0,0,0,0,0,0,0,0,0,0
10204,0,380,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
170708,0,637,0,0,128,0,91,0,5,0,0,17,0,0,142,0,0,1,36,0,0,0,539,0,0,0,0,0
170303,0,515,16,0,17,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
10206,0,408,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
171301,0,1172,21,0,3,165,3,538,252,0,0,0,0,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0
170702,0,597,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160402,0,132,0,0,41,25,0,218,2107,0,0,9,0,0,1596,0,21,2,50,0,10,0,0,0,0,0,0,92
10212,0,120,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190203,0,170,4,0,42,65,31,70,12,0,0,0,0,0,258,0,19,9,3,0,0,0,5,0,0,0,0,325
190401,0,295,183,0,4,220,18,46,1,0,0,0,0,0,0,0,53,0,9,0,0,0,23,0,0,0,0,13
160501,0,176,12,0,76,74,30,96,2497,0,0,35,0,0,4624,0,0,4,18,0,6,0,0,0,0,0,0,155
10208,0,370,42,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0
170707,0,760,7,0,65,0,36,0,3,0,0,0,0,0,117,0,0,0,11,0,0,0,519,0,0,0,0,0
170606,0,745,6,0,109,0,8,14,0,0,0,5,0,0,201,0,0,0,0,0,0,0,653,0,0,0,0,0
190403,0,189,27,0,12,161,69,30,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,119
170304,0,198,5,0,7,3,7,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10201,0,360,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
190402,0,224,25,0,8,130,4,19,113,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,29
170202,0,868,10,0,36,36,60,16,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0
170404,0,1124,18,0,6,158,51,1493,2487,0,0,0,0,0,1036,0,25,30,0,0,0,0,0,0,0,0,0,0
10213,0,225,0,0,168,0,0,0,2,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
190502,0,4,0,0,0,27,37,559,276,0,0,0,0,0,885,0,30,46,0,0,0,0,0,0,0,0,0,0
10404,0,1272,81,0,52,0,183,0,33,0,0,1,0,0,47,0,0,0,238,0,0,0,359,0,0,0,0,3
10202,0,117,16,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0
170701,0,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160401,0,30,0,0,25,55,99,0,2754,0,0,37,0,0,3315,0,0,0,0,0,3,0,0,0,0,0,0,42
10901,4,348,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10209,0,205,5,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,0,0,0,0
190101,0,424,118,0,35,433,13,266,504,0,0,0,0,0,105,0,20,15,62,0,0,0,25,0,0,0,0,58
10903,0,851,24,0,3,65,22,15,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
10904,0,617,17,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10205,0,73,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
170204,0,482,0,0,9,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10505,0,821,94,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0
170712,0,870,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10902,0,366,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10906,0,1485,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0
170716,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160505,0,83,3,0,0,167,215,5,447,0,0,32,0,0,233,0,1,24,0,0,0,0,0,0,0,0,0,0
170609,0,1142,0,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,20,0,0,0,0,0
170603,0,246,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10605,0,319,14,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,11,0,0,0,0
160506,0,127,1,0,10,187,383,46,2104,0,0,15,0,0,2302,0,11,22,0,0,0,0,0,0,0,0,0,28
10503,0,515,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
10603,0,114,5,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
10905,3,1244,82,0,3,164,129,58,8,0,0,0,0,0,169,0,0,16,0,0,0,0,0,0,0,0,0,0
190102,0,130,88,0,132,175,55,535,2474,0,0,3,0,0,4617,0,48,35,15,0,2,0,33,0,0,0,0,264
190501,0,0,0,0,0,9,16,1721,19,0,0,0,0,0,952,0,10,203,0,0,0,0,0,0,0,0,0,0
170715,0,575,0,0,0,36,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170602,0,152,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
170711,0,964,5,0,54,0,101,0,6,0,0,22,0,0,22,0,0,0,2,0,0,0,222,0,0,0,0,0
190506,0,117,6,0,21,86,239,240,568,0,0,0,0,0,329,0,31,37,0,0,0,0,2,0,0,0,0,32
10608,0,482,90,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
170301,0,663,0,0,43,55,58,75,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0
170306,0,951,88,0,19,157,92,228,0,0,0,0,0,0,12,0,22,102,0,0,0,0,0,0,0,0,0,0
130510,0,306,7,0,0,178,48,109,1506,0,0,0,0,0,165,0,44,0,0,0,0,0,0,0,0,0,0,0
10607,0,96,14,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,10,0,0,0,0
170703,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160502,0,43,1,0,38,177,421,91,2075,0,0,24,0,0,3015,0,27,68,0,0,5,0,0,0,0,0,0,82
130509,0,233,11,0,0,129,118,64,1222,0,0,0,0,0,129,0,31,0,0,0,0,0,0,0,0,0,0,0
10405,0,1087,41,0,160,0,2,0,0,0,0,0,0,0,23,0,0,0,67,0,0,0,2,0,0,0,0,0
130604,0,139,5,0,0,208,19,429,2722,0,0,0,0,0,926,0,32,3,0,0,0,0,0,0,0,0,0,0
190511,0,184,2,0,52,84,23,19,462,0,0,0,0,0,154,0,0,1,0,0,0,0,0,0,0,0,0,56
171304,0,997,35,0,1,289,40,615,1121,0,0,0,0,0,151,0,1,0,0,0,0,0,0,0,0,0,0,0
170605,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10403,0,1856,419,0,39,0,321,3,17,0,0,5,0,0,51,0,0,0,77,0,0,0,90,0,0,0,0,0
130105,0,141,0,0,5,98,23,2002,617,0,0,0,0,0,1186,0,10,18,6,0,0,0,0,0,0,0,0,0
130601,0,233,12,0,5,53,17,259,768,17,0,0,0,0,168,0,10,0,92,0,0,0,0,0,0,0,0,0
10606,0,352,31,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
130101,0,111,1,0,0,49,0,0,182,0,0,0,0,0,70,0,1,0,0,0,0,0,0,0,0,0,0,0
171303,0,13,164,0,0,80,54,1136,40,0,0,0,0,0,100,0,246,522,0,0,0,0,0,0,0,0,0,0
160503,0,22,0,0,0,154,138,11,108,0,0,29,0,0,111,0,5,21,0,0,0,0,0,0,0,0,0,0
130106,0,220,7,0,2,141,42,2,1209,0,0,0,0,0,376,0,6,0,2,0,0,0,0,0,0,0,0,0
10408,0,694,150,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,1,0,0,0,0
170105,0,609,0,0,7,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10401,0,447,82,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
10602,0,420,31,0,21,11,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,0,0,0
170608,0,839,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190510,0,42,16,0,0,90,60,152,813,0,0,0,0,0,450,0,34,21,0,0,0,0,6,0,0,0,0,0
160701,0,36,8,0,0,186,530,118,1267,0,0,12,0,0,1523,0,8,42,0,0,3,0,0,0,0,0,0,8
130104,0,282,4,0,12,202,27,266,1398,0,0,2,0,0,1184,0,40,0,0,0,0,0,0,0,0,0,0,0
130602,0,520,38,0,2,157,17,179,235,0,0,0,0,0,164,0,5,15,7,0,0,0,0,0,0,0,0,0
130103,0,250,0,0,4,96,3,0,692,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0
160704,0,149,4,0,6,52,714,201,1937,0,0,11,0,0,2356,0,22,117,0,0,0,0,0,0,0,0,0,0
170610,0,276,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170601,0,829,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170203,0,1009,46,0,4,83,52,273,0,0,0,0,0,0,5,0,33,29,0,0,0,0,0,0,0,0,0,0
10406,0,1338,215,0,154,0,14,0,28,0,0,0,0,0,14,0,0,0,2,0,0,0,3,0,0,0,0,0
160305,0,27,0,0,0,60,304,0,0,0,0,0,0,0,68,0,2,86,0,0,0,0,0,0,0,0,0,0
10506,0,918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10502,0,815,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0
160504,0,43,0,0,0,95,113,0,45,0,0,0,0,0,46,0,0,45,0,0,0,0,0,0,0,0,0,0
170201,0,650,15,0,0,112,20,275,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,0,0
130706,0,41,19,0,0,116,14,29,789,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0
160707,0,192,6,0,3,332,1270,218,1400,0,0,34,0,0,1632,0,7,43,0,0,0,0,0,0,0,0,0,0
160304,0,16,2,0,0,56,839,8,17,0,0,0,0,0,222,0,6,228,0,0,0,0,0,0,0,0,0,0
160405,0,80,14,0,1,136,382,73,1040,0,0,121,0,0,1094,0,2,23,0,0,5,0,0,0,0,0,0,26
10501,0,765,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
10604,0,823,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130603,0,151,16,0,2,304,155,243,641,0,0,0,0,0,138,0,17,9,2,0,0,0,0,0,0,0,0,0
