"","pop_den","pred","commune","province"
"82",-0.139717261709297,0.234749498918019,"Kampun","Stung Treng"
"83",-0.139401311458775,0.23474835590121,"Kampun","Stung Treng"
"84",-0.139085361208253,0.234747212889247,"Kampun","Stung Treng"
"85",-0.13876941095773,0.234746069882134,"Kampun","Stung Treng"
"86",-0.138453460707208,0.234744926879877,"Kampun","Stung Treng"
"87",-0.138137510456686,0.234743783882481,"Kampun","Stung Treng"
"88",-0.137821560206164,0.234742640889951,"Kampun","Stung Treng"
"89",-0.137505609955642,0.234741497902291,"Kampun","Stung Treng"
"90",-0.137189659705119,0.234740354919508,"Kampun","Stung Treng"
"91",-0.136873709454597,0.234739211941606,"Kampun","Stung Treng"
"92",-0.136557759204075,0.23473806896859,"Kampun","Stung Treng"
"93",-0.136241808953553,0.234736926000465,"Kampun","Stung Treng"
"94",-0.13592585870303,0.234735783037236,"Kampun","Stung Treng"
"95",-0.135609908452508,0.234734640078909,"Kampun","Stung Treng"
"96",-0.135293958201986,0.234733497125488,"Kampun","Stung Treng"
"97",-0.134978007951464,0.234732354176979,"Kampun","Stung Treng"
"98",-0.134662057700941,0.234731211233386,"Kampun","Stung Treng"
"99",-0.134346107450419,0.234730068294715,"Kampun","Stung Treng"
"100",-0.134030157199897,0.23472892536097,"Kampun","Stung Treng"
"101",-0.165309232001598,0.445903437979296,"Kbal Romeas","Stung Treng"
"102",-0.164993281751076,0.445903068405906,"Kbal Romeas","Stung Treng"
"103",-0.164677331500554,0.445902698803783,"Kbal Romeas","Stung Treng"
"104",-0.164361381250031,0.445902329172926,"Kbal Romeas","Stung Treng"
"105",-0.164045430999509,0.445901959513333,"Kbal Romeas","Stung Treng"
"106",-0.163729480748987,0.445901589825003,"Kbal Romeas","Stung Treng"
"107",-0.163413530498465,0.445901220107934,"Kbal Romeas","Stung Treng"
"108",-0.163097580247942,0.445900850362124,"Kbal Romeas","Stung Treng"
"109",-0.16278162999742,0.445900480587571,"Kbal Romeas","Stung Treng"
"110",-0.162465679746898,0.445900110784274,"Kbal Romeas","Stung Treng"
"111",-0.162149729496376,0.445899740952231,"Kbal Romeas","Stung Treng"
"112",-0.161833779245853,0.445899371091441,"Kbal Romeas","Stung Treng"
"113",-0.161517828995331,0.445899001201901,"Kbal Romeas","Stung Treng"
"114",-0.161201878744809,0.44589863128361,"Kbal Romeas","Stung Treng"
"115",-0.160885928494287,0.445898261336566,"Kbal Romeas","Stung Treng"
"116",-0.160569978243765,0.445897891360768,"Kbal Romeas","Stung Treng"
"117",-0.160254027993242,0.445897521356214,"Kbal Romeas","Stung Treng"
"118",-0.15993807774272,0.445897151322902,"Kbal Romeas","Stung Treng"
"119",-0.159622127492198,0.44589678126083,"Kbal Romeas","Stung Treng"
"120",-0.159306177241676,0.445896411169997,"Kbal Romeas","Stung Treng"
"121",-0.158990226991153,0.445896041050401,"Kbal Romeas","Stung Treng"
"122",-0.158674276740631,0.445895670902041,"Kbal Romeas","Stung Treng"
