"","dist_border","pop_den","M6_24_sch","propPrimSec","pig_fam","dist_sch","garbage","crim_case","Pax_migt_out","mean_elev","dist_provCap","elc","PA","areaKM","year","Province","Provcomm","fit","se.fit","U_SE","L_SE"
"1",-1.43681091329086,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0169913169270471,0.00632657071128374,0.0296444583496146,0.00433817550447962
"2",-1.39300814317836,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0173047233354147,0.00642080708796996,0.0301463375113547,0.00446310915947481
"3",-1.34920537306587,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0176236947876897,0.00651698031933472,0.0306576554263591,0.00458973414902023
"4",-1.30540260295337,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0179483220805403,0.00661514451091731,0.0311786111023749,0.00471803305870571
"5",-1.26159983284088,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0182786971939513,0.00671535510550863,0.0317094074049686,0.00484798698293404
"6",-1.21779706272838,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0186149132952369,0.00681766888965835,0.0322502510745536,0.00497957551592015
"7",-1.17399429261588,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0189570647425576,0.00692214399869028,0.0328013527399382,0.00511277674517703
"8",-1.13019152250339,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0193052470879166,0.00702883992017033,0.0333629269282573,0.00524756724757593
"9",-1.08638875239089,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0196595570796097,0.00713781749577366,0.033935192071157,0.0053839220880624
"10",-1.0425859822784,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0200200926641049,0.00724913892150041,0.0345183705071057,0.0055218148211041
