"","pop_den","M6_24_sch","propPrimSec","pig_fam","dist_sch","garbage","crim_case","Pax_migt_out","mean_elev","dist_border","dist_provCap","elc","PA","areaKM","year","Province","Provcomm","fit","se.fit","U_SE","L_SE"
"176",13.6707707456723,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0278417764165758,0.0137447555431652,0.0553312875029062,0.000352265330245377
"177",13.7498351989451,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0278405614438388,0.013744878366212,0.0553303181762629,0.000350804711414774
"178",13.8288996522179,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0278393747958394,0.0137450223334357,0.0553294194627108,0.000349330128967991
"179",13.9079641054907,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0278382158135819,0.0137451863313985,0.0553285884763789,0.000347843150784857
"180",13.9870285587635,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0278370838533409,0.0137453692826869,0.0553278224187147,0.000346345287967051
"181",14.0660930120363,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.02783597828631,0.0137455701452797,0.0553271185768694,0.000344837995750639
"182",14.1451574653091,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0278348984982592,0.0137457879118991,0.0553264743220575,0.000343322674460869
"183",14.2242219185819,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.027833843889199,0.0137460216093475,0.055325887107894,0.000341800670504003
"184",14.3032863718547,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0278328138730533,0.0137462702978309,0.0553253544687151,0.00034027327739148
"185",14.3823508251275,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0278318078773388,0.0137465330702735,0.0553248740178857,0.000338741736791912
"186",14.4614152784003,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0278308253428521,0.0137468090516227,0.0553244434460975,0.000337207239606712
"187",14.5404797316731,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0278298657233637,0.0137470973981491,0.0553240605196619,0.000335670927065428
"188",14.6195441849459,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0278289284853192,0.013747397296741,0.0553237230788011,0.000334133891837202
"189",14.6986086382187,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0278280131075469,0.0137477079641961,0.055323429035939,0.000332597179154834
"190",14.7776730914915,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,6.68473910546225e-14,"Mondul Kiri","Mondul Kiri_Srae Khtum",0.0278271190809728,0.0137480286465122,0.0553231763739971,0.000331061787948464
