"","pig_fam","pop_den","M6_24_sch","propPrimSec","dist_sch","garbage","crim_case","Pax_migt_out","mean_elev","dist_border","dist_provCap","elc","PA","areaKM","year","Province","Provcomm","fit","se.fit","U_SE","L_SE"
"1",-1.28343635584534,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307075793213086,0.010770845282757,0.0522492698868227,0.0091658887557946
"2",-1.24604081812984,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307075904951486,0.0107708403473943,0.0522492711899373,0.00916590980035992
"3",-1.20864528041434,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307076016690324,0.0107708355165821,0.0522492727021967,0.00916593063586808
"4",-1.17124974269884,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307076128429599,0.010770830790323,0.052249274423606,0.00916595126231388
"5",-1.13385420498334,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307076240169313,0.0107708261686196,0.0522492763541704,0.00916597167969215
"6",-1.09645866726784,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307076351909464,0.0107708216514744,0.0522492784938952,0.00916599188799767
"7",-1.05906312955234,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307076463650054,0.01077081723889,0.0522492808427855,0.00916601188722529
"8",-1.02166759183684,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307076575391081,0.0107708129308692,0.0522492834008464,0.00916603167736982
"9",-0.98427205412134,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307076687132547,0.0107708087274143,0.0522492861680832,0.0091660512584261
"10",-0.94687651640584,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.030707679887445,0.010770804628528,0.052249289144501,0.00916607063038897
"11",-0.90948097869034,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307076910616791,0.0107708006342129,0.052249292330105,0.00916608979325326
"12",-0.87208544097484,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.030707702235957,0.0107707967444716,0.0522492957249002,0.00916610874701383
"13",-0.83468990325934,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307077134102787,0.0107707929593066,0.052249299328892,0.00916612749166553
