"","propPrimSec","pop_den","M6_24_sch","pig_fam","dist_sch","garbage","crim_case","Pax_migt_out","mean_elev","dist_border","dist_provCap","elc","PA","areaKM","year","Province","Provcomm","fit","se.fit","U_SE","L_SE"
"75",-0.315630983080089,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307398756574225,0.0107823241746475,0.0523045240067175,0.00917522730812749
"76",-0.273982234418256,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.030735661084012,0.0107807834330992,0.0522972279502103,0.00917409421781363
"77",-0.232333485756422,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307314475908112,0.0107792462210603,0.0522899400329317,0.00917295514869068
"78",-0.190684737094588,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307272351775861,0.0107777125363854,0.0522826602503568,0.0091718101048154
"79",-0.149035988432754,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307230238441027,0.0107761823769271,0.0522753885979569,0.00917065909024843
"80",-0.10738723977092,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307188135901269,0.0107746557405363,0.0522681250711995,0.00916950210905434
"81",-0.0657384911090859,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307146044154248,0.0107731326250616,0.052260869665548,0.00916833916530158
"82",-0.0240897424472521,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307103963197625,0.01077161302835,0.0522536223764624,0.00916717026306253
"83",0.0175590062145816,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.030706189302906,0.0107700969482463,0.0522463831993985,0.00916599540641342
"84",0.0592077548764158,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307019833646214,0.0107685843825935,0.0522391521298085,0.00916481459943436
"85",0.10085650353825,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0306977785046749,0.0107670753292328,0.0522319291631405,0.00916362784620935
"86",0.142505252200084,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0306935747228327,0.0107655697860033,0.0522247142948392,0.00916243515082622
"87",0.184154000861918,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.030689372018861,0.0107640677507421,0.0522175075203453,0.00916123651737669
"88",0.225802749523751,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0306851703925259,0.0107625692212848,0.0522103088350955,0.00916003194995629
"89",0.267451498185586,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0306809698435937,0.0107610741954647,0.052203118234523,0.00915882145266439
"90",0.309100246847419,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0306767703718307,0.0107595826711133,0.0521959357140573,0.00915760502960421
"91",0.350748995509253,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0306725719770033,0.0107580946460603,0.0521887612691238,0.00915638268488276
"92",0.392397744171087,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0306683746588776,0.0107566101181334,0.0521815948951444,0.00915515442261088
"93",0.434046492832921,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0306641784172202,0.0107551290851585,0.0521744365875371,0.00915392024690319
"94",0.475695241494755,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0306599832517973,0.0107536515449596,0.0521672863417164,0.00915268016187814
"95",0.517343990156589,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0306557891623753,0.0107521774953587,0.0521601441530928,0.00915143417165793
"96",0.558992738818423,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0306515961487208,0.0107507069341761,0.0521530100170731,0.00915018228036857
"97",0.600641487480257,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0306474042106002,0.0107492398592302,0.0521458839290606,0.0091489244921398
"98",0.642290236142091,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.03064321334778,0.0107477762683374,0.0521387658844548,0.00914766081110515
"99",0.683938984803925,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0306390235600266,0.0107463161593123,0.0521316558786513,0.0091463912414019
"100",0.725587733465758,3.82096050810237e-17,-1.5735391488165e-16,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0306348348471067,0.0107448595299678,0.0521245539070423,0.00914511578717105
