"","garbage","pop_den","M6_24_sch","propPrimSec","pig_fam","dist_sch","crim_case","Pax_migt_out","mean_elev","dist_border","dist_provCap","elc","PA","areaKM","year","Province","Provcomm","fit","se.fit","U_SE","L_SE"
"58",3.47831131313468,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305355447167604,0.0107228496541849,0.0519812440251303,0.0090898454083905
"59",3.5432499028743,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305323634755145,0.0107221741695189,0.0519767118145524,0.00908801513647656
"60",3.60818849261391,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.030529183607938,0.0107215064409031,0.0519721964897442,0.0090861707261317
"61",3.67312708235353,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305260051135261,0.0107208464546228,0.0519676980227717,0.00908431220428048
"62",3.73806567209314,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305228279917742,0.0107201941969643,0.0519632163857028,0.00908243959784565
"63",3.80300426183276,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305196522421777,0.0107195496542149,0.0519587515506074,0.00908055293374797
"64",3.86794285157238,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.030516477864232,0.010718912812663,0.051954303489558,0.00907865223890604
"65",3.93288144131199,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305133048574329,0.0107182836585984,0.0519498721746297,0.00907673754023618
"66",3.99782003105161,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.030510133221276,0.0107176621783119,0.0519454575778998,0.00907480886465226
"67",4.06275862079122,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305069629552572,0.0107170483580958,0.0519410596714489,0.00907286623906554
"68",4.12769721053084,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305037940588724,0.0107164421842439,0.0519366784273603,0.00907090969038455
"69",4.19263580027045,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305006265316177,0.0107158436430514,0.0519323138177204,0.00906893924551489
"70",4.25757439001007,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0304974603729891,0.010715252720815,0.051927965814619,0.00906695493135913
"71",4.32251297974968,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0304942955824829,0.0107146694038332,0.0519236343901492,0.00906495677481661
