,(Intercept),agr_gdp.lag1,dev_agr.lag1,dev_env.lag1,fdi.lag1,for_rem.lag1,gdp.lag1,gdp_gr.lag1,ind_gdp.lag1,pop_den.lag1,time,df,logLik,AICc,delta,weight
907,455.6834146,NA,-0.714404691,NA,-0.399133871,NA,NA,NA,42.78023731,139.3224502,1.343485217,7,-116.7262998,258.6525996,74.94094815,2.72E-17
674,673.9753721,-27.79987019,NA,NA,NA,NA,-4.169961037,NA,70.63000167,NA,1.32611297,6,-119.536919,258.7102017,74.99855023,2.64E-17
677,662.5316058,NA,NA,-1.431295848,NA,NA,-3.4780358,NA,92.02544913,NA,1.36667704,6,-119.5519455,258.7402547,75.02860326,2.60E-17
681,670.5465048,NA,NA,NA,-0.164973564,NA,-3.040781376,NA,78.34754668,NA,1.353649469,6,-119.5686808,258.7737253,75.0620739,2.56E-17
683,647.8539547,NA,-0.699704502,NA,-0.408528328,NA,-0.554959309,NA,52.114368,NA,1.37642729,7,-116.8116501,258.8233003,75.11164883,2.49E-17
551,697.6771268,NA,-0.684485449,-2.688335173,NA,NA,-1.534040097,NA,NA,NA,1.402461528,6,-119.6296375,258.8956387,75.18398727,2.40E-17
929,482.909813,NA,NA,NA,NA,NA,-3.281317699,NA,81.72929547,139.5204495,1.304901479,6,-119.6331981,258.9027599,75.19110849,2.40E-17
737,687.9177612,NA,NA,NA,NA,NA,-4.16936419,4.977743824,90.89217615,NA,1.312992909,6,-119.6705116,258.9773867,75.26573533,2.31E-17
711,581.5202113,NA,-0.883593905,-3.521200848,NA,NA,NA,15.53347336,80.07564478,NA,1.392312483,7,-116.9025434,259.0050868,75.2934354,2.28E-17
145,-10418.48646,NA,NA,NA,NA,0.121631423,NA,NA,-68.75025578,NA,NA,4,-123.9725394,259.0220019,75.31035052,2.26E-17
620,805.6764968,-22.22442161,-1.144262253,NA,-0.676845832,NA,-3.163453118,40.30349366,NA,NA,1.14940316,8,-113.6562696,259.3125392,75.60088773,1.95E-17
554,706.0559236,-54.2158361,NA,NA,-0.279734257,NA,-3.550948389,NA,NA,NA,1.332925999,6,-119.8937115,259.4237866,75.71213518,1.85E-17
679,633.3910465,NA,-0.640286711,-2.708692261,NA,NA,-1.872931462,NA,86.2803691,NA,1.393920119,7,-117.1261657,259.4523315,75.74068005,1.82E-17
747,803.7912917,NA,-1.133261296,NA,-0.662830526,NA,-2.994729739,41.81858386,22.05672155,NA,1.151908896,8,-113.7645061,259.5290123,75.81736083,1.75E-17
811,339.3068328,NA,-0.767102561,NA,-0.506676036,NA,0.687401603,NA,NA,247.1677156,1.320220585,7,-117.1849167,259.5698334,75.85818195,1.72E-17
783,376.0617916,NA,-0.750477184,-0.426939702,-0.467926647,NA,NA,NA,NA,235.5451536,1.314248993,7,-117.2072311,259.6144623,75.90281085,1.68E-17
905,335.751172,NA,NA,NA,-0.25065078,NA,NA,NA,56.2432549,193.6639725,1.365103385,6,-119.9987721,259.6339078,75.92225638,1.66E-17
581,615.1581148,NA,NA,-1.630656951,NA,NA,NA,-5.687123788,NA,NA,1.480088611,5,-122.3176896,259.6353793,75.92372785,1.66E-17
903,334.1352519,NA,-0.693965592,-2.614768432,NA,NA,NA,NA,71.41394307,190.3440445,1.374480667,7,-117.2468275,259.6936551,75.98200363,1.61E-17
612,769.2128769,-61.43290864,-0.819602227,NA,NA,NA,-5.245585854,23.02167891,NA,NA,1.181662515,7,-117.2674776,259.7349552,76.02330378,1.58E-17
623,823.4292681,NA,-1.207525585,-0.751411762,-0.723148329,NA,-2.771102438,44.73202015,NA,NA,1.154034564,8,-113.8701773,259.7403547,76.02870324,1.58E-17
802,357.1401477,-55.41051045,NA,NA,NA,NA,-3.906008635,NA,NA,261.7429102,1.243140926,6,-120.0575932,259.75155,76.03989855,1.57E-17
875,787.3114222,NA,-1.187160734,NA,-0.741652819,NA,-2.707556583,44.04424591,NA,26.18081861,1.139023804,8,-113.9309377,259.8618753,76.15022391,1.48E-17
713,576.9455022,NA,NA,NA,-0.276755577,NA,NA,-3.78674154,68.27190699,NA,1.441536139,6,-120.1151174,259.8665985,76.1549471,1.48E-17
653,576.9020618,NA,NA,-0.619260082,-0.266912553,NA,NA,NA,68.50401349,NA,1.438424398,6,-120.1236232,259.8836101,76.17195866,1.47E-17
650,578.6389276,-8.914706684,NA,NA,-0.308090897,NA,NA,NA,58.22932866,NA,1.427836194,6,-120.1259509,259.8882654,76.176614,1.46E-17
648,563.6622115,-13.02908561,-0.716437846,-2.885635583,NA,NA,NA,NA,74.39671805,NA,1.439884989,7,-117.3908686,259.9817372,76.27008581,1.40E-17
676,653.7978131,-38.61355745,-0.592513437,NA,NA,NA,-3.028963204,NA,56.78349377,NA,1.324871629,7,-117.3941502,259.9883003,76.27664891,1.39E-17
961,198.5956221,NA,NA,NA,NA,NA,NA,-7.68924823,71.79413496,273.0482953,1.36949127,6,-120.1980827,260.032529,76.32087756,1.36E-17
901,245.849351,NA,NA,-1.335089187,NA,NA,NA,NA,73.2176876,237.0379909,1.375830319,6,-120.2129601,260.0622839,76.35063251,1.34E-17
778,261.6107834,-29.9871384,NA,NA,-0.330211219,NA,NA,NA,NA,268.0689316,1.335679882,6,-120.2831742,260.2027119,76.49106052,1.25E-17
709,535.6299956,NA,NA,-1.748366871,NA,NA,NA,-7.91210199,91.2675864,NA,1.486394975,6,-120.2886021,260.2135678,76.5019164,1.24E-17
18,-9995.086731,22.87319192,NA,NA,NA,0.116664166,NA,NA,NA,NA,NA,4,-124.5733957,260.2237144,76.51206302,1.24E-17
559,674.1540636,NA,-0.791179366,-0.535274336,-0.578131989,NA,0.449535728,NA,NA,NA,1.401813911,7,-117.515974,260.231948,76.52029655,1.23E-17
963,194.5345159,NA,-0.767081225,NA,NA,NA,NA,12.21002262,59.14160463,307.8863151,1.256074849,7,-117.5188741,260.2377482,76.52609676,1.23E-17
19,-10123.45448,NA,0.187370048,NA,NA,0.117711619,NA,NA,NA,NA,NA,4,-124.592556,260.262035,76.55038363,1.21E-17
49,-9461.671074,NA,NA,NA,NA,0.111151936,-1.489929979,NA,NA,NA,NA,4,-124.6062259,260.289375,76.57772354,1.20E-17
898,181.0933009,-4.963249906,NA,NA,NA,NA,NA,NA,65.42054177,287.1969163,1.339867783,6,-120.3274113,260.2911863,76.57953491,1.20E-17
550,713.026797,-66.86613254,NA,-0.332841138,NA,NA,-4.744277011,NA,NA,NA,1.313219152,6,-120.3441211,260.3246057,76.61295432,1.18E-17
610,712.6955988,-67.96116788,NA,NA,NA,NA,-4.778109964,-0.27983453,NA,NA,1.308458425,6,-120.3515986,260.3395609,76.62790947,1.17E-17
149,-10426.81654,NA,NA,4.800008353,NA,0.121636851,NA,NA,-70.93544627,NA,NA,5,-122.6926345,260.385269,76.67361754,1.14E-17
931,371.567539,NA,-0.581037721,NA,NA,NA,-1.786210454,NA,71.39331889,206.825626,1.291822758,7,-117.5982707,260.3965414,76.68488995,1.14E-17
804,294.2968618,-57.49417531,-0.642445344,NA,NA,NA,-2.452059369,NA,NA,285.5850536,1.24007305,7,-117.6013678,260.4027355,76.69108413,1.13E-17
273,-10031.7039,NA,NA,NA,NA,0.117990316,NA,NA,NA,-84.56183331,NA,4,-124.6786821,260.4342872,76.72263578,1.11E-17
646,539.6471505,3.79648895,NA,-1.88970924,NA,NA,NA,NA,92.5870895,NA,1.463630031,6,-120.4271559,260.4906754,76.77902401,1.08E-17
900,196.1324887,-24.41463707,-0.664930673,NA,NA,NA,NA,NA,44.93426305,291.2426403,1.303209718,7,-117.6668814,260.5337628,76.82211134,1.06E-17
809,308.8076623,NA,NA,NA,-0.31563147,NA,-1.562342632,NA,NA,300.8082397,1.28801521,6,-120.451355,260.5390736,76.82742214,1.06E-17
706,526.3788149,-16.57684839,NA,NA,NA,NA,NA,-10.564358,78.38535002,NA,1.468837247,6,-120.4544285,260.5452207,76.83356927,1.05E-17
85,-9676.054099,NA,NA,4.169353417,NA,0.112795361,NA,21.00204326,NA,NA,NA,5,-122.7775248,260.5550496,76.84339816,1.05E-17
586,597.4219952,-42.61398879,NA,NA,-0.387216423,NA,NA,-6.361822134,NA,NA,1.443416212,6,-120.5036146,260.6435929,76.93194143,1.00E-17
113,-8181.292642,NA,NA,NA,NA,0.098544003,-5.093558774,36.91782678,NA,NA,NA,5,-122.8272306,260.6544612,76.94280975,9.98E-18
526,609.8030698,-36.84223579,NA,0.796305264,-0.461417406,NA,NA,NA,NA,NA,1.410620229,6,-120.5364342,260.709232,76.99758056,9.71E-18
776,143.6582445,-43.47675169,-0.739367972,-1.737185616,NA,NA,NA,NA,NA,349.0514797,1.303139528,7,-117.760079,260.720158,77.00850663,9.66E-18
209,-10228.56001,NA,NA,NA,NA,0.11955469,NA,24.97805832,-71.3965952,NA,NA,5,-122.8610482,260.7220965,77.01044505,9.65E-18
781,218.1774247,NA,NA,0.681758702,-0.385078053,NA,NA,NA,NA,330.6905986,1.306887889,6,-120.5720583,260.7804802,77.06882882,9.37E-18
552,677.531991,-66.27867713,-0.680330861,-1.706470336,NA,NA,-3.041728192,NA,NA,NA,1.342224967,7,-117.8102669,260.8205338,77.10888237,9.18E-18
841,218.2043964,NA,NA,NA,-0.353972696,NA,NA,-0.437749763,NA,329.1713638,1.319203333,6,-120.598149,260.8326616,77.12101018,9.13E-18
719,699.6606135,NA,-1.163316637,-1.060856209,-0.688002477,NA,NA,33.6975798,19.82109784,NA,1.267947945,8,-114.420616,260.841232,77.12958053,9.09E-18
834,42.40313786,-45.70289295,NA,NA,NA,NA,NA,-12.10120629,NA,402.5371493,1.336343802,6,-120.6113188,260.8590012,77.14734979,9.01E-18
844,598.6595863,-12.22037084,-1.150545765,NA,-0.729613136,NA,NA,32.51194886,NA,82.43940988,1.227596476,8,-114.4507061,260.9014122,77.18976074,8.82E-18
592,707.2676828,-12.7709799,-1.181739806,-0.667709527,-0.741563659,NA,NA,33.54264845,NA,NA,1.25952818,8,-114.4533934,260.9067868,77.1951354,8.80E-18
836,68.85798091,-38.44608973,-0.790473687,NA,NA,NA,NA,9.056536495,NA,412.2432238,1.226748577,7,-117.8627692,260.9255384,77.21388699,8.71E-18
847,602.6738037,NA,-1.188151745,-0.700748446,-0.734612837,NA,NA,35.52998532,NA,92.0446637,1.223912869,8,-114.4778856,260.9557712,77.24411978,8.58E-18
867,232.723453,NA,-0.844983285,NA,NA,NA,-3.249070352,26.36646813,NA,413.4505413,1.088834375,7,-117.8855149,260.9710297,77.25937833,8.52E-18
716,702.6450526,-10.63030904,-1.155402761,NA,-0.748394255,NA,NA,32.8550231,6.799460041,NA,1.253594189,8,-114.4911682,260.9823363,77.27068491,8.47E-18
971,609.2827537,NA,-1.148058353,NA,-0.726160735,NA,NA,33.8157161,11.24858185,77.02893329,1.22662458,8,-114.4918619,260.9837239,77.27207244,8.46E-18
617,756.6301227,NA,NA,NA,-0.438562122,NA,-2.894322428,9.769814142,NA,NA,1.320607735,6,-120.6801486,260.9966608,77.28500933,8.41E-18
839,83.57143082,NA,-0.916266411,-2.598791915,NA,NA,NA,18.64775154,NA,440.3605584,1.221141027,7,-117.906507,261.013014,77.30136255,8.34E-18
708,564.9549993,-15.31710908,-0.750770732,NA,NA,NA,NA,8.95658228,69.29202939,NA,1.36927536,7,-117.9820495,261.1640989,77.45244753,7.73E-18
557,719.6664924,NA,NA,0.520767791,-0.44835559,NA,-1.900775771,NA,NA,NA,1.369848929,6,-120.8018144,261.2399924,77.52834098,7.45E-18
615,816.0009219,NA,-0.981548853,-3.264951283,NA,NA,-4.369217178,34.10884921,NA,NA,1.213649855,7,-118.052043,261.304086,77.59243456,7.21E-18
23,-10335.78958,NA,0.346917673,5.326251073,NA,0.11984316,NA,NA,NA,NA,NA,5,-123.1908588,261.3817175,77.6700661,6.94E-18
774,25.01853449,-34.04222717,NA,-0.426438485,NA,NA,NA,NA,NA,427.3606503,1.296800396,6,-120.8778071,261.3919778,77.68032641,6.90E-18
82,-9883.662776,47.27670118,NA,NA,NA,0.115705367,NA,29.96276655,NA,NA,NA,5,-123.2037579,261.4075159,77.69586445,6.85E-18
89,-10323.04668,NA,NA,NA,0.358828206,0.119605713,NA,18.72594165,NA,NA,NA,5,-123.2189109,261.4378218,77.72617043,6.75E-18
27,-11499.58153,NA,0.428061581,NA,0.602367471,0.132047475,NA,NA,NA,NA,NA,5,-123.2502143,261.5004287,77.78877728,6.54E-18
29,-10371.25437,NA,NA,3.483729987,0.298919181,0.120133857,NA,NA,NA,NA,NA,5,-123.2542032,261.5084065,77.79675506,6.51E-18
805,133.5536075,NA,NA,-0.548897996,NA,NA,-2.258134251,NA,NA,436.7931673,1.240743872,6,-120.9518521,261.5400678,77.8284164,6.41E-18
865,138.9419741,NA,NA,NA,NA,NA,-2.604018081,2.79569748,NA,442.2236279,1.213398291,6,-120.9604125,261.5571886,77.84553715,6.35E-18
589,656.2535535,NA,NA,0.605069852,-0.521695528,NA,NA,1.409807458,NA,NA,1.411341931,6,-121.0108199,261.6580034,77.946352,6.04E-18
584,598.9072136,-46.13521425,-0.895526054,-2.80874752,NA,NA,NA,11.11567558,NA,NA,1.392576045,7,-118.2903416,261.7806833,78.06903187,5.68E-18
53,-9454.586654,NA,NA,4.698926458,NA,0.110968662,-1.482188883,NA,NA,NA,NA,5,-123.4712987,261.9425975,78.23094605,5.24E-18
153,-10868.47444,NA,NA,NA,0.366565444,0.125987037,NA,NA,-46.14928338,NA,NA,5,-123.4788078,261.9576157,78.24596428,5.20E-18
837,-35.36887712,NA,NA,-0.618708526,NA,NA,NA,-5.338128918,NA,503.4021428,1.294681765,6,-121.19875,262.0338636,78.32221221,5.01E-18
22,-9925.837642,12.50988718,NA,4.564778555,NA,0.115685027,NA,NA,NA,NA,NA,5,-123.5302137,262.0604274,78.34877602,4.94E-18
57,-10135.55824,NA,NA,NA,0.509441793,0.118316363,-2.256019539,NA,NA,NA,NA,5,-123.5600563,262.1201125,78.4084611,4.80E-18
277,-9932.707863,NA,NA,4.683744195,NA,0.116172891,NA,NA,NA,-39.81272394,NA,5,-123.5660839,262.1321677,78.42051628,4.77E-18
582,546.8382019,-59.60942467,NA,-0.812378614,NA,NA,NA,-14.32177267,NA,NA,1.489206217,6,-121.3093125,262.2549886,78.54333721,4.48E-18
83,-9379.446722,NA,-0.1736502,NA,NA,0.109716683,NA,28.36831766,NA,NA,NA,5,-123.6654678,262.3309356,78.61928418,4.32E-18
337,-9980.84722,NA,NA,NA,NA,0.118541685,NA,24.99667196,NA,-164.5626607,NA,5,-123.6687736,262.3375473,78.62589585,4.30E-18
807,99.48030434,NA,-0.683653047,-1.92283181,NA,NA,-0.563495916,NA,NA,435.5001515,1.269750288,7,-118.580689,262.3613781,78.64972663,4.25E-18
26,-10732.36101,13.55434428,NA,NA,0.458401355,0.124159395,NA,NA,NA,NA,NA,5,-123.7340555,262.4681109,78.75645948,4.03E-18
281,-10628.38598,NA,NA,NA,0.478802992,0.122418153,NA,NA,NA,30.0153504,NA,5,-123.7775657,262.5551314,78.84347993,3.86E-18
147,-10772.8301,NA,0.235771554,NA,NA,0.125424476,NA,NA,-71.86488659,NA,NA,5,-123.7991047,262.5982095,78.88655807,3.78E-18
146,-10424.89122,-17.24927232,NA,NA,NA,0.121614738,NA,NA,-81.94828144,NA,NA,5,-123.9261968,262.8523937,79.14074227,3.33E-18
177,-10317.05241,NA,NA,NA,NA,0.120639947,-0.331365878,NA,-67.21574521,NA,NA,5,-123.9682234,262.9364467,79.22479529,3.19E-18
401,-10361.11671,NA,NA,NA,NA,0.120562644,NA,NA,-69.53191761,31.72012015,NA,5,-123.9702795,262.9405591,79.22890766,3.18E-18
743,742.6202641,NA,-0.905861771,-3.216348248,NA,NA,-4.351400798,30.11855249,79.90821774,NA,1.227827801,8,-115.5159442,263.0318884,79.32023698,3.04E-18
613,761.482101,NA,NA,-1.310954074,NA,NA,-3.978384452,7.110017138,NA,NA,1.33186462,6,-121.7077462,263.0518561,79.34020464,3.01E-18
213,-10261.11078,NA,NA,4.254421671,NA,0.119834693,NA,21.6681671,-72.98273726,NA,NA,6,-121.7562411,263.1488459,79.4371945,2.87E-18
117,-8314.412053,NA,NA,3.861530939,NA,0.09976155,-4.69614648,32.91165849,NA,NA,NA,6,-121.9295961,263.4955558,79.7839044,2.41E-18
20,-10370.25587,28.85640347,0.243794786,NA,NA,0.120724229,NA,NA,NA,NA,NA,5,-124.4068376,263.8136751,80.1020237,2.06E-18
151,-11036.55793,NA,0.40485513,5.537690004,NA,0.128150927,NA,NA,-76.61956215,NA,NA,6,-122.1236067,263.8835771,80.17192565,1.99E-18
51,-9703.950996,NA,0.205918997,NA,NA,0.113772518,-1.65810577,NA,NA,NA,NA,5,-124.4832989,263.9665978,80.2549464,1.90E-18
682,676.3315223,-26.88366318,NA,NA,-0.158278926,NA,-3.568186062,NA,58.65252301,NA,1.33758331,7,-119.4039594,264.0079189,80.29626745,1.87E-18
275,-10565.60736,NA,0.242327686,NA,NA,0.125093227,NA,NA,NA,-181.9777434,NA,5,-124.5287171,264.0574342,80.34578276,1.82E-18
50,-9722.576997,17.73630781,NA,NA,NA,0.113981474,-0.903129933,NA,NA,NA,NA,5,-124.5469045,264.093809,80.38215763,1.79E-18
678,668.6206416,-21.92745062,NA,-1.088219089,NA,NA,-3.929295813,NA,75.41046237,NA,1.348094669,7,-119.4516402,264.1032804,80.39162897,1.78E-18
274,-10104.71184,22.20030307,NA,NA,NA,0.118654168,NA,NA,NA,-56.54200069,NA,5,-124.5664936,264.1329872,80.42133573,1.75E-18
121,-8847.793929,NA,NA,NA,0.358712089,0.105479292,-5.09260291,31.38182837,NA,NA,NA,6,-122.2570808,264.1505253,80.43887391,1.74E-18
930,514.4231753,-26.21583267,NA,NA,NA,NA,-3.822885697,NA,63.36913175,120.085212,1.294888011,7,-119.4790668,264.1581336,80.44648217,1.73E-18
305,-9655.499475,NA,NA,NA,NA,0.114843819,-1.580933148,NA,NA,-108.6951467,NA,5,-124.5807277,264.1614554,80.44980399,1.73E-18
745,696.6017086,NA,NA,NA,-0.180819694,NA,-3.650794476,6.409427721,76.23202313,NA,1.317074923,7,-119.502319,264.2046379,80.49298649,1.69E-18
685,665.8010818,NA,NA,-1.000339473,-0.102673644,NA,-3.150608285,NA,83.66547333,NA,1.366417362,7,-119.5108413,264.2216826,80.51003121,1.68E-18
741,682.3805037,NA,NA,-1.427667498,NA,NA,-3.992472787,4.927792497,91.37275773,NA,1.337653357,7,-119.5119204,264.2238409,80.51218945,1.67E-18
933,537.7628581,NA,NA,-1.256882044,NA,NA,-3.248919215,NA,85.30839811,94.60236587,1.338377101,7,-119.5181775,264.2363549,80.52470349,1.66E-18
937,530.1983862,NA,NA,NA,-0.146236782,NA,-2.830738129,NA,72.41139691,105.6335476,1.324078647,7,-119.5255192,264.2510384,80.53938697,1.65E-18
738,684.0191995,-26.07858742,NA,NA,NA,NA,-4.407823384,2.58897877,71.58304025,NA,1.311896,7,-119.5265433,264.2530866,80.54143518,1.65E-18
241,-8952.606127,NA,NA,NA,NA,0.106998173,-3.930015258,34.570868,-54.21355116,NA,NA,6,-122.333643,264.3036496,80.59199816,1.61E-18
993,516.2375227,NA,NA,NA,NA,NA,-3.727480958,3.943775135,82.13457315,126.3558112,1.28524692,7,-119.6085068,264.4170136,80.70536221,1.52E-18
150,-10441.796,-38.20683167,NA,5.256978483,NA,0.121600411,NA,NA,-100.376873,NA,NA,6,-122.440156,264.5166756,80.80502416,1.45E-18
86,-9844.01467,35.4617313,NA,3.665158882,NA,0.115056474,NA,25.6727527,NA,NA,NA,6,-122.4652066,264.5667768,80.85512533,1.41E-18
812,484.9432525,-44.56166381,-0.754096013,NA,-0.425781867,NA,-0.82869911,NA,NA,133.1264028,1.317307092,8,-116.3383441,264.6766882,80.96503673,1.34E-18
684,655.2386024,-38.73700993,-0.7290295,NA,-0.409089452,NA,-1.210721224,NA,22.6361127,NA,1.354231988,8,-116.3450686,264.6901372,80.97848579,1.33E-18
908,454.3663791,-33.62117064,-0.763142174,NA,-0.431230134,NA,NA,NA,14.53834967,133.6387767,1.338877798,8,-116.3483882,264.6967764,80.985125,1.32E-18
115,-7439.75473,NA,-0.342263859,NA,NA,0.090851713,-5.767688154,46.68770774,NA,NA,NA,6,-122.5497356,264.7358348,81.02418339,1.30E-18
810,466.817552,-48.1766182,NA,NA,-0.231676978,NA,-3.160193444,NA,NA,176.53233,1.28545572,7,-119.7682097,264.7364193,81.02476789,1.30E-18
784,438.0055397,-39.94042334,-0.783066586,-0.272799731,-0.445037434,NA,NA,NA,NA,152.2755668,1.334635579,8,-116.3800817,264.7601633,81.04851191,1.28E-18
31,-11239.37694,NA,0.470630119,3.832509396,0.421590513,0.129278883,NA,NA,NA,NA,NA,6,-122.5758094,264.7879825,81.07633104,1.26E-18
656,619.6052772,-29.78686402,-0.775065336,-0.853562151,-0.417811898,NA,NA,NA,27.92596948,NA,1.39584295,8,-116.3988786,264.7977573,81.08610587,1.26E-18
740,742.480078,-25.84036653,-0.787844674,NA,NA,NA,-4.910559995,24.57409678,61.26483973,NA,1.189517614,8,-116.4209092,264.8418183,81.13016692,1.23E-18
369,-8620.776497,NA,NA,NA,NA,0.107732228,-5.59163559,39.47927732,NA,-296.2712694,NA,6,-122.6034248,264.8432132,81.1315618,1.23E-18
560,664.4170539,-48.80686059,-0.76499854,-0.278825989,-0.45284611,NA,-1.090565487,NA,NA,NA,1.357596739,8,-116.4358379,264.8716759,81.16002444,1.21E-18
114,-8570.023639,30.0118306,NA,NA,NA,0.102812457,-4.249095439,38.43883032,NA,NA,NA,6,-122.6219529,264.8802693,81.16861793,1.21E-18
558,707.0277551,-54.86560519,NA,0.769767517,-0.312344592,NA,-3.544632243,NA,NA,NA,1.32133182,7,-119.8573262,264.9146525,81.20300105,1.19E-18
93,-10013.01701,NA,NA,3.481435639,0.183157014,0.116314593,NA,18.71436315,NA,NA,NA,6,-122.6593707,264.955105,81.24345357,1.16E-18
157,-10552.74921,NA,NA,4.370643155,0.103193218,0.122862531,NA,NA,-64.37749413,NA,NA,6,-122.6596865,264.9557366,81.2440852,1.16E-18
618,718.709613,-52.31414138,NA,NA,-0.2891834,NA,-3.809398859,3.16024171,NA,NA,1.316134817,7,-119.8791632,264.9583264,81.24667501,1.16E-18
405,-10275.35199,NA,NA,4.839102077,NA,0.118813899,NA,NA,-73.0178699,83.7832841,NA,6,-122.674534,264.9854316,81.27378022,1.14E-18
995,549.7454174,NA,-0.791392064,NA,NA,NA,-4.169858014,25.85431269,70.30825271,144.8884913,1.158237921,8,-116.5051977,265.0103953,81.29874389,1.13E-18
181,-10340.53197,NA,NA,4.797801273,NA,0.12079349,-0.281862854,NA,-69.62917274,NA,NA,6,-122.6890348,265.0144333,81.3027819,1.13E-18
217,-10502.64237,NA,NA,NA,0.203067174,0.122238769,NA,21.71631822,-58.53070794,NA,NA,6,-122.7131954,265.0627544,81.35110294,1.10E-18
341,-9901.053726,NA,NA,4.105778483,NA,0.116872782,NA,21.5626704,NA,-114.3451302,NA,6,-122.7432205,265.1228046,81.41115317,1.07E-18
969,325.9368689,NA,NA,NA,-0.221876033,NA,NA,-4.10745881,59.08062894,197.2238306,1.377704035,7,-119.9634943,265.1269885,81.41533711,1.07E-18
906,333.2851642,-8.728343631,NA,NA,-0.256353493,NA,NA,NA,49.14985977,193.1508733,1.364290135,7,-119.9805539,265.1611078,81.44945635,1.05E-18
87,-9796.328132,NA,0.07482021,4.352631221,NA,0.114073681,NA,19.08921351,NA,NA,NA,6,-122.7655321,265.1674277,81.45577632,1.04E-18
909,341.2868184,NA,NA,-0.389805137,-0.230124314,NA,NA,NA,58.45942499,186.8692181,1.373373114,7,-119.990491,265.1809821,81.46933064,1.04E-18
911,477.1643537,NA,-0.731227081,-1.313764108,-0.333449713,NA,NA,NA,49.93239789,115.1424193,1.370847714,8,-116.5922443,265.1844886,81.47283721,1.04E-18
687,640.2418484,NA,-0.712721015,-1.515650032,-0.318666314,NA,-0.67511855,NA,59.68373598,NA,1.396196112,8,-116.6311758,265.2623516,81.55070022,9.97E-19
210,-10209.70351,15.32049104,NA,NA,NA,0.119425526,NA,26.70982782,-59.85782304,NA,NA,6,-122.8254071,265.2871779,81.57552647,9.84E-19
211,-10028.57545,NA,-0.118902035,NA,NA,0.117409071,NA,27.77739292,-70.12243453,NA,NA,6,-122.8264109,265.2891855,81.5775341,9.83E-19
866,347.1438834,-56.00428083,NA,NA,NA,NA,-3.747240931,-1.573667881,NA,264.3583905,1.251303053,7,-120.0539523,265.3079046,81.59625314,9.74E-19
806,358.1232755,-55.31838385,NA,-0.044788741,NA,NA,-3.900624265,NA,NA,260.9412661,1.244187363,7,-120.057454,265.3149081,81.60325664,9.71E-19
714,569.1167338,-15.1115908,NA,NA,-0.273610182,NA,NA,-5.673585134,57.33004622,NA,1.446162326,7,-120.0684857,265.3369714,81.62531996,9.60E-19
465,-10313.25718,NA,NA,NA,NA,0.121144356,NA,25.17951226,-70.24307025,-47.67658141,NA,6,-122.8553476,265.3470589,81.6354075,9.55E-19
967,334.5086162,NA,-0.877154226,-3.087545002,NA,NA,NA,15.84255492,66.16641438,200.3220213,1.318251304,8,-116.6736866,265.3473731,81.63572168,9.55E-19
717,570.4605125,NA,NA,-0.732631859,-0.231279257,NA,NA,-4.301116265,72.20343005,NA,1.454600753,7,-120.0861219,265.3722438,81.66059237,9.43E-19
965,256.5158861,NA,NA,-1.272306677,NA,NA,NA,-7.369035963,75.43705988,226.6634901,1.401819234,7,-120.0875882,265.3751765,81.66352507,9.42E-19
59,-10909.83846,NA,0.484781524,NA,0.663582481,0.126653551,-2.883738762,NA,NA,NA,NA,6,-122.8761892,265.388742,81.67709057,9.36E-19
654,575.7138479,-6.480660385,NA,-0.477471848,-0.279171746,NA,NA,NA,62.53108089,NA,1.435500546,7,-120.114827,265.4296541,81.71800266,9.17E-19
939,473.0910435,NA,-0.703540499,NA,-0.386548946,NA,-0.279969454,NA,44.58405718,131.442337,1.339756488,8,-116.7207235,265.441447,81.72979562,9.11E-19
90,-10352.30836,37.11415267,NA,NA,0.278609969,0.120437613,NA,24.43925874,NA,NA,NA,6,-122.9044106,265.4451848,81.73353338,9.09E-19
962,191.1430223,-16.42641773,NA,NA,NA,NA,NA,-9.682737098,59.65347695,272.6156224,1.374391745,7,-120.1434043,265.4868086,81.77515717,8.91E-19
616,772.6818572,-53.58463045,-0.910322921,-2.339404836,NA,NA,-4.940420737,26.31634761,NA,NA,1.208086003,8,-116.7722187,265.5444373,81.83278591,8.65E-19
155,-11651.26461,NA,0.415010343,NA,0.496142944,0.134203323,NA,NA,-43.64249088,NA,NA,6,-122.9656345,265.5676326,81.85598117,8.55E-19
842,245.4989405,-36.71211543,NA,NA,-0.286201963,NA,NA,-6.680978517,NA,271.4322305,1.356259151,7,-120.2046759,265.6093518,81.89770037,8.38E-19
902,246.8960668,0.771587282,NA,-1.346492954,NA,NA,NA,NA,73.85210238,236.4763616,1.376251923,7,-120.2128287,265.6256575,81.91400608,8.31E-19
782,260.502416,-30.68706968,NA,0.837178607,-0.364727605,NA,NA,NA,NA,269.8872773,1.322305735,7,-120.2419597,265.6839195,81.97226806,8.07E-19
55,-9886.461051,NA,0.36790872,5.361667937,NA,0.11562492,-1.781571242,NA,NA,NA,NA,6,-123.0432217,265.7228071,82.01115569,7.92E-19
868,415.0134611,-49.87617609,-0.816781437,NA,NA,NA,-4.245670358,21.68851851,NA,256.0080075,1.126748918,8,-116.8721675,265.7443351,82.03268366,7.83E-19
710,531.7335146,-7.853921275,NA,-1.632997405,NA,NA,NA,-8.906945223,85.40889894,NA,1.487191457,7,-120.2772256,265.7544512,82.04279977,7.79E-19
