"","(Intercept)","agr_gdp","dev_agri","dev_env","fdi","for_rem","gdp","gdp_gr","pop_den","time","df","logLik","AICc","delta","weight"
"35",986.75624615021,NA,0.383623419970156,NA,NA,NA,-7.51655148946093,NA,NA,NA,4,-151.246776407264,313.160219481195,116.28156751595,2.15370601079942e-26
"233",731.227153868333,NA,NA,NA,-0.83748536748952,NA,-9.26457857123197,78.3457353166963,287.869272453174,NA,6,-147.362615647531,313.1867697566,116.308117791354,2.12530420299233e-26
"196",-402.691246321822,-166.004844961042,0.247943716352399,NA,NA,NA,NA,23.4245115111145,701.457172515086,NA,6,-147.414458917499,313.290456296536,116.411804331291,2.01792887599683e-26
"187",-8138.93111251339,NA,0.363808940943209,NA,-0.604194058505307,0.107153482089106,3.88197595632887,NA,-828.459191574634,NA,7,-144.988045754779,313.30942484289,116.430772877645,1.99888075884164e-26
"195",-528.145698044191,NA,0.195895603032023,NA,NA,NA,NA,43.5628990596097,939.220079427287,NA,5,-149.519490866087,313.324696017889,116.446044052643,1.98367625145186e-26
"13",807.152735142821,NA,NA,2.88699429999377,-1.03085310770057,NA,NA,NA,NA,NA,4,-151.336986320599,313.340639307864,116.461987342618,1.96792594991802e-26
"197",-517.354096372149,NA,NA,-2.18454714008276,NA,NA,NA,48.6029213133567,935.296521324773,NA,5,-149.527823373977,313.341361033669,116.462709068423,1.96721592656639e-26
"140",-230.075012430452,-175.914643494334,0.348788517292592,NA,-0.399420745114798,NA,NA,NA,586.051539387474,NA,6,-147.459654016689,313.380846494917,116.502194529671,1.92875858802213e-26
"69",739.95160158518,NA,NA,-2.57493919451544,NA,NA,NA,48.8935465370053,NA,NA,4,-151.394919584725,313.456505836117,116.577853870871,1.85715715406918e-26
"67",733.615761043924,NA,0.207141247425207,NA,NA,NA,NA,43.3693987536987,NA,NA,4,-151.404096221427,313.47485910952,116.596207144275,1.8401926551392e-26
"107",1180.75869779371,NA,0.0410271536182093,NA,-0.913701800193417,NA,-10.9315587418625,82.4629312371237,NA,NA,6,-147.513128761558,313.487795984654,116.609144019409,1.82832789842654e-26
"109",1182.65490169616,NA,NA,0.137469039091565,-0.920874623213118,NA,-10.9694818316553,83.2498387375357,NA,NA,6,-147.51720753765,313.495953536838,116.617301571592,1.82088574606028e-26
"198",-406.552787248638,-163.693373329315,NA,0.040764141625986,NA,NA,NA,28.0085846942127,707.608723763719,NA,6,-147.576964376247,313.615467214033,116.736815248787,1.71526265031525e-26
"77",826.925808892275,NA,NA,2.17650840578667,-1.22811562693833,NA,NA,58.673702499323,NA,NA,5,-149.666165594893,313.618045475501,116.739393510255,1.71305287716512e-26
"75",822.266479586526,NA,0.161120558762489,NA,-1.13085875857141,NA,NA,56.3983166897763,NA,NA,5,-149.672686037233,313.631086360181,116.752434394935,1.70191935185499e-26
"37",993.473691603977,NA,NA,-1.41863961736678,NA,NA,-7.56658051691234,NA,NA,NA,4,-151.505908752558,313.678484171783,116.799832206538,1.66205990363992e-26
"251",-6752.1588684772,NA,0.102887890349583,NA,-0.800970443614029,0.0968677686155139,-2.07227984188702,62.6399195614241,-987.198880409877,NA,8,-142.342470674023,313.775850438955,116.897198473709,1.58308362323961e-26
"142",-195.159385371703,-181.678291161985,NA,3.02238049036102,-0.521068212136433,NA,NA,NA,559.583137494836,NA,6,-147.660288731064,313.782115923665,116.90346395842,1.57813199026593e-26
"136",-394.586480701479,-188.580117500542,0.357997391783151,1.55765636158522,NA,NA,NA,NA,672.342338426752,NA,6,-147.681731964498,313.825002390535,116.94635042529,1.54465198030893e-26
"253",-6722.61851903333,NA,NA,-0.641151288579297,-0.778708356414662,0.0967781202617539,-2.3735688492772,65.395817807883,-995.184306734473,NA,8,-142.377373821182,313.845656733273,116.967004768028,1.52878218071572e-26
"159",-7109.90720334945,NA,0.37499290198096,0.997500441197618,-0.607522591164257,0.0978260452338789,NA,NA,-855.764426571406,NA,7,-145.27204957402,313.877432481373,116.998780516127,1.50468501523518e-26
"78",607.82188315393,-164.57842775086,NA,3.26535658956121,-0.906564857927031,NA,NA,35.3362001830034,NA,NA,6,-147.731682983268,313.924904428075,117.04625246283,1.4693903850689e-26
"223",-7273.38985850948,NA,0.122213086337289,-0.161404392935655,-0.794735202338558,0.101387451335845,NA,57.5425544538793,-963.026656656208,NA,8,-142.428609839964,313.948128770838,117.069476805592,1.45242625789084e-26
"76",603.012591464194,-163.103117785714,0.224352713574038,NA,-0.76494724103099,NA,NA,32.4443100536619,NA,NA,6,-147.769514811128,314.000568083795,117.12191611855,1.41483905543273e-26
"139",-271.092604836616,NA,0.385793430103983,NA,-0.622192004568183,NA,NA,NA,781.150551926208,NA,5,-149.946592915443,314.1789001166,117.300248151355,1.29414438015311e-26
"189",-8161.54893750692,NA,NA,0.519937461929275,-0.621405904900353,0.107437054623553,3.92189455453307,NA,-830.160813185128,NA,7,-145.458071242605,314.249475818544,117.370823853299,1.24927316663879e-26
"248",-5411.48794974184,-187.699663042284,0.114858458489531,-1.17633453016734,NA,0.0832865359327394,-7.92711995053445,46.456260066261,-1110.05861251151,NA,9,-139.127998722545,314.255997445089,117.377345479844,1.24520615460315e-26
"16",552.565315954962,-197.48067739868,0.400800231677969,4.60052369213239,-0.774777338910284,NA,NA,NA,NA,NA,6,-147.976513780483,314.414566022504,117.535914057259,1.15029313918025e-26
"48",813.628666085315,-244.566057702082,0.364456347932386,3.15265689362102,-0.341364844174785,NA,-10.1470383485245,NA,NA,NA,7,-145.641760193517,314.616853720366,117.738201755121,1.039638404377e-26
"169",-32.9005640456717,NA,NA,NA,-0.583799822824712,NA,-2.61474119624201,NA,669.874144997115,NA,5,-150.178737648116,314.643189581947,117.764537616702,1.02603825723453e-26
"141",-253.322333029418,NA,NA,1.84649652091827,-0.697956408913261,NA,NA,NA,771.557259006177,NA,5,-150.232999601566,314.751713488846,117.8730615236,9.71846975388875e-27
"183",-8331.8469923337,NA,0.342195884319379,-1.46439955531537,NA,0.10745549055355,3.16542894961054,NA,-720.173770494578,NA,7,-145.713729726483,314.7607927863,117.882140821055,9.67445130478462e-27
"64",-4432.48744967776,-175.185707533076,0.351740155694645,2.00907192074782,-0.274655333805841,0.0545950221650076,-1.90724214897281,NA,NA,NA,8,-142.870342089092,314.831593269094,117.952941303848,9.33796439127145e-27
"163",-208.181173334231,NA,0.37834721867058,NA,NA,NA,-3.25861400785654,NA,781.257392943773,NA,5,-150.312047280723,314.909808847161,118.031156881915,8.97982589636543e-27
"168",694.153127237035,-251.324539146474,0.345619499576644,1.83248888899692,NA,NA,-10.5914108918108,NA,76.5861927628115,NA,7,-145.817806202216,314.968945737766,118.09029377252,8.71819349881125e-27
"172",728.61408753132,-240.002516784773,0.331314456261829,NA,-0.195766762692079,NA,-10.1021266581537,NA,62.153594579866,NA,7,-145.819435181469,314.972203696272,118.093551731026,8.70400330338131e-27
"7",731.540984507449,NA,0.382036685044058,-0.740264755113528,NA,NA,NA,NA,NA,NA,4,-152.176455994954,315.019578656574,118.140926691329,8.50025012460063e-27
"63",-6585.66301332193,NA,0.379605524767164,1.2998924230828,-0.56046363406834,0.078046108792514,4.3547307438577,NA,NA,NA,7,-145.844483399116,315.022300131565,118.143648166319,8.48869138152697e-27
"496",249.258604800163,-43.5084370938126,0.0307089912038413,1.16510073407268,0.0130286405903978,NA,-6.45627352487596,5.23885707015738,457.12502732487,1.06123872560856,10,-135.289963452327,315.024371349099,118.145719383854,8.47990496873845e-27
"229",458.971667065216,NA,NA,-3.14594562089623,NA,NA,-9.8488597835702,73.0125144385926,461.140199345673,NA,6,-148.306702969033,315.074944399604,118.196292434359,8.26816599129315e-27
"224",-7088.54640827022,-139.336967091917,0.193236132858926,1.13734620188853,-0.591489593996106,0.0989373380521043,NA,36.9122649609438,-1067.15100311216,NA,9,-139.570107741805,315.140215483609,118.261563518364,8.00268552496722e-27
"135",-526.964183039537,NA,0.375467132930666,-0.36683164685898,NA,NA,NA,NA,936.254814851979,NA,5,-150.458717999409,315.203150284531,118.324498319286,7.75478269925764e-27
"43",988.452408954628,NA,0.390736572827643,NA,-0.745476798554457,NA,-5.87475929169065,NA,NA,NA,5,-150.534744031716,315.355202349147,118.476550383901,7.18707118553396e-27
"227",384.125717902816,NA,0.0919514980977537,NA,NA,NA,-9.26198897974091,67.6753763563795,496.982630604185,NA,6,-148.458271350113,315.378081161765,118.49942919652,7.10532382018639e-27
"203",-177.479612163449,NA,0.164018746717706,NA,-0.845586228300861,NA,NA,53.2615064414948,727.536600064989,NA,6,-148.501511892027,315.464562245592,118.585910280347,6.80463362100351e-27
"174",751.814683567818,-244.696498041868,NA,2.4301998259559,-0.293150205788605,NA,-10.0584080755925,NA,43.5484269865567,NA,7,-146.075893159377,315.485119652088,118.606467686843,6.7350490435574e-27
"165",-200.504078894211,NA,NA,-1.03995429790623,NA,NA,-3.31065414934,NA,780.050474160782,NA,5,-150.601151981236,315.488018248186,118.609366282941,6.72529502006837e-27
"205",-159.164337977939,NA,NA,1.24332003906467,-0.909584177199853,NA,NA,55.9143428092281,716.761344053107,NA,6,-148.543375295429,315.548289052396,118.66963708715,6.52564886760779e-27
"72",497.556067803212,-200.6384348715,0.278468802268808,0.823154189282415,NA,NA,NA,18.2756498417564,NA,NA,6,-148.656313915665,315.774166292869,118.895514327624,5.82874534981876e-27
"103",1182.28957655115,NA,0.00417691965099235,-3.56317512500126,NA,NA,-12.855306398256,80.4827321594853,NA,NA,6,-148.685837585606,315.83321363275,118.954561667504,5.6591748841306e-27
"45",987.915852130797,NA,NA,1.9809885157425,-0.828020673282227,NA,-5.70699469351924,NA,NA,NA,5,-150.807257724996,315.900229735705,119.02157777046,5.47268880180575e-27
"15",805.937278215897,NA,0.435872167208094,3.69837383934847,-1.06958106503935,NA,NA,NA,NA,NA,5,-150.967031223686,316.219776733087,119.341124767841,4.66457418391965e-27
"238",1236.46823016103,-209.92106318147,NA,1.11753818559617,-0.489710610960608,NA,-14.3132512198494,61.6032732345105,-163.435039489556,NA,8,-143.643169102027,316.377247294963,119.498595329717,4.31139393358647e-27
"236",1217.22045743739,-209.021094041343,0.0847435756841505,NA,-0.437694497073638,NA,-14.27353936733,60.3857877119748,-151.252423241193,NA,8,-143.644656955182,316.380223001272,119.501571036027,4.30498398223572e-27
"112",979.343232314698,-202.801163665023,0.113287052371619,1.32773362348984,-0.469072818049087,NA,-13.0574761289054,57.0418403960492,NA,NA,8,-143.66086881887,316.412646728648,119.533994763403,4.23575485160449e-27
"247",-7133.00204336881,NA,0.0763593327741559,-3.46982932402472,NA,0.0986093771682614,-2.61780405412024,58.3796125207833,-851.097682938795,NA,8,-143.662312862344,316.415534815597,119.536882850352,4.2296426516552e-27
"39",988.730654668007,NA,0.374838312808323,-0.856015708919419,NA,NA,-7.52659197521448,NA,NA,NA,5,-151.237064432275,316.759843150264,119.881191185019,3.56072203329991e-27
"127",-5105.14286239067,NA,0.125443973518753,-0.203241312494941,-0.652935941813969,0.0641935516885429,-1.10850700325236,57.1906405383863,NA,NA,8,-143.904665711062,316.900240513034,120.021588547788,3.31933566252758e-27
"71",738.03663561339,NA,0.175056002660774,-2.2266421953657,NA,NA,NA,45.5688274021715,NA,NA,5,-151.341316490556,316.968347266826,120.08969530158,3.20820401718401e-27
"204",-180.036960465912,-144.920298768827,0.219644418810362,NA,-0.575325429254644,NA,NA,32.5811222129632,587.62925187178,NA,7,-146.88547273191,317.104278797154,120.225626831909,2.99740081819503e-27
"206",-146.311748910759,-145.983836170883,NA,2.40523222199093,-0.691294415986241,NA,NA,35.7933937627257,566.152398846397,NA,7,-146.923059075259,317.179451483851,120.300799518605,2.88683046638763e-27
"232",1103.57410673816,-226.097246286007,0.0952849524734769,-0.367306976522186,NA,NA,-14.8109809112043,55.055810522035,-92.7641941787031,NA,8,-144.062241158053,317.215391407015,120.336739441769,2.83541756128939e-27
"199",-517.955182957746,NA,0.169323977627053,-1.84804324926764,NA,NA,NA,45.3873558246211,934.365784743633,NA,6,-149.46735978613,317.396258033798,120.517606068553,2.59025389761712e-27
"192",-6148.65990375997,-195.672512932028,0.345570192498677,2.03321507898134,-0.373235201008481,0.0891504686176754,-3.15147008322355,NA,-1078.5151475537,NA,9,-140.7678935562,317.5357871124,120.657135147154,2.41570546286266e-27
"79",825.154993058663,NA,0.194167349361477,2.58212612410985,-1.23310314570191,NA,NA,55.0257329431715,NA,NA,6,-149.587708312975,317.636955087488,120.758303122242,2.29654856975804e-27
"144",-180.035436152033,-179.94340339371,0.388057248006525,3.74996911615999,-0.562498525441193,NA,NA,NA,549.412374153063,NA,7,-147.236263442312,317.805860217956,120.927208252711,2.11056315249794e-27
"235",717.980838127364,NA,0.0618794192566349,NA,-0.834002375179312,NA,-9.14008465897383,76.923757319729,294.019679975402,NA,7,-147.352573711756,318.038480756846,121.159828791601,1.87882116326085e-27
"237",731.149254801749,NA,NA,0.0818485055681723,-0.841070245370635,NA,-9.2533667831873,78.2973264224679,287.735045734394,NA,7,-147.362508626205,318.058350585744,121.179698620498,1.86024765163452e-27
"200",-404.565094918507,-167.9795318938,0.257340099129456,0.610453475437026,NA,NA,NA,22.5822959091526,700.232388986668,NA,7,-147.407785508143,318.148904349619,121.270252384374,1.77789973406875e-27
"171",-29.0290155733346,NA,0.38476932927051,NA,-0.590772804642446,NA,-2.5911180922029,NA,665.005442488506,NA,6,-149.849286196556,318.16011085465,121.281458889404,1.7679655707164e-27
"143",-236.595634464457,NA,0.413978400528355,2.63466489590474,-0.740352176386668,NA,NA,NA,758.547716866924,NA,6,-149.860616523442,318.182771508423,121.304119543178,1.74804699793481e-27
"111",1179.68501908314,NA,0.0446190941040492,0.245369670458474,-0.924234348220025,NA,-10.8904489922381,82.234479947113,NA,NA,7,-147.512214530324,318.357762393981,121.479110428735,1.60160094687385e-27
"80",599.608587401762,-168.856249319738,0.276118525584613,3.87047320958572,-0.905299490941163,NA,NA,29.5419491885476,NA,NA,7,-147.539519370837,318.412372075008,121.533720109762,1.5584611315648e-27
"128",-3548.5201361565,-152.1262480105,0.155002205814253,0.730505890413155,-0.385190110481565,0.0467591460357813,-5.3907381578218,45.094695820779,NA,NA,9,-141.343510303329,318.687020606659,121.808368641413,1.35849112163411e-27
"173",-25.1921044663085,NA,NA,1.60033425026209,-0.656957592018327,NA,-2.47586185092325,NA,662.634617476981,NA,6,-150.147458520924,318.756455503387,121.877803538142,1.31213707909329e-27
"191",-8095.5117899085,NA,0.377371950043046,1.25478760054795,-0.661737911317048,0.106661445024375,3.96197131725667,NA,-827.448125417242,NA,8,-144.95653088076,319.003970852429,122.125318887183,1.15939636138675e-27
"167",-203.863795328704,NA,0.373436617551985,-0.479867415083969,NA,NA,-3.27568275942326,NA,779.158309724291,NA,6,-150.30870436829,319.078947198118,122.200295232872,1.11673731096122e-27
"47",982.310595780576,NA,0.420520361984241,2.7860072981695,-0.870358382387599,NA,-5.56704979837638,NA,NA,NA,6,-150.444636177581,319.3508108167,122.472158851455,9.74802404498226e-28
"231",449.084618936834,NA,0.0425890658352191,-3.05171976675777,NA,NA,-9.75064756072305,71.9603111743064,465.634354262553,NA,7,-148.302522277578,319.938377888489,123.059725923243,7.26654593488513e-28
"207",-157.528048156905,NA,0.184861212610319,1.63264113784757,-0.915405815315855,NA,NA,52.4505112668114,714.346505652577,NA,7,-148.463817164409,320.260967662151,123.382315696906,6.18412905157781e-28
"176",750.387199218679,-242.02740956675,0.364382292489626,3.12317232507113,-0.335814429548698,NA,-9.8924054082453,NA,42.5147411733646,NA,8,-145.638019420369,320.366947931646,123.488295966401,5.86496224617513e-28
"255",-6758.25506394965,NA,0.0969347618656015,-0.409948823949346,-0.78331824512293,0.0969685229515327,-2.13314693930213,63.0053068344369,-988.455154006453,NA,9,-142.338197122806,320.676394245612,123.797742280366,5.02423341441468e-28
"256",-5315.87122978633,-171.736550759324,0.124872590179035,0.604790375791662,-0.505894242529396,0.0835299619573472,-7.16257521200301,50.4577286455745,-1176.74525743515,NA,10,-138.323959474263,321.09236339297,124.213711427724,4.0807806842183e-28
"208",-143.634961128353,-150.265747061942,0.259822203317645,2.98650305559532,-0.693073975886009,NA,NA,30.3348071709355,558.340774658877,NA,8,-146.738813096563,322.568535284036,125.689883318791,1.95072747820481e-28
"175",-17.2535125403286,NA,0.410431093595588,2.39107703696895,-0.700543689000902,NA,-2.38204141532417,NA,653.864071928022,NA,7,-149.778473368873,322.890280071079,126.011628105833,1.66085075688177e-28
"240",1215.45774082778,-210.62998915639,0.105000894816079,1.37301790358349,-0.493650419502351,NA,-14.0845728248731,58.984960266457,-154.935526323166,NA,9,-143.602689527178,323.205379054357,126.326727089111,1.41875607416718e-28
"239",717.006209976147,NA,0.0653709549737736,0.23872630562747,-0.844261807348516,NA,-9.10035885750377,76.7023289588844,293.975218622162,NA,8,-147.351694314548,323.794297720005,126.91564575476,1.05687997799318e-28
