"","(Intercept)","corn_med.lag2","cpi.lag2","for_prod.lag2","for_rem","nfi.lag2","rice_med.lag2","rub_med.lag2","sug_med.lag2","time","df","logLik","AICc","delta","weight"
"39",821.561692514641,NA,-3.75143917627554,-0.000882031353359707,NA,NA,-0.446323563435858,NA,NA,NA,5,-149.835488365542,313.956691016798,71.4370962479673,7.61056938315273e-17
"34",763.586636333174,-2.78595335628712,NA,NA,NA,NA,-0.40999015450534,NA,NA,NA,4,-151.652276059748,313.971218786162,71.4516240173318,7.55548738163637e-17
"23",829.005813741374,NA,-4.20495798072192,-0.000919356017465178,NA,0.410979712889186,NA,NA,NA,NA,5,-149.846461875007,313.978638035728,71.4590432668975,7.52751128089952e-17
"71",826.462719579285,NA,-4.39557315226433,-0.000924260029687054,NA,NA,NA,0.0483150142070119,NA,NA,5,-149.847390666417,313.980495618549,71.4609008497186,7.52052303889088e-17
"66",761.009264599433,-3.5158156080928,NA,NA,NA,NA,NA,0.0317195285354034,NA,NA,4,-151.671514669144,314.009696004955,71.4901012361249,7.411519621321e-17
"135",821.51112072395,NA,-4.00053578295673,-0.000902932665553013,NA,NA,NA,NA,-0.0499424762501968,NA,5,-149.900726769236,314.087167824186,71.5675730553557,7.12991694555451e-17
"134",748.305357567285,-2.99032846890193,NA,-0.000960938035701252,NA,NA,NA,NA,-0.76455518358761,NA,5,-149.996767438237,314.279249162189,71.7596543933583,6.47700956372796e-17
"70",741.283062160794,-3.8665844620004,NA,-0.000987661407083198,NA,NA,NA,0.0830596447789559,NA,NA,5,-149.997535459267,314.280785204248,71.7611904354176,6.47203699393715e-17
"22",742.666687063575,-3.19953563386902,NA,-0.000931425498640511,NA,-0.227791224417701,NA,NA,NA,NA,5,-150.112947522964,314.511609331642,71.9920145628115,5.76657797143077e-17
"38",743.817988670078,-3.03935404799997,NA,-0.000939570749553419,NA,NA,-0.0775729011683943,NA,NA,NA,5,-150.127914010051,314.541542305817,72.0219475369865,5.68091519113227e-17
"161",753.907315913691,NA,NA,NA,NA,NA,-1.09916485242686,NA,-0.593570710545853,NA,4,-151.996487987492,314.65964264165,72.1400478728199,5.35516854129926e-17
"97",753.224041730179,NA,NA,NA,NA,NA,-1.08106379897822,-0.0483595203711516,NA,NA,4,-152.012324131851,314.691314930369,72.1717201615381,5.27103128244597e-17
"222",-5743.58626163547,-3.22506788203786,NA,-0.000997478300437941,0.070129518189528,-0.729500732474538,NA,0.116952394147714,-0.759706709260135,NA,8,-142.804698355324,314.700305801558,72.1807110327271,5.24738888205895e-17
"49",753.601796679382,NA,NA,NA,NA,0.298401338321515,-1.27720160198134,NA,NA,NA,4,-152.0411612209,314.748989108467,72.2293943396366,5.12120080422389e-17
"472",774.061032583859,-0.744738569090655,-2.9582346148644,-0.000159717973947449,NA,0.74332159043991,NA,0.0976437668955832,-0.248665131927557,1.11480703864111,9,-139.436452677724,314.872905355448,72.353310586617,4.81353056535015e-17
"376",774.087195126864,-0.979940754788452,-3.10372201351,-0.000149808170729043,NA,0.607926804279559,0.235967484647952,0.0913265280586982,NA,1.11865755924872,9,-139.436926303137,314.873852606273,72.3542578374429,4.81125129475123e-17
"126",-5895.08520953533,-3.69493425999231,NA,-0.000968173338101371,0.0716797125530074,-1.07907939437247,0.477060248546707,0.0867842131322999,NA,NA,8,-142.919969643265,314.930848377439,72.4112536086085,4.67607605824764e-17
"96",-5739.98222210683,-2.88744500740424,-0.550881250110887,-0.000952446604234494,0.07018717816792,-0.761079496197258,NA,0.0820562213553358,NA,NA,8,-142.963767741087,315.018444573082,72.4988498042519,4.47569305034274e-17
"503",775.206813411716,NA,-3.15786556840517,-0.000132679738882025,NA,0.84454008626219,-0.0580307379848008,0.075297475132554,-0.134411672914648,1.13380713074306,9,-139.515018871136,315.030037742272,72.5104429734417,4.44982436440188e-17
"500",773.937141412503,-0.883746494335395,-2.9975065548372,NA,NA,0.622788704967789,0.203580573263072,0.0903859053838831,-0.156945315490526,1.15490356430875,9,-139.522353469715,315.04470693943,72.5251121705995,4.417306088971e-17
"92",-5765.76541990594,-2.65583531448756,-0.574521836861694,NA,0.0706665256162913,-1.00150543893017,NA,0.0371653977033222,NA,NA,7,-145.880362139605,315.094057612544,72.5744628437133,4.3096413689347e-17
"122",-5915.51437360784,-2.93687803678601,NA,NA,0.0721281177441457,-1.13231367138281,0.115130907562252,0.0327815309796293,NA,NA,7,-145.900463545494,315.134260424321,72.6146656554907,4.22387640459897e-17
"218",-5892.57321319195,-2.80013459093755,NA,NA,0.0718973064343936,-1.05832169245795,NA,0.0358133532134762,-0.107940488183057,NA,7,-145.900726127114,315.134785587561,72.6151908187305,4.22276743789394e-17
"156",-5816.29943448538,-2.35524329132105,-0.508549367126942,NA,0.0711914515241675,-0.994185909203614,NA,NA,0.144483301435606,NA,7,-145.91240268965,315.158138712634,72.6385439438032,4.17374678316293e-17
"60",-5821.52296975734,-2.38668076461913,-0.397055239984541,NA,0.0712292096540445,-0.9950601691881,0.0207734623348032,NA,NA,NA,7,-145.918256700307,315.169846733947,72.6502519651166,4.14938500165227e-17
"186",-5930.83275469015,-2.53617613072609,NA,NA,0.0723021822988843,-1.06373005804681,0.0322754712188592,NA,0.0572927716429965,NA,7,-145.928908950993,315.19115123532,72.6715564664891,4.1054192950183e-17
"488",762.836199382525,-2.02007218396754,-2.72469308464023,-0.000184554304640585,NA,NA,0.667269733234584,0.121301117886534,-0.319469092092406,1.0952624852938,9,-139.598505004508,315.197010009015,72.6774152401849,4.093410531475e-17
"193",741.8046352459,NA,NA,NA,NA,NA,NA,-0.0503232043641662,-0.525784717173648,NA,4,-152.296867122114,315.260400910894,72.7408061420637,3.96570260999931e-17
"208",-5436.59358252894,-2.83670351588328,-0.617616275383949,-0.00102859839371923,0.0669970238723633,NA,NA,0.117789808925741,-0.822773327156664,NA,8,-143.093573181322,315.278055453553,72.7584606847224,3.93085032863064e-17
"81",738.189185761087,NA,NA,NA,NA,-0.189300890580151,NA,-0.0728526812918586,NA,NA,4,-152.326639852247,315.31994637116,72.8003516023293,3.84937313237047e-17
"145",738.303321747702,NA,NA,NA,NA,-0.104509099936334,NA,NA,-0.764292920128859,NA,4,-152.336083443827,315.338833554321,72.8192387854909,3.81319233190522e-17
"238",-5570.51608167377,-2.85582872037678,NA,-0.00103245924847508,0.068299355812252,NA,-0.0834000453960643,0.113051763077475,-0.914100781297266,NA,8,-143.125057845077,315.341024781062,72.8214300122316,3.80901683518524e-17
"165",734.497084092183,NA,NA,-0.000935428961702068,NA,NA,-0.811564434436268,NA,-0.816475656887364,NA,5,-150.548466598762,315.382647483239,72.8630527144083,3.73056522206853e-17
"190",-5878.76076419367,-2.55234799414086,NA,-0.000927564416423153,0.0715635314449712,-0.842223546566271,0.242039711844695,NA,-0.198707599310023,NA,8,-143.17019775712,315.431304605149,72.9117098363181,3.64090106115265e-17
"64",-5873.69303120073,-2.5448231489866,-0.149620224885773,-0.000920141271124524,0.0715328992431653,-0.857345519682242,0.239943765768705,NA,NA,NA,8,-143.184917701189,315.460744493288,72.9411497244572,3.5876997221579e-17
"160",-5864.37220902066,-2.24544897560811,-0.0211698187087177,-0.000922372499625917,0.0714331740943023,-0.717445508646843,NA,NA,-0.19697008792759,NA,8,-143.189640956754,315.470191004418,72.950596235587,3.57079405580062e-17
"53",735.224707680065,NA,NA,-0.000927081153880117,NA,0.487516157031243,-1.08750783007748,NA,NA,NA,5,-150.626768112395,315.539250510505,73.019655741674,3.44959986310905e-17
"440",771.634895972345,0.0887626749307605,-2.90705412318483,-8.25096691390406e-05,NA,0.771347561697147,-0.00419193346471916,NA,0.207088696333126,1.13634778401133,9,-139.80966657941,315.61933315882,73.0997383899896,3.31420215833371e-17
"112",-5478.13985096739,-2.28253431034947,-1.04050860191839,-0.000973453308237563,0.0675193330946203,NA,-0.161143865726418,0.0745222722029558,NA,NA,8,-143.278247693114,315.647404477138,73.1278097083075,3.26801007295516e-17
"101",730.726649446095,NA,NA,-0.000904328799279962,NA,NA,-0.884985640454105,-0.0155317252729296,NA,NA,5,-150.684256070656,315.654226427027,73.1346316581961,3.25688196212151e-17
"108",-5480.12517322236,-1.45042547725188,-1.08309169684687,NA,0.0677846384075444,NA,-0.557571343266281,0.0194635637511852,NA,NA,7,-146.19573747384,315.724808281012,73.2052135121819,3.14394807031581e-17
"172",-5512.55914298786,-1.2646551626101,-1.03488925094391,NA,0.0681222330691482,NA,-0.587647591344802,NA,0.0741693979602434,NA,7,-146.204091129392,315.741515592117,73.221920823286,3.11779400418613e-17
"149",724.527179122977,NA,NA,-0.000992950730797637,NA,0.213217824917012,NA,NA,-1.01138864950439,NA,5,-150.748328809669,315.782371905052,73.2627771362215,3.0547493558178e-17
"197",722.046184168977,NA,NA,-0.000990535088185726,NA,NA,NA,0.013157641612185,-1.03602153307533,NA,5,-150.758643472507,315.803001230729,73.2834064618981,3.0234025897393e-17
"123",-5778.3258144717,NA,-0.95574163473357,NA,0.0708736051612508,-0.426662804596136,-0.733760001313088,-0.0200175437996995,NA,NA,7,-146.267750324193,315.86883398172,73.3492392128892,2.92550322026236e-17
"234",-5703.38396474481,-1.59368949090623,NA,NA,0.0699416563610346,NA,-0.619545617807814,0.0134612063581344,-0.189476185343466,NA,7,-146.271837624576,315.877008582484,73.3574138136539,2.91357021333621e-17
"187",-5740.56941908006,NA,-1.2352741395051,NA,0.0705125207344645,-0.419701131444874,-0.75546497083593,NA,0.16441930592637,NA,7,-146.273404093503,315.880141520339,73.3605467515081,2.90900976895982e-17
"204",-5379.62922758178,-2.14105614601015,-1.24668019188918,NA,0.0667145466072037,NA,NA,0.0349491701250672,-0.111764968171864,NA,7,-146.301966332841,315.937265999016,73.4176712301854,2.82709730600314e-17
"176",-5625.68291192486,-1.62297608542793,-0.429303440935525,-0.000943067898560402,0.0690025886346024,NA,-0.262460961963381,NA,-0.263823061495167,NA,8,-143.439532611535,315.96997431398,73.4503795451492,2.78123852441754e-17
"249",-6051.64412676604,NA,NA,NA,0.073572820084921,-0.5225427087799,-0.791324037434907,-0.0425963072584836,0.152147706797843,NA,7,-146.32550017225,315.984333677833,73.4647389090024,2.7613416286119e-17
"235",-5610.12158315744,NA,-1.24643588249296,NA,0.0691734322021557,NA,-0.878590442276635,-0.0223543154536748,0.21084862951234,NA,7,-146.327618421803,315.98857017694,73.468975408109,2.75549860861257e-17
"68",852.544957672206,-2.80289997758334,-3.92582194715072,NA,NA,NA,NA,0.0850694145156036,NA,NA,5,-150.910590357048,316.106894999809,73.5873002309787,2.59720534064031e-17
"85",719.194544823727,NA,NA,-0.000942930506739143,NA,0.0688818139609498,NA,-0.0347898890789459,NA,NA,5,-150.929481659998,316.144677605711,73.62508283688,2.54860129012801e-17
"219",-5832.95752321121,NA,-1.39317313326124,NA,0.0714398068967552,-0.72956429269731,NA,-0.0434762242057035,0.360574866758172,NA,7,-146.457059881395,316.247453096123,73.7278583272925,2.42094255481636e-17
"36",844.609946562736,-1.95603112113382,-3.49273086958212,NA,NA,NA,-0.195567739678935,NA,NA,NA,5,-151.023973211504,316.333660708722,73.8140659398914,2.31880772861324e-17
"132",847.03141797603,-2.13882543453775,-3.69446697910931,NA,NA,NA,NA,NA,0.189525959330152,NA,5,-151.026380124513,316.338474534741,73.8188797659104,2.31323327143262e-17
"20",842.739210829469,-2.20947152289526,-3.47462947068149,NA,NA,-0.109477503888671,NA,NA,NA,NA,5,-151.029316751843,316.344347789401,73.8247530205702,2.30645013203821e-17
"239",-5686.91256528046,NA,-0.956199110187997,-0.00094147094998136,0.0697004312137363,NA,-0.681872947571266,0.0305696889079341,-0.332242905257348,NA,8,-143.701549223711,316.494007538331,73.9744127695006,2.14015815112089e-17
"191",-5796.35375317416,NA,-0.783005576151656,-0.000916596440698441,0.0708272880817011,-0.217564737990369,-0.591857373017648,NA,-0.173872145123875,NA,8,-143.711031774004,316.512972638916,73.9933778700859,2.11995991058433e-17
"127",-5765.64871392964,NA,-1.03545339441259,-0.000917421593582377,0.0705370910273589,-0.215442215975505,-0.608251951405096,0.0156738157486303,NA,NA,8,-143.711459580575,316.51382825206,73.994233483229,2.11905317177149e-17
"253",-5971.58491084701,NA,NA,-0.000938398485714225,0.0725155200151827,-0.228520879128319,-0.680733496843929,0.0173821480439629,-0.415481910491726,NA,8,-143.754302565818,316.599514222546,74.0799194537152,2.03018391320675e-17
"51",854.467725821171,NA,-4.05369451848565,NA,NA,0.465995669793246,-0.829379629111881,NA,NA,NA,5,-151.174103879274,316.633922044262,74.1143272754315,1.99555553598473e-17
"163",849.67526171292,NA,-4.17143833884596,NA,NA,NA,-0.671657479013042,NA,0.272472437002535,NA,5,-151.216143571653,316.718001429021,74.1984066601902,1.91340194992651e-17
"99",848.58588310818,NA,-4.10932364067259,NA,NA,NA,-0.684977510752611,0.0206010284848529,NA,NA,5,-151.220125472889,316.725965231492,74.2063704626619,1.90579812123176e-17
"72",828.93322363204,-3.17962656836652,-3.74070511977303,-0.000966096388731242,NA,NA,NA,0.132772907110722,NA,NA,6,-149.179384370836,316.820307203211,74.3007124343802,1.81798709315655e-17
"223",-5793.613137337,NA,-1.15589258507244,-0.000943885930102267,0.0707782073232207,-0.408230745365918,NA,0.0164594948237083,-0.244988137482913,NA,8,-143.888434727962,316.867778546833,74.3481837780023,1.77534403102997e-17
"147",853.694232298821,NA,-4.65107692306409,NA,NA,0.154359338225061,NA,NA,0.232536170831453,NA,5,-151.340013000369,316.965740286452,74.4461455176217,1.69048142399164e-17
"83",852.720958817225,NA,-4.58018775368911,NA,NA,0.176769020932116,NA,0.0129752151954023,NA,NA,5,-151.345586993719,316.976888273152,74.4572935043215,1.68108490417427e-17
"195",851.36413405015,NA,-4.61843639973287,NA,NA,NA,NA,0.00392452988033041,0.235899020173826,NA,5,-151.346424569573,316.978563424861,74.4589686560304,1.67967745755326e-17
"502",704.033909252238,-2.07318625083467,NA,-0.000205169414731334,NA,0.336700159296073,0.333523696564636,0.103091722981486,-0.838483533929512,1.1198731343267,9,-140.51580176393,317.03160352786,74.5120087590297,1.63571780738895e-17
"194",766.918825109904,-3.81461612965696,NA,NA,NA,NA,NA,0.0830768168586627,-0.960817822930945,NA,5,-151.535599667833,317.356913621381,74.8373188525506,1.39017089714442e-17
"146",763.061533190178,-3.29179786199325,NA,NA,NA,-0.4354075523379,NA,NA,-0.479792380432939,NA,5,-151.572669487369,317.431053260452,74.9114584916213,1.33958098544773e-17
"82",758.633762378274,-3.79326783703548,NA,NA,NA,-0.558465451879699,NA,0.0420304129025798,NA,NA,5,-151.586920247349,317.459554780412,74.939960011581,1.3206263183379e-17
"162",767.070089298729,-2.74858320011375,NA,NA,NA,NA,-0.3592418861291,NA,-0.540465525648077,NA,5,-151.5958768455,317.477467976714,74.9578732078834,1.30885081205534e-17
"24",821.175371830795,-2.08939993293187,-3.2574135654556,-0.000908574620340137,NA,0.142015157812098,NA,NA,NA,NA,6,-149.514256801965,317.490052065468,74.9704572966375,1.30064131899465e-17
"40",818.653012107232,-2.27105509502946,-3.19645096373023,-0.000907026939390917,NA,NA,0.107146678841308,NA,NA,NA,6,-149.517613895934,317.496766253406,74.9771714845759,1.29628226483766e-17
"136",817.221067683218,-2.17167443265232,-3.07756875986233,-0.00090621772293167,NA,NA,NA,NA,-0.114754399076411,NA,6,-149.517960606152,317.497459673843,74.9778649050122,1.29583290843358e-17
"50",760.245659348457,-3.25758713683254,NA,NA,NA,-0.453872871642049,-0.112916701165576,NA,NA,NA,5,-151.614249960623,317.51421420696,74.9946194381291,1.28502271390521e-17
"98",763.058721049381,-3.05705806579532,NA,NA,NA,NA,-0.383721541538089,0.0269208769693185,NA,NA,5,-151.640261721979,317.566237729673,75.046642960842,1.25202799546802e-17
"198",749.30961441526,-4.38726841218722,NA,-0.00107179519586107,NA,NA,NA,0.17179149906546,-1.57822013085548,NA,6,-149.571199777037,317.603938015612,75.0843432467811,1.2286481378696e-17
"55",831.999009505813,NA,-3.86837695227388,-0.000900872013837557,NA,0.642102403555863,-0.665521118081867,NA,NA,NA,6,-149.716545977897,317.894630417332,75.3750356485012,1.06244014827638e-17
"103",826.306590425076,NA,-4.1203110479316,-0.000905811126460274,NA,NA,-0.487518905787995,0.0536670181399687,NA,NA,6,-149.769175860379,317.999890182296,75.4802954134659,1.00796999940721e-17
"87",834.027198920289,NA,-4.59384467532537,-0.000944947097858094,NA,0.436595410647113,NA,0.0513753264413388,NA,NA,6,-149.785472749743,318.032483961024,75.5128891921939,9.91676352342057e-18
"199",823.54063234401,NA,-4.23608124745148,-0.000940139320122223,NA,NA,NA,0.0596845318363703,-0.311437254774762,NA,6,-149.831684890992,318.124908243522,75.6053134746914,9.46891633316938e-18
"167",821.184623657706,NA,-3.72859237108579,-0.00088306974212299,NA,NA,-0.44553986411827,NA,-0.0298961440422144,NA,6,-149.835316215001,318.13217089154,75.6125761227096,9.43459398544759e-18
"151",827.765147042999,NA,-4.12238205629304,-0.000923488529960527,NA,0.420433607317569,NA,NA,-0.110584946997936,NA,6,-149.844135046972,318.149808555482,75.6302137866518,9.3517576829508e-18
"177",758.860561945947,NA,NA,NA,NA,0.369311940553917,-1.23099080954029,NA,-0.644649711996082,NA,5,-151.964980125838,318.21567453739,75.6960797685597,9.04879248882513e-18
"225",754.933741193872,NA,NA,NA,NA,NA,-1.06456231369484,-0.0288400237941053,-0.45090483763261,NA,5,-151.982565359521,318.250845004755,75.7312502359248,8.89105831927453e-18
"113",756.563220047963,NA,NA,NA,NA,0.275806108600548,-1.18637964911673,-0.0468973664643515,NA,NA,5,-151.994565842934,318.274845971582,75.7552512027513,8.78499897589488e-18
"86",740.218434231541,-4.01757659316727,NA,-0.000974187254214981,NA,-0.313554322726577,NA,0.0881483561090489,NA,NA,6,-149.966432843266,318.39440414807,75.8748093792398,8.27522835638815e-18
"150",747.837563852314,-3.02934347867355,NA,-0.000955027806534458,NA,-0.103432834937186,NA,NA,-0.740134163365788,NA,6,-149.993469440643,318.448477342825,75.9288825739948,8.05449176820151e-18
"166",748.295632013722,-2.99226205946723,NA,-0.000961028206277044,NA,NA,0.00182783204754318,NA,-0.764762456894004,NA,6,-149.996766614594,318.455071690726,75.9354769218958,8.02797844130391e-18
"102",741.14645491902,-3.8923666841161,NA,-0.000988826833775353,NA,NA,0.0212189879537987,0.0833855806613508,NA,NA,6,-149.997425190603,318.456388842745,75.9367940739147,8.02269314787291e-18
"54",741.884575604708,-3.32849396656799,NA,-0.000933569203430299,NA,-0.279809064720147,0.103447223628894,NA,NA,NA,6,-150.111167012563,318.683872486664,76.164277717833,7.16016014629879e-18
"209",740.753383787341,NA,NA,NA,NA,-0.126869805040791,NA,-0.0511876579918985,-0.495882971602943,NA,5,-152.292702239839,318.871118765391,76.3515239965609,6.52022711003894e-18
"181",742.017613774888,NA,NA,-0.00095617577274588,NA,0.592825288524812,-1.01679484858488,NA,-0.903412259512044,NA,6,-150.455109652394,319.371757766326,76.8521629974956,5.07633582830696e-18
"229",733.140669912271,NA,NA,-0.000953274531882068,NA,NA,-0.839321440841516,0.0277074619134493,-0.957791422035091,NA,6,-150.53418093919,319.529900339919,77.0103055710888,4.69040259955233e-18
"117",736.13403136402,NA,NA,-0.000920684247159218,NA,0.480240734987846,-1.0648181076725,-0.0123920703565721,NA,NA,6,-150.623100834621,319.70774013078,77.188145361949,4.29133779848332e-18
"213",723.622483259993,NA,NA,-0.00100443440171685,NA,0.223695102591698,NA,0.0155726056615236,-1.09590358879937,NA,6,-150.74386219363,319.949262848799,77.4296680799681,3.80317850754077e-18
"84",849.58809792671,-2.90278540251689,-3.82924517985206,NA,NA,-0.165751736697896,NA,0.0868172418280918,NA,NA,6,-150.903058873822,320.267656209182,77.7480614403513,3.24345943248167e-18
"196",850.772246927823,-2.89984473307031,-3.78868556276111,NA,NA,NA,NA,0.0955881231566692,-0.231654651878747,NA,6,-150.903084580865,320.267707623268,77.7481128544376,3.24337605380184e-18
"100",852.320436716461,-2.70159240470404,-3.89573522670745,NA,NA,NA,-0.0893073402194592,0.0835437135516591,NA,NA,6,-150.908812735592,320.279163932723,77.7595691638926,3.2248506029051e-18
"164",846.979178155997,-1.93239357290098,-3.65091505010478,NA,NA,NA,-0.204799576874507,NA,0.201740886989612,NA,6,-151.01695658009,320.495451621718,77.9758568528877,2.89429853666931e-18
"148",844.864826341788,-2.20256412190489,-3.62746547920046,NA,NA,-0.12401894647459,NA,NA,0.203514730107062,NA,6,-151.022218116978,320.505974695495,77.9863799266646,2.87911007052939e-18
"52",844.383361553412,-1.97035037038231,-3.48691386645823,NA,NA,-0.0124498603453316,-0.187776043345411,NA,NA,NA,6,-151.023944601029,320.509427663596,77.9898328947659,2.87414362139385e-18
"115",857.353137244035,NA,-4.23377093138344,NA,NA,0.485612846648453,-0.858412393283486,0.0252638585512951,NA,NA,6,-151.161170316561,320.78387909466,78.2642843258291,2.5056020463532e-18
"179",856.725914395221,NA,-4.21650564294786,NA,NA,0.448550192145986,-0.82714884707494,NA,0.21979064739641,NA,6,-151.165940631397,320.793419724333,78.2738249555027,2.49367799907804e-18
"124",-5769.14115134202,-2.82729741907144,-0.576479010160314,NA,0.0706938095290694,-1.06450440437181,0.117939840668942,0.0398219898900909,NA,NA,8,-145.87701640577,320.844941902449,78.3253471336189,2.4302585226876e-18
"220",-5764.91572688327,-2.66440872426996,-0.562690640003737,NA,0.0706558485960476,-1.0004601941071,NA,0.0381494811349379,-0.021720772849507,NA,8,-145.88025358664,320.851416264189,78.3318214953585,2.42240405631256e-18
"250",-5894.1506881352,-2.99410732295309,NA,NA,0.0719047280908237,-1.12636613704853,0.130129578452243,0.0395065665499772,-0.123127367409631,NA,8,-145.896718668707,320.884346428323,78.3647516594924,2.3828455355568e-18
"227",850.361843693682,NA,-4.2215418972696,NA,NA,NA,-0.682154634721021,0.0130287242679034,0.21842405416706,NA,6,-151.213190342065,320.887919145668,78.3683243768374,2.37859271842839e-18
"188",-5817.56247891274,-2.3813415899294,-0.506681553590139,NA,0.0712030312776309,-1.00490482584492,0.0204741113912627,NA,0.144445635483503,NA,8,-145.912296356821,320.915501804551,78.3959070357207,2.34601393140761e-18
"211",854.069242152024,NA,-4.67717600694983,NA,NA,0.158298907968361,NA,0.00569308228238686,0.208277277126831,NA,6,-151.3394544255,321.140447312539,78.6208525437087,2.09644894446781e-18
"254",-5747.21605279507,-4.13006695664404,NA,-0.00102188529978894,0.0701204913571141,-1.03527563220093,0.600157125051894,0.13597084714566,-0.845696412457803,NA,9,-142.690066629905,321.38013325981,78.8605384909797,1.85967540852513e-18
"200",820.464967132607,-3.59237944684004,-3.17598110199226,-0.00101928844200111,NA,NA,NA,0.177933391256377,-0.93673063227639,NA,7,-149.0382531079,321.409839549132,78.8902447803019,1.83225750576452e-18
"210",764.379334112545,-4.02129099761417,NA,NA,NA,-0.470690366218873,NA,0.0870972477965181,-0.87345152374823,NA,6,-151.475895404205,321.413329269948,78.8937345011179,1.82906325975258e-18
"236",-5479.4818733617,-1.45925299909117,-1.07446628231732,NA,0.0677764783549907,NA,-0.555810050029067,0.0202320219854778,-0.0161124958830886,NA,8,-146.195680436888,321.482269964685,78.9626751958549,1.76708908586057e-18
"226",767.92283032468,-3.49961985110835,NA,NA,NA,NA,-0.249563866268667,0.077097430142099,-0.907340481669988,NA,6,-151.522635487083,321.506809435705,78.9872146668741,1.74553984226097e-18
"251",-5788.31983272115,NA,-1.09342922290406,NA,0.0709998835430776,-0.459894169648384,-0.718435728149082,-0.0306332970635868,0.295131627658853,NA,8,-146.247389326277,321.585687743464,79.0660929746335,1.67803710280015e-18
"178",763.933651512539,-3.14145809503199,NA,NA,NA,-0.374131639118875,-0.119932990650678,NA,-0.481129210118112,NA,6,-151.570591629167,321.602721719873,79.0831269510425,1.66380596981077e-18
"224",-5710.01575352814,-3.18850217361949,-0.148955893559468,-0.000995984773127566,0.0698035254424773,-0.714675937317146,NA,0.117449325971083,-0.735906669180658,NA,9,-142.802753032765,321.60550606553,79.085911296699,1.66149127594897e-18
"114",758.675500803616,-3.78525851327115,NA,NA,NA,-0.555536720521861,-0.00548225178478503,0.0419077814557705,NA,NA,6,-151.58691616024,321.635370782018,79.1157760131874,1.63686561020295e-18
"104",829.309430623252,-3.53647743240379,-3.8416464867603,-0.000982483032337982,NA,NA,0.308947626936755,0.138860012334308,NA,NA,7,-149.154605578136,321.642544489606,79.122949720775,1.6310049295647e-18
"88",830.166137112547,-3.1367149242001,-3.78273272930575,-0.000968994681896763,NA,0.0730838264796317,NA,0.132145359749049,NA,NA,7,-149.177660914956,321.688655163245,79.1690603944147,1.59383172849329e-18
"128",-5753.29338996766,-3.5885705871143,-0.558457675607478,-0.000967906842666334,0.0702903657334736,-1.01340456875544,0.479681748286765,0.0935897154034922,NA,NA,9,-142.890316177579,321.780632355158,79.2610375863278,1.52219354044435e-18
"240",-5445.62909517314,-2.77149527758606,-0.603752166562517,-0.00102526687581976,0.0670941637026491,NA,-0.0513213884952885,0.116162571592126,-0.811638262799578,NA,9,-143.092370418251,322.184740836502,79.6651460676711,1.24370915979378e-18
"192",-5879.58258519266,-2.55347578950144,0.00368793366622411,-0.000927611235049471,0.0715714944451844,-0.842640531557129,0.242136197060475,NA,-0.199354871937095,NA,9,-143.170196606484,322.340393212967,79.8207984441367,1.15058669790402e-18
"152",819.651936849363,-2.09330293871179,-3.15522077674134,-0.000913580138750296,NA,0.15300986301698,NA,NA,-0.134485288222398,NA,7,-149.510700226153,322.354733785639,79.8351390168085,1.14236616881959e-18
"56",820.917017383436,-2.12485269202767,-3.25544669799817,-0.000909166614780882,NA,0.127761691366007,0.0279016276428973,NA,NA,NA,7,-149.514119517936,322.361572369205,79.8419776003743,1.13846675597977e-18
"168",817.076882263632,-2.28705559449117,-3.09828396290711,-0.00091148702485416,NA,NA,0.114279333532185,NA,-0.123339669847294,NA,7,-149.514604756667,322.362542846667,79.8429480778363,1.13791446182395e-18
"241",759.377061611341,NA,NA,NA,NA,0.344420948651038,-1.19343956230233,-0.0238924597249668,-0.523015819268988,NA,6,-151.955540075102,322.372618611742,79.8530238429119,1.13219619849092e-18
"230",747.720087888748,-4.78830944197006,NA,-0.00109293142509031,NA,NA,0.308787909126468,0.180939344000931,-1.65656360895863,NA,7,-149.547876948899,322.429087231131,79.9094924623007,1.10067648296235e-18
"214",748.701240400791,-4.44270152024098,NA,-0.00106442000680307,NA,-0.135220067796314,NA,0.172336030161366,-1.54887307346794,NA,7,-149.565321754294,322.463976841921,79.9443820730904,1.08164190587727e-18
"119",838.27445894132,NA,-4.2987665545444,-0.000929552874693945,NA,0.695237612068608,-0.730645034094208,0.0612093302336006,NA,NA,7,-149.62998720506,322.593307743452,80.0737129746218,1.01391058329866e-18
"183",830.721510927991,NA,-3.78304027208596,-0.000905122293894285,NA,0.651983548036156,-0.665905314025623,NA,-0.114021917177503,NA,7,-149.714039941053,322.76141321544,80.2418184466091,9.32171920861679e-19
"231",823.36739573321,NA,-3.95957275819243,-0.000921760765183241,NA,NA,-0.488090304634569,0.0651086598275479,-0.313241071154292,NA,7,-149.753162730379,322.839658794092,80.3200640252616,8.96406929974129e-19
"215",830.909856825068,NA,-4.40265929473944,-0.000967944567424399,NA,0.479390875126834,NA,0.0666895379905753,-0.411274508401921,NA,7,-149.75849531015,322.850323953633,80.3307291848028,8.91639491184374e-19
"118",737.226002659976,-4.55185900481116,NA,-0.000985945645950234,NA,-0.504976767483597,0.363854448458873,0.0968439883011874,NA,NA,7,-149.945496759887,323.224326853106,80.7047320842759,7.39563718903412e-19
