"","(Intercept)","corn_med","cpi","for_prod","for_rem","nfi","rice_med","rub_med","sug_med","time","df","logLik","AICc","delta","weight"
"187",-5091.65902420768,NA,3.20506246757512,NA,0.0614747925712583,-3.24558208040668,0.541241472448116,NA,-0.394079134850632,NA,7,-164.002365446707,350.004730893415,84.7391965222544,6.20478949991322e-20
"123",-5014.2716223958,NA,2.73855387128514,NA,0.0607455657280967,-3.24808560253262,0.512346962489125,0.0174945717314734,NA,NA,7,-164.029066923634,350.058133847268,84.7925994761077,6.04130481075003e-20
"239",-3476.9038485564,NA,2.01770133415069,-0.00157700376953565,0.0447350784841735,NA,-0.391907904692066,0.178854192585446,-2.01705884693094,NA,8,-161.505631514508,350.088186105939,84.8226517347784,5.95120599676244e-20
"219",-5059.74556539781,NA,3.28023810520943,NA,0.0611609450059188,-3.01953361293675,NA,0.0478950158675434,-0.582496569027123,NA,7,-164.051578648937,350.103157297873,84.8376229267127,5.90682399326867e-20
"130",748.636403398971,0.394880530063435,NA,NA,NA,NA,NA,NA,-0.261328715406087,NA,4,-169.954376052899,350.26169328227,84.996158911109,5.4566786531771e-20
"200",727.996964649066,-3.07612171313537,0.820333157380948,-0.00187565277723258,NA,NA,NA,0.344545814036845,-2.53782104425943,NA,7,-164.132297897164,350.264595794327,84.9990614231669,5.44876535888066e-20
"34",748.71444225843,0.557410500921646,NA,NA,NA,NA,-0.20233885304055,NA,NA,NA,4,-169.95841974562,350.26978066771,85.0042462965492,5.43465807366554e-20
"4",755.725176419769,0.442419479180983,-0.340331254301056,NA,NA,NA,NA,NA,NA,NA,4,-169.960643071175,350.274227318822,85.0086929476611,5.42258848177043e-20
"131",747.904237822585,NA,0.0784975108221357,NA,NA,NA,NA,NA,-0.237428758933956,NA,4,-169.965381554797,350.283704286064,85.0181699149036,5.39695441632833e-20
"161",749.649292324744,NA,NA,NA,NA,NA,0.0102726898869775,NA,-0.221744122521363,NA,4,-169.965584916215,350.284111008901,85.0185766377405,5.3958569956134e-20
"35",751.60255015256,NA,-0.107999760179824,NA,NA,NA,-0.00704662798971049,NA,NA,NA,4,-169.972732041313,350.298405259096,85.0328708879354,5.3574296168762e-20
"119",736.382950040029,NA,-0.722040144245849,-0.00155890247015245,NA,-2.02242167763367,0.610343091199974,0.132955175269725,NA,NA,7,-164.27659494212,350.553189884241,85.28765551308,4.71661791063408e-20
"50",719.472088818996,-2.50538412205628,NA,NA,NA,-3.18898546628336,1.88153460245322,NA,NA,NA,5,-168.429797799252,350.609595598503,85.3440612273426,4.58545410052812e-20
"255",-4174.34763391447,NA,2.73485264176964,-0.00141436985920505,0.0517707282818948,-2.55549455027396,0.411031270316968,0.120362979795495,-1.51196624402206,NA,9,-158.84349068489,350.68698136978,85.4214469986192,4.41141833484771e-20
"218",-4423.85620466799,-1.81344241315064,NA,NA,0.0551959822681458,-2.90758364482172,NA,0.168552157674796,-0.302005963635641,NA,7,-164.347386994904,350.694773989809,85.4292396186485,4.39426352334534e-20
"82",730.101859604228,-1.74064212613464,NA,NA,NA,-2.42034525223616,NA,0.166949644176714,NA,NA,5,-168.474529693656,350.699059387312,85.4335250161516,4.38485802055791e-20
"113",722.490283273774,NA,NA,NA,NA,-2.50892052483303,0.644012189405174,0.08538471352106,NA,NA,5,-168.54688254553,350.84376509106,85.5782307198998,4.07880639345011e-20
"249",-4467.59381096232,NA,NA,NA,0.0555681041446247,-3.0515558413761,0.740535890984776,0.0740111305273876,-0.1383567598887,NA,7,-164.423806685795,350.847613371591,85.5820790004305,4.07096574350799e-20
"120",695.073969999496,-7.38340392539938,0.402393669594994,-0.0017278785390883,NA,-3.72796433839978,3.0333538648003,0.307255945398481,NA,NA,8,-161.909709381958,350.896341840839,85.6308074696782,3.97297832046345e-20
"209",729.532429358346,NA,NA,NA,NA,-2.19516080955718,NA,0.125669749655819,-0.469482726517014,NA,5,-168.611817605424,350.973635210848,85.7081008396878,3.82236497744484e-20
"83",730.271941889984,NA,-0.0828187353287675,NA,NA,-2.2479194428223,NA,0.106094588430095,NA,NA,5,-168.640959061718,351.031918123436,85.7663837522751,3.71258306690392e-20
"203",-4171.33259553699,NA,1.74770780150893,NA,0.0522727003843354,NA,NA,0.0914021600197143,-1.04219901902217,NA,6,-166.737005595738,351.074011191475,85.8084768203147,3.63526257933502e-20
"51",716.942048034871,NA,0.292835453394012,NA,NA,-2.57718814774324,0.821109072362157,NA,NA,NA,5,-168.684427301184,351.118854602367,85.8533202312067,3.55466078415328e-20
"177",723.495367112336,NA,NA,NA,NA,-2.57383830960321,0.851537624363132,NA,0.0699264460964037,NA,5,-168.68746692976,351.124933859521,85.8593994883602,3.54387234039073e-20
"183",704.358992367058,NA,0.846908317528358,-0.00155451062786074,NA,-2.0981338803724,0.824182297320884,NA,-0.732559829803369,NA,7,-164.595239966297,351.190479932593,85.9249455614329,3.429611447755e-20
"112",-3358.41900843958,-2.29890090218492,1.15167571581203,-0.00154634998676715,0.0436499875000501,NA,0.201896209814045,0.167328229551252,NA,NA,8,-162.063895798728,351.204714674378,85.9391803032179,3.40528829220186e-20
"107",-4202.58435312487,NA,1.56308908054664,NA,0.0526686534394439,NA,-0.521194560183308,0.0635903207283315,NA,NA,6,-166.820280260198,351.240560520396,85.9750261492353,3.34479926167502e-20
"202",-3848.64132819557,-0.806861787260122,NA,NA,0.0492588335116961,NA,NA,0.148782733990036,-0.861638072288174,NA,6,-166.825426286429,351.250852572858,85.9853182016979,3.32763104885952e-20
"171",-4394.93269896177,NA,2.62068972565553,NA,0.0545019924689447,NA,-0.434532968856108,NA,-0.655566072993079,NA,6,-166.825617738583,351.251235477166,85.9857011060056,3.32699402770951e-20
"233",-3880.63121113179,NA,NA,NA,0.0496051548207915,NA,-0.319526909622447,0.12456672248724,-0.744562478999561,NA,6,-166.83610832329,351.272216646581,86.0066822754204,3.29227434832423e-20
"76",-4142.24794636034,-0.847984330109821,1.42150015676122,NA,0.0520392156944928,NA,NA,0.0806447345316752,NA,NA,6,-166.852699006907,351.305398013813,86.0398636426528,3.23810387138873e-20
"140",-4338.8564165507,-0.288419926763049,2.42691485580297,NA,0.0539275549083287,NA,NA,NA,-0.68188471847035,NA,6,-166.873938640055,351.34787728011,86.0823429089493,3.17005297930811e-20
"20",705.398734363699,-0.60628089946746,1.16806530664588,NA,NA,-2.37150149756983,NA,NA,NA,NA,5,-168.810085426997,351.370170853993,86.104636482833,3.13491328533834e-20
"152",686.547232050059,-1.16474184540451,2.03284407670021,-0.00157336465818792,NA,-1.96096529181469,NA,NA,-0.722724518228236,NA,7,-164.68666783493,351.373335669859,86.1078012986987,3.12995649655207e-20
"44",-4308.43563263345,0.271894211615903,1.9978284558798,NA,0.0537089361153731,NA,-0.528055465216548,NA,NA,NA,6,-166.894968178692,351.389936357383,86.1244019862228,3.10408430425549e-20
"147",712.759343252046,NA,0.800901347077191,NA,NA,-2.29336570751711,NA,NA,0.0301914997058226,NA,5,-168.833691735515,351.417383471031,86.1518490998702,3.06177619976808e-20
"106",-3908.47168167074,-0.22024628912154,NA,NA,0.0498930581183113,NA,-0.297336793592522,0.0975387680152389,NA,NA,6,-166.92261537664,351.44523075328,86.1796963821195,3.01944054395544e-20
"146",732.116767216517,-0.268098240829678,NA,NA,NA,-2.27533818385193,NA,NA,0.239636734886851,NA,5,-168.854064282517,351.458128565034,86.192594193874,3.00003110816509e-20
"124",-5329.58718346874,-6.36170696193629,3.88969487765263,NA,0.063698185680488,-4.79813903035681,2.59839148385157,0.160257128531215,NA,NA,8,-162.241077098887,351.559077274696,86.2935429035356,2.85236451065958e-20
"176",-3784.6467685311,-0.959224980036895,3.19538064294023,-0.00151266061480921,0.0477789690736055,NA,0.0415305407863803,NA,-1.31436771424846,NA,8,-162.248952173344,351.57482742361,86.3092930524498,2.82999014329597e-20
"231",746.577295818447,NA,-0.217685248148126,-0.00175050455886861,NA,NA,-0.0715074151568023,0.229589763058304,-1.95831949169461,NA,7,-164.79806582481,351.596131649619,86.3305972784586,2.80000475588583e-20
"170",-3958.36924647921,0.769649572770768,NA,NA,0.0504456523383168,NA,-0.371965458795501,NA,-0.153555051359127,NA,6,-167.073468035421,351.746936070842,86.481401699682,2.59664156710712e-20
"504",803.841397386104,-0.837170125632297,-2.58574095286341,-0.000584240507899886,NA,0.259285143302664,0.651085836419024,0.140799086211013,-0.213103474686283,0.90808997723049,10,-155.8914846851,351.782969370201,86.5174349990405,2.5502777005552e-20
"104",761.194109779804,-2.69166126159263,-0.962672886832946,-0.00173156324546628,NA,NA,0.61295763498292,0.229324834663575,NA,NA,7,-165.075186865119,352.150373730239,86.8848393590781,2.12229929781843e-20
"216",690.398012774329,-3.96898535325524,1.85592639844088,-0.00179920179440954,NA,-2.01088163019772,NA,0.350613341657623,-2.30720911186922,NA,8,-162.73879076702,352.554504610963,87.288970239803,1.73400651409507e-20
"188",-5551.13784622874,-4.7089692016619,4.99620504178542,NA,0.0658662629158773,-4.51314429134782,2.23778428727643,NA,-0.454608879913748,NA,8,-162.749990089166,352.576903255255,87.3113688840941,1.71469515544777e-20
"194",748.954285000033,-1.04256990436194,NA,NA,NA,NA,NA,0.181639106620876,-1.0703785223062,NA,5,-169.634071133392,353.018142266785,87.7526078956241,1.3752228725732e-20
"195",762.201201090732,NA,-0.668883535624479,NA,NA,NA,NA,0.148312995335218,-0.850744341614387,NA,5,-169.672821381815,353.095642763629,87.8301083924688,1.3229519410093e-20
"225",748.222690004702,NA,NA,NA,NA,NA,-0.2164883029334,0.145255384583653,-0.938265578694265,NA,5,-169.677530491049,353.105060982098,87.8395266109378,1.31673666150781e-20
"114",711.769772809999,-5.18188759588953,NA,NA,NA,-3.70382467519187,2.42018159657031,0.219078643093266,NA,NA,6,-167.761332955804,353.122665911609,87.8571315404482,1.3051969967103e-20
"248",659.553104160177,-9.27509794293683,2.09765599186925,-0.00194511766419167,NA,-3.8107915977184,3.52391008674911,0.462986051129819,-2.92067855119918,NA,9,-160.072114321922,353.144228643845,87.8786942726841,1.29120077480301e-20
"250",-4512.32245150269,-5.74453555777457,NA,NA,0.0559340347281979,-4.31486928581143,2.7106021436245,0.245409093332772,-0.653305663415133,NA,8,-163.037049172837,353.151021422597,87.8854870514361,1.28682279308298e-20
"68",768.450739738433,-0.576683237040267,-0.956668104025866,NA,NA,NA,NA,0.135810088403065,NA,NA,5,-169.739264358585,353.22852871717,87.9629943460095,1.23790765814267e-20
"99",769.532069982444,NA,-1.00636275421633,NA,NA,NA,-0.155998336450068,0.121182011515561,NA,NA,5,-169.750057564045,353.25011512809,87.98458075693,1.22461851169926e-20
"98",747.059230326437,-0.654034104610964,NA,NA,NA,NA,-0.0900681933511283,0.121630226331834,NA,NA,5,-169.771400938908,353.292801877817,88.0272675066561,1.19875797698388e-20
"168",723.437068994667,-0.729815016151499,0.953277770224364,-0.00166715911627996,NA,NA,0.374551980904343,NA,-1.01002848383943,NA,7,-165.779048125224,353.558096250448,88.2925618792878,1.04984109570797e-20
"162",749.249530443401,0.582892053875142,NA,NA,NA,NA,-0.174981261954046,NA,-0.240687702492,NA,5,-169.949461259826,353.648922519653,88.3833881484922,1.00323088879995e-20
"132",751.980526211891,0.435395704040151,-0.149731798453807,NA,NA,NA,NA,NA,-0.231167685123414,NA,5,-169.953660116619,353.657320233237,88.3917858620769,9.99027297283519e-21
"36",755.295632305548,0.629353926971842,-0.290848800538128,NA,NA,NA,-0.183917687865235,NA,NA,NA,5,-169.955236405261,353.660472810523,88.3949384393624,9.9745378238368e-21
"163",747.920522958322,NA,0.077364299708645,NA,NA,NA,0.00153135754879962,NA,-0.237523422026725,NA,5,-169.965381031609,353.680762063218,88.4152276920573,9.87386139043629e-21
"220",-5281.55611312117,-3.04931653569456,4.55570532557956,NA,0.0632586443576896,-3.37577772579163,NA,0.151211406577826,-1.02914445118139,NA,8,-163.360523521234,353.79797011939,88.53243574823,9.31184246864224e-21
"240",-3379.04230838984,-3.98859691664385,2.71860156911168,-0.00175217070345243,0.0435276583441965,NA,0.615671559534679,0.312983444221701,-2.75914508046286,NA,9,-160.461863262847,353.923726525694,88.6581921545335,8.74435868442416e-21
"52",689.097810663352,-2.97536191056366,1.27737530071669,NA,NA,-3.34934121114745,1.90541692712508,NA,NA,NA,6,-168.363196780023,354.326393560047,89.0608591888864,7.14973471693145e-21
"210",731.905240244572,-1.88010854819983,NA,NA,NA,-2.35288518205578,NA,0.200841649847747,-0.637870622083936,NA,6,-168.420405218042,354.440810436085,89.1752760649245,6.75218945147452e-21
"178",718.634588790464,-2.56426724265995,NA,NA,NA,-3.22526282729423,1.87942910943751,NA,0.227083559098884,NA,6,-168.420846847439,354.441693694877,89.1761593237167,6.74920814448971e-21
"84",718.35470042518,-1.85901046653686,0.501208951918377,NA,NA,-2.47197189132841,NA,0.1610234277166,NA,NA,6,-168.464832312258,354.529664624515,89.2641302533548,6.45877532246426e-21
"184",665.651867079599,-4.03555372058197,2.22723394916843,-0.00162126272884815,NA,-3.12295202726611,2.29536975515559,NA,-0.791533307234316,NA,8,-163.726479827947,354.529882732818,89.2643483616572,6.45807100460889e-21
"241",723.710868459946,NA,NA,NA,NA,-2.44953093469094,0.644382962029248,0.10666994281676,-0.470345896913701,NA,6,-168.517096358648,354.634192717297,89.3686583461364,6.12988307085885e-21
"115",731.816794612112,NA,-0.407301392934865,NA,NA,-2.49005089072857,0.679270266085277,0.0926147412479234,NA,NA,6,-168.540295813425,354.68059162685,89.4150572556892,5.98931003943065e-21
"247",722.806617100711,NA,0.0440558483719574,-0.00165360252185015,NA,-1.82961561079069,0.539437109635387,0.193425625042631,-1.59008251721895,NA,8,-163.821385261371,354.719693599664,89.454159228504,5.87335037684244e-21
"232",728.816719240962,-4.3912205295398,0.620390876693136,-0.00193819791511754,NA,NA,1.02826012724426,0.375750907669346,-2.77706007170254,NA,8,-163.862085963376,354.801095003674,89.5355606325136,5.63910030094973e-21
"211",726.037791154596,NA,0.149977885978521,NA,NA,-2.20446661212616,NA,0.123614593331991,-0.49136322806873,NA,6,-168.610955718624,354.821911437247,89.556377066087,5.58071171019775e-21
"179",717.126637758658,NA,0.28308645950848,NA,NA,-2.57806289474961,0.820932719745065,NA,0.012666585552721,NA,6,-168.684403963801,354.968807927601,89.7032735564409,5.18550933735997e-21
"251",-5029.94453714713,NA,3.01422234246727,NA,0.0608609516513418,-3.19306057692153,0.489114419966017,0.0372795829296163,-0.546135301057044,NA,8,-163.972823698064,355.022570473051,89.7570361018908,5.04797310306267e-21
"148",705.849975018673,-0.606356279882996,1.14408028247963,NA,NA,-2.37379213699235,NA,NA,0.0308572000603088,NA,6,-168.809948460266,355.219896920531,89.9543625493708,4.57370488428171e-21
"204",-4222.41784467315,-1.33145975468984,2.22568215814234,NA,0.0527307665208591,NA,NA,0.138755707103519,-1.2609058089584,NA,7,-166.630125755717,355.260251511434,89.9947171402738,4.48234468989139e-21
"235",-4259.31663540499,NA,2.13300837047027,NA,0.053154955987425,NA,-0.532230329044413,0.100232677614006,-1.05301853206851,NA,7,-166.654588758468,355.309177516935,90.0436431457749,4.37402341317355e-21
"108",-4198.51887213146,-0.359022684287418,1.5963961462626,NA,0.0526177576181424,NA,-0.431303983947228,0.0728885674063231,NA,NA,7,-166.814412637869,355.628825275738,90.3632909045771,3.72795339589918e-21
"234",-3859.70926448721,-0.606183958900148,NA,NA,0.0493832735018094,NA,-0.157948052413832,0.144861805669168,-0.825384253041715,NA,7,-166.820311885658,355.640623771315,90.3750894001546,3.70602601618638e-21
"172",-4386.72782004406,0.206201857861656,2.55225093937259,NA,0.0544289414914452,NA,-0.492135612047963,NA,-0.648443611970532,NA,7,-166.823133225884,355.646266451767,90.3807320806065,3.69558479195733e-21
"252",-5410.32389258291,-7.16619545543453,4.75399081918619,NA,0.0643724030630533,-4.85069394929345,2.80161635465596,0.229894226543892,-1.42388823319886,NA,9,-161.815345581291,356.630691162582,91.3651567914217,2.25900952111096e-21
"196",756.539283663114,-0.960009215663339,-0.339523189827424,NA,NA,NA,NA,0.182815433562724,-1.00722665916023,NA,6,-169.630294309385,356.860588618769,91.5950542476089,2.01370784987518e-21
"226",748.637958624434,-1.1583340083315,NA,NA,NA,NA,0.091385935874431,0.183859661814346,-1.0910492340213,NA,6,-169.632739783337,356.865479566674,91.5999451955137,2.00878939620689e-21
"227",760.763871018504,NA,-0.56388680268388,NA,NA,NA,-0.162206847808534,0.151296997075713,-0.853056968625361,NA,6,-169.666911530989,356.933823061977,91.6682886908166,1.94130514595873e-21
"100",768.384580433511,-0.557269780910339,-0.950809991685419,NA,NA,NA,-0.017019265346875,0.135528230561088,NA,NA,6,-169.739218093868,357.078436187736,91.812901816576,1.80589071258646e-21
"242",713.434262808522,-5.59963371484408,NA,NA,NA,-3.67711370091493,2.56413846753861,0.27395415530235,-0.974436668427346,NA,7,-167.628704430506,357.257408861012,91.991874489852,1.6513078379486e-21
"164",751.793750461487,0.608866059003744,-0.114653777443273,NA,NA,NA,-0.170281643020904,NA,-0.218146940841977,NA,6,-169.949044842819,357.498089685638,92.2325553144778,1.46408019302425e-21
"116",701.952586668189,-5.27461260898775,0.420352199115946,NA,NA,-3.7446806204972,2.4155766596829,0.214009277183022,NA,NA,7,-167.754058603626,357.508117207252,92.2425828360913,1.45675801629445e-21
"180",688.99073610012,-2.97555823107652,1.28299830889116,NA,NA,-3.34889345313843,1.90558901323893,NA,-0.00722140854697953,NA,7,-168.363188971296,358.726377942593,93.4608435714325,7.92219374289476e-22
"212",709.592070743059,-2.1458707353335,0.971999266616352,NA,NA,-2.43549071055392,NA,0.19814818497909,-0.803479492351283,NA,7,-168.387378188519,358.774756377039,93.5092220058782,7.73286121215913e-22
"243",727.958422880013,NA,-0.18861249967734,NA,NA,-2.4442645651133,0.660688543353762,0.108773737162529,-0.442850774713955,NA,7,-168.515782329208,359.031564658416,93.7660302872553,6.80103493755206e-22
"236",-4256.60628289495,-0.986861849012401,2.3095945899449,NA,0.0530876140760324,NA,-0.286790615104911,0.131258332005078,-1.21013190373899,NA,8,-166.613233329419,360.303389735762,95.0378553646013,3.60082238131195e-22
"228",756.726694993562,-1.09167010430176,-0.364766939474159,NA,NA,NA,0.10878087255954,0.185546122898638,-1.02713657744009,NA,7,-169.628428078431,361.256856156863,95.9913217857021,2.23541981714883e-22
"244",688.148638870741,-5.92249404413095,1.09649627747594,NA,NA,-3.77850890335937,2.58003429965889,0.271368947642126,-1.16334376244169,NA,8,-167.583545380794,362.244013838511,96.97847946735,1.36458480097003e-22
