"","year","commGIS","ForPix","khum_name","area","diffPix"
"9757",2011,90201,1316,"Kaoh Sdach",117305.56,0
"9758",2011,90201,1316,"Kaoh Sdach",168473818.2,-70
"9759",2011,90202,0,"Phnhi Meas",216498340.5,0
"9760",2011,90202,0,"Phnhi Meas",265792.21,0
"9761",2011,90202,0,"Phnhi Meas",136311.06,0
"9762",2011,90202,0,"Phnhi Meas",174024.16,0
"9763",2011,200105,0,"Me Sa Thngak",27169410.95,0
"9764",2011,210910,1,"Samraong",25619649.76,0
"9765",2011,70403,154,"Snay Anhchet",58831114.24,0
"9766",2011,200207,48,"Samlei",52328187.27,0
"9767",2011,140908,0,"Preah Sdach",54877905.74,0
"9768",2011,140302,0,"Cham",46666540.37,0
"9769",2011,210901,0,"Angk Ta Saom",32091566.97,0
"9770",2011,140609,0,"Ruessei Srok",48718685.92,0
"9771",2011,200106,2,"Prasat",27449966.76,0
"9772",2011,80507,0,"Sandar",36248404.03,0
"9773",2011,140608,0,"Preaek Sambuor",24401695.63,0
"9774",2011,70700,8310,NA,759039652.4,-5
"9775",2011,210101,0,"Angkor Borei",47799356.16,0
"9776",2011,210912,0,"Ta Phem",30904690.67,0
"9777",2011,210802,0,"Roka Knong",18342012.34,0
"9778",2011,210801,0,"Baray",42668379.3,0
"9779",2011,40406,12,"Pralay Meas",31252666.23,0
"9780",2011,40406,12,"Pralay Meas",102232420.3,0
"9781",2011,100204,656,"Kantuot",121187692.5,0
"9782",2011,40111,28,"Trapeang Chan",38943309.56,0
"9783",2011,100209,0,"Kracheh",4159568.42,0
"9784",2011,150501,30,"Chamraeun Phal",58955709.99,0
"9785",2011,60102,3,"Ballangk",43147446.04,0
"9786",2011,150407,4720,"Samraong",546587011.7,-2
"9787",2011,31514,817,"Tuol Sambuor",182304781.4,-35
"9788",2011,100505,5692,"Svay Chreah",748940353.5,-136
"9789",2011,40102,75,"Chhnok Tru",29989561.31,0
"9790",2011,40102,75,"Chhnok Tru",1623459.74,0
"9791",2011,40102,75,"Chhnok Tru",466082.27,0
"9792",2011,40102,75,"Chhnok Tru",2666821.18,0
"9793",2011,40102,75,"Chhnok Tru",734623.07,0
"9794",2011,40102,75,"Chhnok Tru",5640599.14,0
"9795",2011,40406,15,"Pralay Meas",31252666.23,0
"9796",2011,40406,15,"Pralay Meas",102232420.3,0
"9797",2011,150401,0,"Bak Chenhchien",40663258.56,0
"9798",2011,150311,704,"Tnaot Chum",169101105.9,0
"9799",2011,40102,0,"Chhnok Tru",29989561.31,0
"9800",2011,40102,0,"Chhnok Tru",1623459.74,0
"9801",2011,40102,0,"Chhnok Tru",466082.27,0
"9802",2011,40102,0,"Chhnok Tru",2666821.18,0
"9803",2011,40102,0,"Chhnok Tru",734623.07,0
"9804",2011,40102,0,"Chhnok Tru",5640599.14,0
"9805",2011,150403,368,"Phteah Rung",156079832.7,0
"9806",2011,40102,0,"Chhnok Tru",29989561.31,0
"9807",2011,40102,0,"Chhnok Tru",1623459.74,0
"9808",2011,40102,0,"Chhnok Tru",466082.27,0
"9809",2011,40102,0,"Chhnok Tru",2666821.18,0
"9810",2011,40102,0,"Chhnok Tru",734623.07,0
"9811",2011,40102,0,"Chhnok Tru",5640599.14,0
"9812",2011,100306,477,"Ruessei Kaev",99610157.7,-50
"9813",2011,110302,3879,"Saen Monourom",380870762.8,0
"9814",2011,40402,281,"Dar",87299776.32,0
"9815",2011,40110,0,"Ponley",6241802.09,0
"9816",2011,40104,27,"Khon Rang",31522775.45,0
"9817",2011,40104,27,"Khon Rang",1166063.55,0
"9818",2011,110504,451,"Romonea",59989787.74,0
"9819",2011,110504,451,"Romonea",123248431.6,0
"9820",2011,100301,512,"Chambak",108511862.1,-13
"9821",2011,100305,438,"Preaek Prasab",187619847.1,0
"9822",2011,40103,0,"Chak",16492761.24,0
"9823",2011,40104,0,"Khon Rang",31522775.45,0
"9824",2011,40104,0,"Khon Rang",1166063.55,0
"9825",2011,40105,0,"Kampong Preah Kokir",10979658.49,0
"9826",2011,40105,0,"Kampong Preah Kokir",59808294.46,0
"9827",2011,100211,22,"Roka Kandal",23998684.81,0
"9828",2011,60108,361,"Chong Doung",126931421.5,0
"9829",2011,31506,102,"Ou Mlu",143247844.6,0
"9830",2011,31503,79,"Dang Kdar",197504910.6,0
"9831",2011,60110,7,"Kokir Thum",164216410.4,0
"9832",2011,110105,7391,"Srae Preah",666049933.9,-21
"9833",2011,40106,33,"Melum",52444631.27,0
"9834",2011,60107,0,"Chhuk Khsach",53073507.24,0
"9835",2011,40405,84,"Pou",90505790.91,0
"9836",2011,40109,0,"Popel",28042005.97,0
"9837",2011,60103,601,"Baray",141851046.2,0
"9838",2011,40108,86,"Pech Changvar",55743049.67,0
"9839",2011,150604,8668,NA,865889103.4,0
"9840",2011,150603,6295,NA,656859925.9,0
"9841",2011,31501,14,"Areaks Tnaot",35529372.35,0
"9842",2011,40107,3,"Phsar",36098791.25,0
"9843",2011,60104,15,"Boeng",27519929.23,0
"9844",2011,150404,10862,"Prongil",1133125435,0
"9845",2011,100201,181,"Bos Leav",69295509.91,0
"9846",2011,100213,247,"Thma Andaeuk",57786777.12,0
"9847",2011,40105,0,"Kampong Preah Kokir",10979658.49,0
"9848",2011,40105,0,"Kampong Preah Kokir",59808294.46,0
"9849",2011,40101,5,"Anhchanh Rung",68231922.33,0
"9850",2011,30204,3,"Lvea Leu",29110450.32,0
"9851",2011,30205,3,"Spueu",30869618.25,0
"9852",2011,31510,97,"Preaek Kak",173734806,0
"9853",2011,100303,60,"Kampong Kor",51862360.83,0
"9854",2011,40407,44,"Samraong Saen",46069850.38,0
"9855",2011,30202,127,"Chamkar Andoung",107998367.4,0
"9856",2011,150402,16,"Leach",20706059.77,0
"9857",2011,150605,8553,NA,806259256.3,0
"9858",2011,150304,353,"Chheu Tom",190836364,0
"9859",2011,30208,0,"Ta Prok",17615614.53,0
"9860",2011,100308,325,"Ta Mau",124514639.2,0
"9861",2011,31504,231,"Khpob Ta Nguon",110136786.1,-2
"9862",2011,100206,0,"Kaoh Chraeng",16544737.46,0
"9863",2011,150310,1055,"Svay Sa",195795145,0
"9864",2011,100501,7814,"Khsuem",1001486964,-241
"9865",2011,60702,27,"Chroab",63535185.79,0
"9866",2011,110502,2117,"Sokh Dom",185722330,0
"9867",2011,20612,93,"Prey Tralach",273560851.5,0
"9868",2011,150308,306,"Ou Sandan",85193450.48,0
"9869",2011,20611,15,"Preaek Chik",139167024.5,0
"9870",2011,60704,32,"Kakaoh",123052479.3,0
"9871",2011,60310,265,"Srayov",283802924.7,0
"9872",2011,150502,0,"Kaoh Chum",28112024.05,0
"9873",2011,60302,0,"Kampong Thum",7195817.25,0
"9874",2011,60304,0,"Ou Kanthor",47357281.79,0
"9875",2011,150306,56,"Kampong Pou",73990233.45,0
"9876",2011,150204,71,"Kanhchor",85420485.89,0
"9877",2011,110404,2608,"Bu Sra",264288796,0
"9878",2011,60303,0,"Kampong Roteh",639928.09,0
"9879",2011,60301,0,"Damrei Choan Khla",9377452.68,0
"9880",2011,150203,31,"Kandieng",28261026.42,0
"9881",2011,150301,197,"Anlong Tnaot",97128291.81,0
"9882",2011,60703,22,"Kampong Thma",53601684.54,0
"9883",2011,100205,22,"Kou Loab",55468895.69,0
"9884",2011,60707,0,"Prasat",50418971.27,0
"9885",2011,110103,4029,"Srae Chhuk",354301471.1,0
"9886",2011,100203,664,"Dar",150491228.4,0
"9887",2011,40404,184,"Phlov Tuk",192903378.4,0
"9888",2011,110503,1072,"Spean Mean Chey",93887094.42,0
"9889",2011,150110,0,"Trapeang Chong",83012803.56,0
"9890",2011,150103,0,"Khnar Totueng",53700082.58,0
"9891",2011,60708,1,"Tang Krasang",51795709.72,0
"9892",2011,150201,0,"Anlong Vil",31770741.87,0
"9893",2011,110403,1824,"Srae Ampum",177590297.8,0
"9894",2011,150309,259,"Sna Ansa",87615112.54,0
"9895",2011,150207,0,"Svay Luong",25311015.21,0
"9896",2011,150106,0,"Rumlech",52899303.96,0
"9897",2011,110301,7613,"Dak Dam",751967880.2,-18
"9898",2011,150302,556,"Ansa Chambak",209643285.5,0
"9899",2011,150302,556,"Ansa Chambak",4082533.06,0
"9900",2011,150507,0,"Svay at",10937236.95,0
"9901",2011,40102,0,"Chhnok Tru",29989561.31,0
"9902",2011,40102,0,"Chhnok Tru",1623459.74,0
"9903",2011,40102,0,"Chhnok Tru",466082.27,0
"9904",2011,40102,0,"Chhnok Tru",2666821.18,0
"9905",2011,40102,0,"Chhnok Tru",734623.07,0
"9906",2011,40102,0,"Chhnok Tru",5640599.14,0
"9907",2011,150602,5425,NA,705623846.3,-1
"9908",2011,150303,0,"Boeng Kantuot",46917011.26,0
"9909",2011,40401,648,"Chranouk",265236432.3,0
"9910",2011,150202,0,"Banteay Dei",14589350.25,0
"9911",2011,150307,576,"Kbal Trach",172200549.1,0
"9912",2011,150209,0,"Veal",5305074.3,0
"9913",2011,100214,3,"Thma Kreae",18720894.86,0
"9914",2011,150109,685,"Ta Lou",305046795.6,0
"9915",2011,60701,0,"Boeng Lvea",8022882.93,0
"9916",2011,60701,0,"Boeng Lvea",858374066.9,-331
"9917",2011,110504,1292,"Romonea",59989787.74,0
"9918",2011,110504,1292,"Romonea",123248431.6,0
"9919",2011,150504,0,"Phteah Prey",12899251.56,0
"9920",2011,110102,5292,"Me Mang",463593288.9,0
"9921",2011,150506,638,"Roleab",204391885.1,0
"9922",2011,60111,0,"Krava",69574561.48,0
"9923",2011,100207,4,"Kaoh Trong",14460729.9,0
"9924",2011,100210,0,"Ou Ruessei",31713013.25,0
"9925",2011,60117,0,"Tnaot Chum",60518728.73,0
"9926",2011,150503,0,"Lolok Sa",42747516.69,0
"9927",2011,60101,17,"Bak Sna",45391543.7,0
"9928",2011,40102,0,"Chhnok Tru",29989561.31,0
"9929",2011,40102,0,"Chhnok Tru",1623459.74,0
"9930",2011,40102,0,"Chhnok Tru",466082.27,0
"9931",2011,40102,0,"Chhnok Tru",2666821.18,0
"9932",2011,40102,0,"Chhnok Tru",734623.07,0
"9933",2011,40102,0,"Chhnok Tru",5640599.14,0
"9934",2011,60706,366,"Pnov",109237441.1,0
"9935",2011,150505,0,"Prey Nhi",7972497.93,0
"9936",2011,100307,1212,"Saob",269488100.9,-32
"9937",2011,100208,2,"Krakor",14349934.77,0
"9938",2011,110501,862,"Monourom",78653790.05,0
"9939",2011,40102,0,"Chhnok Tru",29989561.31,0
"9940",2011,40102,0,"Chhnok Tru",1623459.74,0
"9941",2011,40102,0,"Chhnok Tru",466082.27,0
"9942",2011,40102,0,"Chhnok Tru",2666821.18,0
"9943",2011,40102,0,"Chhnok Tru",734623.07,0
"9944",2011,40102,0,"Chhnok Tru",5640599.14,0
"9945",2011,60105,1,"Chaeung Daeung",71884919.23,0
"9946",2011,150302,0,"Ansa Chambak",209643285.5,0
"9947",2011,150302,0,"Ansa Chambak",4082533.06,0
"9948",2011,31306,0,"Krouch",15817631.28,0
"9949",2011,31305,0,"Kor",26958415.2,0
"9950",2011,100504,866,"Srae Char",297894403,0
"9951",2011,40807,0,"Tang Krasang",131068579.4,0
"9952",2011,30613,17,"Srak",68315143.16,0
"9953",2011,40609,0,"Prey Mul",45169061.71,0
"9954",2011,30904,0,"Kaoh Pir",10690634.64,0
"9955",2011,30602,0,"Han Chey",27523551.72,0
"9956",2011,40201,0,"Chol Sar",36975750.75,0
"9957",2011,31313,0,"Thma Pun",31790704.85,0
"9958",2011,40601,0,"Andoung Snay",37920350.5,0
"9959",2011,40610,0,"Rolea B'ier",32566148.85,0
"9960",2011,40605,16,"Kouk Banteay",65040462.77,0
"9961",2011,40205,0,"Prey Kri",42593060.59,0
"9962",2011,30407,332,"Trapeang Pring",202907918.6,0
"9963",2011,100104,1932,"Kampong Damrei",324340984.6,-4
"9964",2011,40805,103,"Khlong Popok",109413510.1,0
"9965",2011,30612,0,"Rumchek",14277393.22,0
"9966",2011,31301,0,"Baray",28176149.46,0
"9967",2011,40613,0,"Tuek Hout",47367602.79,0
"9968",2011,30310,0,"Trapeang Kor",27078335.91,0
"9969",2011,31615,53,"Peam Chileang",53482665.32,0
"9970",2011,30610,0,"Ou Svay",30286043.31,0
"9971",2011,31616,18,"Roka Po Pram",200574049.3,0
"9972",2011,31315,0,"Trapeang Preah",72469260.22,0
"9973",2011,40802,2433,"Chieb",350167025.7,0
"9974",2011,40202,6,"Kaoh",112624083.3,0
"9975",2011,100502,2887,"Pir Thnu",588406586.8,-45
"9976",2011,31011,279,"Rumchek",226032545,0
"9977",2011,30903,4,"Kampong Treas",22900805.27,0
"9978",2011,40603,2,"Cheung Kreav",55155543.89,0
"9979",2011,30307,0,"Sdaeung Chey",58751843.69,0
"9980",2011,30303,0,"Phdau Chum",39541412.06,0
"9981",2011,30302,0,"Kouk Rovieng",26222821.92,0
"9982",2011,30609,0,"Krala",28864159.29,0
"9983",2011,31304,0,"Khvet Thum",17228595.95,0
"9984",2011,31309,0,"Prey Chhor",15430146.85,0
"9985",2011,31621,44,"Thma Pechr",82724147.01,0
"9986",2011,30309,0,"Srama",25250419.14,0
"9987",2011,30402,20,"Dambae",85484852.51,0
"9988",2011,30110,0,"Tang Krasang",42553664.75,0
"9989",2011,30607,0,"Kaoh Samraong",30451992.14,0
"9990",2011,30112,0,"Tumnob",19012106.9,0
"9991",2011,31310,0,"Sour Saen",20004228.5,0
"9992",2011,30603,2,"Kien Chrey",25062168.99,0
"9993",2011,40508,0,"Saeb",34448641.23,0
"9994",2011,90701,20108,"Ta Tey Leu",1780473649,0
"9995",2011,30614,8,"Trean",43187482.43,0
"9996",2011,40502,0,"Chhuk Sa",66766076.07,0
"9997",2011,40509,0,"Ta Ches",53309695.44,0
"9998",2011,31308,0,"Mien",44958592.41,0
"9999",2011,30304,0,"Prey Char",23109835.63,0
"10000",2011,31312,0,"Srangae",18983087.1,0
"10001",2011,31307,0,"Lvea",33596980.44,0
"10002",2011,30105,0,"Me Pring",41508207.63,0
"10003",2011,40801,0,"Akphivoadth",66513963.91,0
"10004",2011,40501,0,"Ampil Tuek",109471697.6,0
"10005",2011,31602,2,"Boeng Pruol",25653174.42,0
"10006",2011,31303,0,"Chrey Vien",23463279.76,0
"10007",2011,30611,13,"Ro'ang",32350664.81,0
"10008",2011,30308,0,"Soutip",26254719.51,0
"10009",2011,30301,2,"Khnaor Dambang",38359262.98,0
"10010",2011,50403,4412,"Trapeang Chour",509384189.7,0
"10011",2011,30104,0,"Cheung Prey",17715125.64,0
"10012",2011,31508,0,"Preah Andoung",6626797.07,0
"10013",2011,60115,216,"Sralau",159382802.4,0
"10014",2011,40602,3,"Banteay Preal",50763772.98,0
"10015",2011,30206,8,"Svay Teab",86153103.05,0
"10016",2011,150405,9266,"Rokat",852341201.9,-2
"10017",2011,30203,9,"Cheyyou",46184054.82,0
"10018",2011,31507,21,"Peam Kaoh Sna",47503778.93,0
"10019",2011,40409,14,"Trangel",36330787.19,0
"10020",2011,40608,102,"Prasneb",125161316.8,0
"10021",2011,40806,1668,"Krang Skear",592137656.6,0
"10022",2011,31505,0,"Me Sar Chrey",37731731.3,0
"10023",2011,150406,6685,"Santreae",667333075.3,0
"10024",2011,60118,342,"Treal",160237234.1,0
"10025",2011,40408,38,"Svay Rumpear",77774880.67,0
"10026",2011,40612,75,"Svay Chrum",85299199.01,0
"10027",2011,100105,237,"Kanhchor",94155406.9,0
"10028",2011,30207,22,"Ta Ong",136321304.2,0
"10029",2011,30910,13,"Svay Khleang",41984045.93,0
"10030",2011,100304,0,"Kaoh Ta Suy",23271339.97,0
"10031",2011,30907,33,"Peus Pir",34693417.83,0
"10032",2011,40204,9,"Peam Chhkaok",95938543.14,0
"10033",2011,100108,182,"Preaek Saman",89560542.6,-9
"10034",2011,60109,3,"Chrolong",38103671.05,0
"10035",2011,30911,46,"Trea",37352908.39,0
"10036",2011,31512,11,"Soupheas",61852675.52,0
"10037",2011,40403,0,"Kampong hau",49559256.5,0
"10038",2011,30905,28,"Krouch Chhmar",36329436.77,0
"10039",2011,40607,8,"Pongro",27735557.44,0
"10040",2011,40301,0,"Phsar Chhnang",10604817.44,0
"10041",2011,40304,0,"Khsam",12623111.64,0
"10042",2011,60112,8,"Andoung Pou",25221448.59,0
"10043",2011,110104,4466,"Srae Khtum",582525054.5,-2
"10044",2011,100106,19,"Khsach Andaet",26907084.28,0
"10045",2011,30909,4,"Roka Khnaor",27344736.77,0
"10046",2011,30902,6,"Chumnik",19999343.98,0
"10047",2011,100102,1507,"Damrei Phong",263101780.5,-219
"10048",2011,60114,0,"Sou Young",19731514.62,0
"10049",2011,100103,1,"Han Chey",25708160.46,0
"10050",2011,30111,52,"Trab",160089140.2,0
"10051",2011,100107,24,"Pongro",21504384.04,0
"10052",2011,30906,8,"Peus Muoy",30553661.81,0
"10053",2011,40611,1,"Srae Thmei",29228298.84,0
"10054",2011,31513,28,"Tuol Preah Khleang",77811327.79,0
"10055",2011,40302,0,"Kampong Chhnang",21111280.41,0
"10056",2011,60113,33,"Pongro",52647052.41,0
"10057",2011,60106,0,"Chranieng",23296116.8,0
"10058",2011,150601,14944,NA,1325325186,-9
"10059",2011,100101,3,"Chhloung",20971934.69,0
"10060",2011,30912,278,"Tuol Snuol",122528814,0
"10061",2011,31302,0,"Boeng Nay",64769720.8,0
"10062",2011,30201,64,"Bos Khnaor",145682942.9,0
"10063",2011,100503,642,"Snuol",181671556.1,0
"10064",2011,40604,4,"Chrey Bak",44991071.82,0
"10065",2011,31509,0,"Preaek Bak",22473433.46,0
"10066",2011,30405,136,"Seda",192844713.6,0
"10067",2011,30306,0,"Sampong Chey",55774434.17,0
"10068",2011,30108,3,"Sandaek",59374708.38,0
"10069",2011,30908,32,"Preaek a Chi",44051241.45,0
"10070",2011,30901,192,"Chhuk",131511489,0
"10071",2011,30305,0,"Pring Chrum",49230611.5,0
"10072",2011,40303,0,"Ph'er",2310204.72,0
"10073",2011,40203,0,"Kampong Os",40470309.26,0
"10074",2011,40606,0,"Krang Leav",60580841.17,0
"10075",2011,60116,0,"Svay Phleung",26968865.17,0
"10076",2011,30404,0,"Neang Teut",20844702.3,0
"10077",2011,30807,14,"Pongro",8294382.2,0
"10078",2011,31204,7,"Kandaol Chrum",70029294.75,0
"10079",2011,31013,0,"Tramung",81826405.08,0
"10080",2011,30806,16,"Peam Prathnuoh",19703613.42,0
"10081",2011,30702,0,"Kang Ta Noeng",32364268.19,0
"10082",2011,30708,0,"Roka ar",28615902.24,0
"10083",2011,31106,1,"Peam Cheang",32027484.04,0
"10084",2011,31614,0,"Moung Riev",32068278.39,0
"10085",2011,31408,0,"Preaek Dambouk",25555897.54,0
"10086",2011,40505,0,"Longveaek",49335925.34,0
"10087",2011,31107,1,"Preah Theat",48640103.36,0
"10088",2011,30808,9,"Preaek Ta Nong",38137407.45,0
"10089",2011,31410,0,"Preaek Rumdeng",44981593.21,0
"10090",2011,40705,0,"Sedthei",50287457.77,0
"10091",2011,50405,4015,"Ta Sal",473768786.9,0
"10092",2011,31008,0,"Memot",46042316.4,0
"10093",2011,31207,2,"Popel",36007047.57,0
"10094",2011,31601,0,"Anhchaeum",61425422.53,0
"10095",2011,31005,4,"Dar",112267547.7,0
"10096",2011,31604,0,"Chikor",46171921.9,0
"10097",2011,80707,0,"Roka Kaong Muoy",9092965.55,0
"10098",2011,31209,5,"Veal Mlu",34429612.17,0
"10099",2011,80711,0,"Svay Ampear",20357185.8,0
"10100",2011,30109,0,"Tang Krang",37625017.89,0
"10101",2011,40707,2,"Svay Chuk",116103989.8,0
"10102",2011,80903,0,"Kampong Luong",18676771.48,0
"10103",2011,30803,6,"Lve",30930749.25,0
"10104",2011,30710,0,"Sdau",14701576.15,0
"10105",2011,31406,0,"Pteah Kandal",24763716.9,0
"10106",2011,80905,0,"Kaoh Chen",35263691.91,0
"10107",2011,31401,0,"Baray",56878877.88,0
"10108",2011,31405,0,"Mean Chey",11393690.71,0
"10109",2011,141210,0,"Rumlech",30971157.46,0
"10110",2011,31105,0,"Mien",47380025.68,0
"10111",2011,141203,0,"Lve",17374320.53,0
"10112",2011,40701,10,"Chhean Laeung",54291708.47,0
"10113",2011,31108,0,"Tuol Sophi",47291512.66,0
"10114",2011,31409,0,"Preaek Pou",26986703.64,0
"10115",2011,80317,0,"Ta Aek",13706017.31,0
"10116",2011,40704,1,"Peam",100841268.6,0
"10117",2011,141204,0,"Pnov Ti Muoy",35597205.38,0
"10118",2011,80708,0,"Roka Kaong Pir",6318276.87,0
"10119",2011,31003,61,"Choam Kravien",215584262.3,0
"10120",2011,141207,0,"Preaek Changkran",7721961.43,0
"10121",2011,30804,2,"Moha Leaph",14949817.39,0
"10122",2011,40706,0,"Svay",39132685.33,0
"10123",2011,31206,33,"Kraek",152587542.5,0
"10124",2011,80911,7,"Phsar Daek",15449761.38,0
"10125",2011,31205,1,"Kaong Kang",46709340.98,0
"10126",2011,80316,0,"Svay Romiet",14132250.01,0
"10127",2011,50507,0,"Preah Srae",34495388.81,0
"10128",2011,141202,0,"Chrey Khmum",37329236.48,0
"10129",2011,50511,0,"Veang Chas",7113530.82,0
"10130",2011,31104,0,"Kong Chey",34392259.27,0
"10131",2011,80710,36,"Sambuor Meas",78978367.12,0
"10132",2011,31103,4,"Damrel",45121017.38,0
"10133",2011,31407,0,"Pram Yam",36330088.83,0
"10134",2011,80904,2,"Kampong Os",68602904.71,0
"10135",2011,31102,0,"Chak",59797492.6,0
"10136",2011,31101,0,"Ampil Ta Pok",27190527.61,0
"10137",2011,80704,0,"Preaek Dambang",18973187.25,0
"10138",2011,80914,0,"Vihear Luong",7895988.49,0
"10139",2011,80304,2,"Kaoh Chouram",15495103.46,0
"10140",2011,31612,6,"Kor",78302832.03,0
"10141",2011,31606,19,"Chirou Pir",63296984.28,0
"10142",2011,30403,0,"Kouk Srok",77440762.81,0
"10143",2011,30501,0,"Boeng Kok",4158182.18,0
"10144",2011,40808,294,"Tuol Khpos",134393827,0
"10145",2011,31605,8,"Chirou Muoy",36896812.89,0
"10146",2011,90501,13906,"Bak Khlang",1365927835,-1
"10147",2011,30706,4,"Preaek Krabau",46509943.98,0
"10148",2011,40803,1,"Chaong Maong",64992884.54,0
"10149",2011,31006,71,"Kampoan",212775297,0
"10150",2011,31314,0,"Tong Rong",14104781.67,0
"10151",2011,30601,0,"Ampil",27467403.96,0
"10152",2011,30615,1,"Vihear Thum",34910903.92,0
"10153",2011,31311,0,"Samraong",25157932.55,0
"10154",2011,40702,0,"Khnar Chhmar",27610770.28,0
"10155",2011,30106,0,"Ph'av",16031793.89,0
"10156",2011,30701,2,"Angkor Ban",19030290.43,0
"10157",2011,30606,1,"Kaoh Roka",18630945.2,0
"10158",2011,31014,390,"Tonlung",254988736.5,0
"10159",2011,40703,61,"Krang Lvea",173270297,0
"10160",2011,40503,0,"Chres",37456876.65,0
"10161",2011,30709,1,"Roka Koy",37572698.02,0
"10162",2011,31623,8,"Vihear Luong",71640757.7,0
"10163",2011,30503,0,"Sambuor Meas",14311961.4,0
"10164",2011,30707,0,"Reay Pay",79143079.61,0
"10165",2011,30502,0,"Kampong Cham",1619387.59,0
"10166",2011,30711,0,"Sour Kong",34475391.19,0
"10167",2011,30504,0,"Veal Vong",3142230.31,0
"10168",2011,40804,795,"Kbal Tuek",245859134.7,0
"10169",2011,30101,0,"Batheay",91982079.89,0
"10170",2011,40510,0,"Thma Edth",34226981.9,0
"10171",2011,31622,17,"Tonle Bet",51294140.53,0
"10172",2011,40506,2,"Ou Ruessei",19943282.94,0
"10173",2011,30703,0,"Khchau",25620174.16,0
"10174",2011,50801,1044,"Amleang",242810665.5,0
"10175",2011,30406,8,"Tuek Chrov",82257258.36,0
"10176",2011,40504,3,"Kampong Tralach",37803240.01,0
"10177",2011,31613,0,"Lngieng",26636923.73,0
"10178",2011,30705,0,"Preaek Koy",44138977.58,0
"10179",2011,30704,2,"Peam Chi Kang",22423044.89,0
"10180",2011,31619,0,"Suong",37911516.64,0
"10181",2011,31007,4,"Memong",69254349.57,0
"10182",2011,40709,0,"Thlok Vien",39712547.28,0
"10183",2011,31004,7,"Choam Ta Mau",98981453.41,0
"10184",2011,30605,5,"Kaoh Mitt",19160226.96,0
"10185",2011,30604,10,"Kokor",21509931.69,0
"10186",2011,30102,0,"Chbar Ampov",41838052.59,0
"10187",2011,31608,24,"Chob",50813778.96,0
"10188",2011,30805,0,"Moha Khnhoung",23667613.52,0
"10189",2011,30107,0,"Sambour",94662572.34,0
"10190",2011,40708,0,"Tbaeng Khpos",70371104.41,0
"10191",2011,30801,0,"Kampong Reab",24915256.42,0
"10192",2011,30103,0,"Chealea",43613956.52,0
"10193",2011,31016,8,"Kokir",64018876.04,0
"10194",2011,31413,2,"Svay Sach Phnum",13887718.23,0
"10195",2011,31404,0,"Kaoh  Andaet",13169794.9,0
"10196",2011,31618,0,"Sralab",80616932.2,0
"10197",2011,30608,0,"Kaoh Tontuem",7136866.82,0
"10198",2011,31411,0,"Ruessei Srok",11761428.02,0
"10199",2011,90702,8737,"Pralay",764125560.8,0
"10200",2011,30401,0,"Chong Cheach",70503878.81,0
"10201",2011,40507,0,"Peani",21573556.76,0
"10202",2011,30802,0,"Kaoh Soutin",25863987.93,0
"10203",2011,50406,7741,NA,823209971.8,0
"10204",2011,50513,0,"Damnak Reang",33452782.75,0
"10205",2011,120503,26,"Kouk Roka",32670110.85,0
"10206",2011,120703,0,"Svay Pak",3970419.42,0
"10207",2011,80305,0,"Kaoh Oknha Tei",6359931.79,0
"10208",2011,80303,0,"Kampong Chamlang",10068438.5,0
"10209",2011,120709,5,"Preaek Ta Sek",15024993.01,0
"10210",2011,50502,0,"Cheung Roas",35439522.51,0
"10211",2011,140205,15,"Seang Khveang",40118397.23,0
"10212",2011,90703,736,"Chumnoab",65554174.76,0
"10213",2011,90703,736,"Chumnoab",506509352.1,0
"10214",2011,120708,3,"Preaek Lieb",13748973.25,0
"10215",2011,80307,4,"Preaek Ampil",27515419.17,0
"10216",2011,80908,4,"Ponhea Pon",18867263.97,0
"10217",2011,50808,556,"Yea Angk",151500565.1,0
"10218",2011,140406,2,"Preal",66625583.48,0
"10219",2011,140810,0,"Reab",45897371.22,0
"10220",2011,80809,0,"Mkak",29495402.21,0
"10221",2011,50401,557,"Haong Samnam",97642788.12,0
"10222",2011,120711,0,"Chrang Chamreh Muoy",2300966.15,0
"10223",2011,50402,2233,"Reaksmei Sameakki",259652959,0
"10224",2011,50508,0,"Prey Krasang",32049917.19,0
"10225",2011,140203,14,"Kranhung",66964271.18,0
"10226",2011,140808,0,"Prey Sniet",41735394.78,0
"10227",2011,80602,13,"Barong",44653045.46,0
"10228",2011,90304,10067,"Trapeang Rung",906533573.5,-3
"10229",2011,120701,0,"Khmuonh",19914950.28,0
"10230",2011,90303,2051,"Ta Tai Kraom",203769704.2,0
"10231",2011,80816,0,"Tuol Prech",33074937.14,0
"10232",2011,80308,4,"Preaek Luong",14285235.29,0
"10233",2011,90401,173,"Smach Mean Chey",57383208.41,0
"10234",2011,80812,2,"Ponsang",37976376.52,0
"10235",2011,140208,0,"Tr?b?k",42320169.9,0
"10236",2011,141008,0,"Prey Khla",44193922.47,0
"10237",2011,141002,0,"Chea Khlang",26234909.89,0
"10238",2011,120706,0,"Ruessei Kaev",5176554.19,0
"10239",2011,90402,0,"Dang Tong",2010419.6,0
"10240",2011,140804,0,"Kampong Ruessei",42616526.42,0
"10241",2011,50515,0,"Phnum Touch",44363827.5,0
"10242",2011,90605,11784,"Dang Peaeng",1282143314,0
"10243",2011,120511,0,"Krang Thnong",6599299.69,0
"10244",2011,80301,0,"Bak Dav",9480697.85,0
"10245",2011,120704,0,"Kiloumaetr Lekh Prammuoy",5640778.29,0
